256,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,167,5403,9936,9470,3165,2989,3274,3304,48,1616,35,44,8192,8192,8192,8608,262144,262144,262144,262144,262144,262132,262140,262132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262307,262148,262184,262268,8197,8193,8193,8192,4537854,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1767424,3604879,187328,56557568,655360,65536,0,0,65536,2048,4315299,247940564,256,56426496,0,0,0,0,0,0,1048576,32768,917504,196608,983040,30720,0,0,1572864,262144,1065743,32768,0,0
512,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,45351,46060,26778,28040,8195,8566,8196,8195,12127,12246,12199,11980,32768,32768,32768,33072,2097152,2097152,2097152,2097152,2085236,2085324,2085116,2085088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2097532,2097157,2097504,2097235,32776,32769,32779,32771,35313012,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,13885440,28591610,1401792,444334080,5242880,524288,0,0,524288,8192,34098513,2129680608,1024,443809792,0,0,0,0,0,0,8388608,131072,7340032,1572864,7864320,122880,0,0,12582912,2097152,8504206,131072,0,0
768,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2543532,2575975,58216,58206,18438,18433,18449,18435,715780,724551,721298,725312,73728,73728,73728,73728,7077888,7077888,7077888,7077888,6351687,6349923,6347864,6352819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7078135,7078817,7078529,7078661,73732,73729,73734,74067,118210908,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,46577664,98374289,4627392,1490485248,17694720,1769472,0,0,1769472,18432,117028341,7415990496,2304,1489305600,0,0,0,0,0,0,28311552,294912,24772608,5308416,26542080,276480,0,0,42467328,7077888,30779858,294914,0,0
1024,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6578107,6563272,99526,99744,32786,32771,32778,32772,1867504,1863523,1837638,1896485,131072,131072,131072,131072,16777216,16777216,16777216,16777216,14870591,14861218,14859880,14850861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16778012,16778609,16778360,16778331,131073,131076,131083,131385,279948948,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,110067712,233467202,10847168,3522166784,41943040,4194304,0,0,4194304,32768,277851900,17678651656,4096,3520069632,0,0,0,0,0,0,67108864,524288,58720256,12582912,62914560,491520,0,0,100663296,16777216,73581745,524290,0,0
1280,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,14643837,14638814,159924,160112,51212,51210,51216,51210,4123586,4121842,4121455,4117623,204800,204800,204800,204800,32768000,32768000,32768000,32768000,28649899,28649526,28650116,28655970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32771291,32770983,32770473,32771508,204807,204821,204809,204813,544616037,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,214579200,456770853,21044160,6866534400,81920000,8192000,0,0,8192000,51200,543678919,34638903602,6400,6863257600,0,0,0,0,0,0,131072000,819200,114688000,24576000,122880000,768000,0,0,196608000,32768000,144917100,819207,0,0
1536,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,25366246,25340831,227408,227425,73763,73789,73769,73760,7144156,7137592,7138989,7151294,294912,294912,294912,294912,56623104,56623104,56623104,56623104,49482823,49478313,49490372,49487612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,56628196,56627143,56628192,56628156,294954,294948,294939,294944,942157185,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,370335744,789489210,36201408,11850743808,141557760,14155776,0,0,14155776,73728,939451391,59932381970,9216,11846025216,0,0,0,0,0,0,226492416,1179648,198180864,42467328,212336640,1105920,0,0,339738624,56623104,250913588,1179651,0,0
1792,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,40339718,40333708,314308,314151,100400,100393,100376,100366,11369904,11368827,11374441,11371280,401580,401408,401408,401408,89915392,89915392,89915392,89915392,78554348,78552269,78554153,78552610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89922811,89922877,89924199,89922881,401421,401429,401438,401609,1493238120,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,587560960,1252933034,57301952,18801950720,224788480,22478848,0,0,22478848,100352,1491173979,95206690322,12544,18795528192,0,0,0,0,0,0,359661568,1605632,314703872,67436544,337182720,1505280,0,0,539492352,89915392,398129893,1605644,0,0
2048,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,59162244,59156930,401150,401058,131133,131110,131108,131111,16995761,16992707,16993776,16990614,524288,524288,524288,524288,134217728,134217728,134217728,134217728,117233299,117245693,117237939,117236151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,134229808,134230080,134231204,134230080,524306,524330,524362,524327,2230360938,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,876478464,1870942664,85328832,28047310848,335544320,33554432,0,0,33554432,131072,2226887642,142262936344,16384,28038922240,0,0,0,0,0,0,536870912,2097152,469762048,100663296,503316480,1966080,0,0,805306368,134217728,595442838,2097163,0,0
2304,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,88062505,88043817,520702,520699,166080,166042,166043,166138,24779780,24773543,24780281,24761879,663552,663552,663552,663552,191102976,191102976,191102976,191102976,166356171,166352286,166343751,166342429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,191120592,191120995,191122128,191121204,663684,663690,663729,663748,3172535934,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1247311872,2663425099,121265088,39913979904,477757440,47775744,0,0,47775744,165888,3170346536,202597755486,20736,39903363072,0,0,0,0,0,0,764411904,2654208,668860416,143327232,716636160,2488320,0,0,1146617856,191102976,847872720,2654217,0,0
2560,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,118892576,118836806,633305,633909,204916,204939,204955,204932,33457273,33440106,33458618,33443986,819200,819200,819284,819200,262144000,262144000,262144000,262144000,228719228,228719535,228709306,228719546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,262167592,262169916,262168832,262172815,819314,819287,819320,819325,4346039964,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1710284800,3647529894,166093760,54729113600,655360000,65536000,0,0,65536000,204800,4342153001,277559948528,25600,54716006400,0,0,0,0,0,0,1048576000,3276800,917504000,196608000,983040000,3072000,0,0,1572864000,262144001,1157588023,3276821,0,0
