256,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,215,256,4265,4096,2124,2048,2048,2048,187,148,108,132,2048,2108,2048,2080,32768,32768,32768,32768,32620,32632,32620,32688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32813,32808,32828,32768,2053,2048,2049,2054,1377404,0,0,1048576,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1503232,1503531,82816,48103424,655360,32768,0,0,32768,2048,1210574,70135874,64,48037888,0,0,0,0,0,0,32768,2048,131072,0,0,0,0,0,786432,37821,32774,2048,0,0
512,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32839,32793,16384,16385,8192,8192,8192,8192,16391,16396,16412,16416,8192,8488,8192,8192,262144,262144,262144,262144,245732,245752,245756,245760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,262184,262187,262144,262213,8196,8192,8192,8528,9711028,0,0,8388608,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,11780096,11893796,590720,376963072,5242880,262144,0,0,262144,8192,9243150,583951648,256,376700928,0,0,0,0,0,0,262144,8192,1048576,0,0,0,0,0,6291456,307863,262144,8192,0,0
768,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,849288,855433,36865,36865,18433,18432,18432,18433,424187,432836,426333,423068,18432,18432,18432,18432,884736,884736,884736,884736,457572,459716,460640,455176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,884776,884776,884736,884741,18433,18432,18433,18432,31989709,0,0,28311552,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,39481344,40181448,1917824,1263403008,17694720,884736,0,0,884736,18432,31388749,1986298440,576,1262813184,0,0,0,0,0,0,884736,18432,3538944,0,0,0,0,0,21233664,1014005,884747,18432,0,0
1024,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2226636,2226092,65537,65536,32768,32768,32768,32768,1111943,1103344,1106884,1112765,32768,32768,32768,32768,2097152,2097152,2097152,2097152,995228,984280,984648,983668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2097195,2097192,2097155,2098996,32769,32768,32768,33144,75050276,0,0,67108864,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,93257728,95142606,4457344,2984247296,41943040,2097152,0,0,2097152,32768,74297052,4725729858,1024,2983198720,0,0,0,0,0,0,2097152,32768,8388608,0,0,0,0,0,50331648,2400724,2097211,32768,0,0
1280,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4314408,4327476,102401,102400,51200,51200,51201,51200,2151199,2137668,2149324,2153797,51200,51200,51200,51200,4096000,4096000,4096000,4096000,1959784,1928440,1963728,1949772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096045,4096040,4096000,4096000,51204,51200,51200,51200,146097658,0,0,131072000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,181760000,185645785,8602496,5816320000,81920000,4096000,0,0,4096000,51200,145000891,9254999700,1600,5814681600,0,0,0,0,0,0,4096000,51200,16384000,0,0,0,0,0,98304000,4678143,4096023,51200,0,0
1536,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7457056,7441481,147457,147457,73728,73728,73729,73729,3726512,3729880,3727916,3730116,73728,73728,73728,73728,7077888,7077888,7077888,7077888,3352380,3372004,3349304,3351544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,7077928,7078223,7077891,7077893,73728,73732,73733,74068,251449324,0,0,226492416,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,313638912,320553031,14746496,10036445184,141557760,7077888,0,0,7077888,73728,250532037,15999752342,2304,10034085888,0,0,0,0,0,0,7077888,73728,28311552,0,0,0,0,0,169869312,8084022,7077971,73729,0,0
1792,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,11657303,11655668,200704,200704,100353,100352,100352,100353,5825351,5829405,5830000,5824808,100352,100352,100352,100352,11239424,11239424,11239424,11239424,5412276,5405264,5408528,5407376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11239464,11241083,11239429,11239489,100352,100352,100637,100356,398103300,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,497545216,508815640,23282560,15921446912,224788480,11239424,0,0,11239424,100352,397654070,25415520340,3136,15918235648,0,0,0,0,0,0,11239424,100352,44957696,0,0,0,0,0,269746176,12826007,11239548,100352,0,0
2048,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,17650387,17624433,262144,262145,131072,131073,131073,131072,8808835,8810364,8819736,8815132,131072,131072,131072,131072,16777216,16777216,16777216,16777216,7961856,7961820,7957184,8034324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16777275,16778053,16778903,16777219,131072,131073,131077,131073,594749064,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,742129664,759245032,34603904,23748149248,335544320,16777216,0,0,16777216,131072,593712197,37936867982,4096,23743954944,0,0,0,0,0,0,16777216,131072,67108864,0,0,0,0,0,402653184,19179175,16777389,131080,0,0
2304,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,25065095,25040685,331776,331777,165888,165888,166188,165889,12525111,12521360,12524536,12520736,165888,165888,165888,165888,23887872,23887872,23887872,23887872,11365548,11369388,11367168,11367908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,23888911,23888108,23888669,23890548,165893,165890,165888,165889,847935046,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1056043008,1080620794,49103744,33793376256,477757440,23887872,0,0,23887872,165888,845031929,54025878444,5184,33788067840,0,0,0,0,0,0,23887872,165888,95551488,0,0,0,0,0,573308928,27234765,23888096,165919,0,0
2560,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,34701616,34579585,409601,409601,204800,204801,204800,204800,17280743,17348896,17290269,17304024,204800,204800,204800,204800,32768000,32768000,32768000,32768000,15404604,15453940,15467980,15438464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,32769059,32769664,32768900,32768779,204804,204804,204801,204800,1160999784,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1447936000,1481699377,67175296,46333952000,655360000,32768000,0,0,32768000,204800,1158886753,74098100350,6400,46327398400,0,0,0,0,0,0,32768000,204800,131072000,0,0,0,0,0,786432000,37216113,32768153,204800,0,0
