"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"3",256,0,1.9e-05,15,1,32,1,56,3,8,"lud_perimeter",10,362344,11520,7440,15,33345,20370,6780,2985,720,465,280221,263314,0.119154,0.015625,2.563334,1.655487,0,0.00712,1.655487,2.563334,14.158262,100,100,0.119103,2223,2.397038,3.15708,5.78392,4,2,21405,17265,2880,930,0,2751,936,152.41159,122.933245,4.897037,1.666167,2445,2445,12210,11025,119040,0,3840,57600,0,0,0,3840,2,1,1,26880,65280,0,218160,32160,175200,38160,0.128331,0,0.095882,"GTX-980"
"6",256,0,1.8e-05,14,1,32,1,56,3,8,"lud_perimeter",10,365348,10752,6944,14,31122,19012,6328,2786,672,434,262921,261736,0.124725,0.015625,2.400906,1.550585,0,0.007146,1.550585,2.400906,14.158262,100,100,0.126442,2223,2.544752,3.15708,5.78392,4,2,19978,16114,2688,868,0,2631,874,142.753892,115.143469,4.699989,1.561304,2282,2282,11396,10290,111104,0,3584,53760,0,0,0,3584,2,1,1,25088,60928,0,203616,30016,163520,35616,0.118791,0,0.10179,"GTX-980"
"9",256,0,1.8e-05,13,1,32,1,56,3,8,"lud_perimeter",10,346376,9984,6448,13,28899,17654,5876,2587,624,403,229099,230446,0.118738,0.015625,2.228211,1.439053,0,0.014283,1.439053,2.228211,14.158262,100,100,0.123651,2223,2.48858,3.15708,5.78392,4,2,18551,14963,2496,806,0,2279,812,132.485714,106.861287,4.068985,1.449766,2119,2119,10582,9555,103168,0,3328,49920,0,0,0,3328,1,1,1,23296,56576,0,189072,27872,151840,33072,0.116348,0,0.099543,"GTX-980"
"12",256,0,1.8e-05,12,1,32,1,56,3,8,"lud_perimeter",10,363976,9216,5952,12,26676,16296,5424,2388,576,372,225534,214734,0.126325,0.015625,2.074458,1.339754,0,0.014406,1.339754,2.074458,14.158262,100,100,0.118439,2223,2.383676,3.15708,5.78392,4,2,17124,13812,2304,744,0,2183,750,123.343799,99.487535,3.931025,1.350558,1956,1956,9768,8820,95232,0,3072,46080,0,0,0,3072,1,1,1,21504,52224,0,174528,25728,140160,30528,0.102205,0,0.095347,"GTX-980"
"15",256,0,1.8e-05,11,1,32,1,56,3,8,"lud_perimeter",10,348696,8448,5456,11,24453,14938,4972,2189,528,341,195999,206284,0.124761,0.015625,1.876528,1.211924,0,0.014216,1.211924,1.876528,14.158262,100,100,0.124026,2223,2.496125,3.15708,5.78392,4,2,15697,12661,2112,682,0,2343,688,111.575232,89.995159,4.163547,1.222586,1793,1793,8954,8085,87296,0,2816,42240,0,0,0,2816,1,1,1,19712,47872,0,159984,23584,128480,27984,0.097793,0,0.099845,"GTX-980"
"18",256,0,1.8e-05,10,1,32,1,56,3,8,"lud_perimeter",10,363276,7680,4960,10,22230,13580,4520,1990,480,310,187713,208198,0.12282,0.015625,1.710422,1.104648,102.169209,0,1.104648,1.710422,14.158262,100,100,0.124599,2223,2.507655,3.15708,5.78392,4,2,14270,11510,1920,620,56,2023,626,101.698844,82.02899,3.604358,1.115338,1630,1630,8140,7350,79360,0,2560,38400,0,0,0,2560,1,1,1,17920,43520,0,145440,21440,116800,25440,0.085335,0,0.100306,"GTX-980"
"21",256,0,1.8e-05,9,1,32,1,56,3,8,"lud_perimeter",10,350440,6912,4464,9,20007,12222,4068,1791,432,279,160526,160524,0.124931,0.015625,1.534609,0.991102,0,0.003552,0.991102,1.534609,14.158262,100,100,0.118299,2223,2.380868,3.15708,5.78392,4,2,12843,10359,1728,558,0,1895,564,91.245301,73.597296,3.365838,1.001759,1467,1467,7326,6615,71424,0,2304,34560,0,0,0,2304,1,1,1,16128,39168,0,130896,19296,105120,22896,0.079614,0,0.095235,"GTX-980"
"24",256,0,1.8e-05,8,1,32,1,56,3,8,"lud_perimeter",10,371860,6144,3968,8,17784,10864,3616,1592,384,248,151167,150780,0.117717,0.015625,1.362068,0.879669,0,0.003547,0.879669,1.362068,14.158262,100,100,0.123776,2223,2.491086,3.15708,5.78392,4,2,11416,9208,1536,496,0,2055,502,80.986268,65.322491,3.644595,0.89031,1304,1304,6512,5880,63488,0,2048,30720,0,0,0,2048,1,1,1,14336,34816,0,116352,17152,93440,20352,0.066692,0,0.099643,"GTX-980"
"27",256,0,1.8e-05,7,1,32,1,56,3,8,"lud_perimeter",10,358900,5376,3472,7,15561,9506,3164,1393,336,217,126919,133246,0.117454,0.015625,1.1731,0.757627,0,0,0.757627,1.1731,14.158262,100,100,0.122771,2223,2.470867,3.15708,5.78392,4,2,9989,8057,1344,434,0,1703,440,69.750562,56.259914,2.9729,0.768101,1141,1141,5698,5145,55552,0,1792,26880,0,0,0,1792,1,0,1,12544,30464,0,101808,15008,81760,17808,0.060463,0,0.098835,"GTX-980"
"30",256,0,1.8e-05,6,1,32,1,56,3,8,"lud_perimeter",10,360560,4608,2976,6,13338,8148,2712,1194,288,186,109193,108610,0.122151,0.015625,1.003105,0.647839,0,0,0.647839,1.003105,14.158262,100,100,0.116645,2223,2.347578,3.15708,5.78392,4,2,8562,6906,1152,372,0,1863,378,59.642958,48.107249,3.244418,0.658288,978,978,4884,4410,47616,0,1536,23040,0,0,0,1536,1,0,1,10752,26112,0,87264,12864,70080,15264,0.051586,0,0.093903,"GTX-980"
