256,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",533520,531440,270072,270600,0,0,6,0,0,6,0,0,0,0,0,0,131072,131072,131072,131072,4096,4096,4096,4096,131072,131072,131072,131072,4096,4096,4096,4096,131072,131072,131088,131080,4097,4100,4096,4097,0,0,0,0,1,4,0,0,1162008,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,2277731,1884303,401664,2686976,85983232,85852160,0,0,655360,131072,0,0,0,0,0,131072,2048,0,69632,1143646,69844632,34870683,1024,0,0,786432,131072
512,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",4227072,4227072,2129920,2129920,162350,32668,28738,27766,14369,14369,14322,14318,81174,81176,81173,81184,1048576,1048576,1048576,1048576,16384,16384,16384,16384,1032268,1032268,1032280,1032276,14336,14336,14336,14336,1048584,1048576,1048584,1048584,16384,16385,16389,16384,0,0,0,0,0,0,1,4,9047888,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,17694522,14876818,3178752,21233664,679477248,678952960,0,0,5242880,1048576,0,0,0,0,0,1048576,8192,0,540672,9027775,565325024,283987650,4096,0,0,6291456,1048576
768,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",14232592,14226416,7151616,7151616,3270211,3103128,55824,55874,27895,27929,27864,27886,1637187,1633024,1637476,1634732,3538944,3538944,3538944,3538944,36864,36864,36864,36864,1940240,1944460,1940032,1942436,32256,32256,32256,32256,3538944,3538952,3538952,3538952,36864,36865,36864,36869,0,0,0,0,0,1,4,0,32304852,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,70688052,49987732,10690816,71368704,2283798528,2282618880,0,0,17694720,3538944,0,0,0,0,0,3538944,18432,0,1806336,32281586,2053667110,1004390290,9216,0,0,21233664,3538944
1024,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",33683448,33687560,16908288,16908288,8583730,8713609,83522,84904,41757,41765,41776,41768,4291866,4291864,4291864,4291873,8388608,8388608,8388608,8388608,65536,65536,65536,65536,4161536,4161536,4161536,4161536,57344,57344,57344,57344,8453474,8453472,8453488,8453480,65536,65540,65536,65538,0,0,0,0,0,4,0,1,93498164,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,232421788,118227200,25297152,168820736,5402263552,5400166400,0,0,41943040,8388608,0,0,0,0,0,8388608,32768,0,4259840,93464421,5958612142,2962716322,16384,0,0,50331648,8388608
1280,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",65740800,65740800,32971512,32974088,16748561,16882004,121760,123612,60885,60875,60840,60818,8374280,8374281,8374260,8374272,16384000,16384000,16384000,16384000,102400,102400,102400,102400,8139448,8139472,8139448,8139460,89600,89600,89600,89600,16513764,16513760,16513784,16513784,102404,102401,102400,102401,0,0,0,0,0,5,0,0,178951184,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,430523360,230605056,49357056,329318400,10538188800,10534912000,0,0,81920000,16384000,0,0,0,0,0,16384000,51200,0,8294400,178894899,11417007456,5686986258,25600,0,0,98304000,16384000
1536,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",113547280,113534960,56919560,56916472,28986584,28983948,166754,166858,83389,83365,83436,83432,14493260,14493324,14493384,14493337,28311552,28311552,28311552,28311552,147456,147456,147456,147456,14078860,14078972,14078924,14078932,129024,129024,129024,129024,28571072,28571064,28571080,28571080,147462,147456,147456,147456,0,0,0,0,5,0,0,0,337120628,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,881417993,398131347,85229824,568590336,18194890752,18190172160,0,0,141557760,28311552,0,0,0,0,0,28311552,73728,0,14303232,337063777,21517179878,10944337717,36864,0,0,169869312,28311552
1792,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",180225008,180239376,90316800,90316800,46077654,46077209,218754,218780,109373,109381,109400,109388,23038874,23038780,23039040,23038881,44957696,44957696,44957696,44957696,200704,200704,200704,200704,22372512,22372536,22372420,22372432,175614,175614,175613,175609,45411838,45411832,45411824,45411840,200708,200705,200704,200705,0,0,0,0,0,5,0,0,557735312,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,1477691893,631816339,135274752,902365184,28875685888,28869263360,0,0,224788480,44957696,0,0,0,0,0,44957696,100352,0,22679552,557650662,35619553358,17809659303,50176,0,0,269746176,44957696
2048,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",268963848,268955640,134744072,134739960,68550535,68549928,280176,280174,140084,140092,140072,140074,34275282,34275253,34275308,34275348,67108864,67108864,67108864,67108864,262144,262144,262144,262144,33407412,33407416,33407388,33407376,229376,229376,229376,229375,67757620,67757584,67757608,67757608,262148,262145,262145,262144,0,0,0,0,4,0,1,0,752594132,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1877781614,942670080,201851136,1346371584,43083890688,43075502080,0,0,335544320,67108864,0,0,0,0,0,67108864,131072,0,33816576,752527997,48078824674,24077534263,65536,0,0,402653184,67108864
2304,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",382869504,382869504,191766528,191766528,97871888,97857505,349836,349960,174921,174915,174929,174899,48936056,48935832,48935880,48935956,95551488,95551488,95551488,95551488,331776,331776,331776,331776,47586524,47586564,47586684,47586764,290261,290280,290275,290258,96524622,96524576,96524584,96524616,331776,331780,331777,331777,0,0,0,0,4,0,1,0,1167614296,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,3061437570,1341702400,287318272,1916338176,61322821632,61312204800,0,0,477757440,95551488,0,0,0,0,0,95551488,165888,0,48107520,1167530774,74630795718,37490212680,82944,0,0,573308928,95551488
2560,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",525112328,525102072,262968336,262958064,134279942,134277428,429221,427696,214579,214642,214346,214334,67140146,67139796,67139857,67140148,131072000,131072000,131072000,131072000,409600,409600,409600,409600,65275968,65275716,65275888,65275336,358371,358374,358374,358372,132499252,132499200,132499272,132499272,409604,409601,409600,409601,0,0,0,0,4,0,0,1,1648365912,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,4354519778,1839923456,394035456,2627993600,84095795200,84082688000,0,0,655360000,131072000,0,0,0,0,0,131072000,204800,0,65945600,1648170627,105215746168,52568451161,102400,0,0,786432000,131072000
