256,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,106,177,9042,8801,2281,2224,2242,2228,28,48,47,1520,4096,4096,4096,4096,262144,262144,262144,262144,262116,262120,262140,262136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,262161,262191,262187,262469,4100,4101,4097,4096,3620124,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,2297856,3000235,219616,73531392,655360,131072,0,0,131072,2048,3478121,103023852,1024,73400320,0,0,0,0,0,0,1048576,16384,131072,0,917504,14336,0,0,786432,131072,1050940,16384,0,0
512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,54818,44181,32789,32751,8210,8193,8198,8194,13769,11208,10916,11053,16384,16384,16384,16384,2097152,2097152,2097152,2097152,2086264,2086028,2086244,2086352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2097212,2097152,2097364,2097512,16386,16389,16390,16386,27294210,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,18104320,23814538,1663419,579338240,5242880,1048576,0,0,1048576,8192,27180742,851832630,4096,578813952,0,0,0,0,0,0,8388608,65536,1048576,0,7340032,57344,0,0,6291456,1048576,8403100,65536,0,0
768,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6480732,6455163,67449,67546,18436,18433,18446,18433,1624132,1617533,1625911,1607529,36864,36864,36864,36864,7077888,7077888,7077888,7077888,5462510,5448767,5457929,5451226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7078100,7079501,7079868,7077992,36868,36866,36868,36866,92828181,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,60788736,81923253,5511608,1945239552,17694720,3538944,0,0,3538944,18432,92555939,2934221448,9216,1944059904,0,0,0,0,0,0,28311552,147456,3538944,0,24772608,129024,0,0,21233664,3538944,30075132,147456,0,0
1024,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16571492,16531386,113163,112949,32769,32769,32774,32769,4161584,4152117,4148924,4152385,65536,65536,65536,65536,16777216,16777216,16777216,16777216,12613323,12631534,12620676,12623812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16777975,16778411,16779227,16778455,65834,65541,65542,65537,219744375,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,143720448,194535039,12943804,4599054336,41943040,8388608,0,0,8388608,32768,219476536,6986591872,16384,4596957184,0,0,0,0,0,0,67108864,262144,8388608,0,58720256,229376,0,0,50331648,8388608,71823640,262144,0,0
1280,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,31820819,31604931,197427,198239,51202,51201,51202,51202,7961495,7906413,7906140,7966394,102400,102400,102400,102400,32768000,32768000,32768000,32768000,24821437,24858624,24802629,24819479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,32771409,32769757,32771036,32770543,102401,102702,102404,102401,429415881,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,280268800,379600472,25139678,8968601600,81920000,16384000,0,0,16384000,51200,427942756,13675256130,25600,8965324800,0,0,0,0,0,0,131072000,409600,16384000,0,114688000,358400,0,0,98304000,16384000,140196412,409600,0,0
1536,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,56950913,56965779,292676,292868,73732,73730,73747,73730,14247105,14250507,14229350,14248368,147456,147456,147456,147456,56623104,56623104,56623104,56623104,42382060,42380270,42389392,42380112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,56628025,56627019,56626909,56626909,147465,147464,147463,147459,741347598,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,483803136,657388598,43278776,15481700352,141557760,28311552,0,0,28311552,73728,740531171,23643886406,36864,15476981760,0,0,0,0,0,0,226492416,589824,28311552,0,198180864,516096,0,0,169869312,28311552,244037641,589824,0,0
1792,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,90349491,90350504,399305,399339,100356,100354,100466,100361,22594120,22593979,22594421,22593824,200704,200704,200704,200704,89915392,89915392,89915392,89915392,67326228,67328015,67327985,67328255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,89921479,89921780,89921781,89922252,200712,200712,200721,200707,1176144837,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,767692800,1043132770,68540896,24566169600,224788480,44957696,0,0,44957696,100352,1175463353,37549104414,50176,24559747072,0,0,0,0,0,0,359661568,802816,44957696,0,314703872,702464,0,0,269746176,44957696,387261308,802816,0,0
2048,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,134020859,134031413,511182,511136,131092,131074,131078,131076,33715014,33716830,33715656,33716464,262144,262144,262268,262144,134217728,134217728,134217728,134217728,100511526,100511023,100510971,100510308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134227964,134226420,134227271,134227608,262149,262149,262150,262145,1753897602,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,1145307136,1555946951,102105534,36649828352,335544320,67108864,0,0,67108864,131072,1752929244,56014570476,65536,36641439744,0,0,0,0,0,0,536870912,1048576,67108864,0,469762048,917504,0,0,402653184,67108864,577213419,1048576,0,0
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,196758045,196692042,663106,663089,165913,165896,165906,165902,49202449,49185042,49185010,49193812,331776,331776,331776,331776,191102976,191102976,191102976,191102976,141932270,141932118,141933871,141945609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,191118355,191117817,191116644,191115443,331787,331786,331787,331789,2503100805,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1630015488,2219384127,145152445,52160495616,477757440,95551488,0,0,95551488,165888,2502340426,79984989076,82944,52149878784,0,0,0,0,0,0,764411904,1327104,95551488,0,668860416,1161216,0,0,573308928,95551488,825486109,1327104,0,0
2560,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,264992935,265107927,817249,817216,204806,204803,204806,204807,66263087,66288178,66291880,66294934,409600,409600,409600,409600,262144000,262144000,262144000,262144000,195864750,195883643,195870631,195887551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,262163628,262162608,262163221,262163599,409610,409604,409604,409600,3430453125,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,2235187200,3041833497,198861280,71525990400,655360000,131072000,0,0,131072000,204800,3428302669,109626448258,102400,71512883200,0,0,0,0,0,0,1048576000,1638400,131072000,0,917504000,1433600,0,0,786432000,131072000,1130996814,1638400,0,0
