256,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,162,8110,7915,7531,2048,2049,2049,2048,40,2033,39,40,2048,2048,2048,2048,131072,131072,131072,131072,131072,130732,131068,131064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,131080,131075,131115,131112,2972,2048,2048,2049,2543784,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,2297856,2477606,219616,73531392,655360,131072,0,0,131072,2048,2427819,70893344,1024,73400320,0,0,0,0,0,0,524288,8192,131072,0,393216,6144,0,0,786432,131072,524424,8192,0,0
512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,64297,64037,32147,32084,8193,8193,8197,8194,16365,16364,16555,16525,8192,8192,8192,8192,1048576,1048576,1048576,1048576,1032216,1032192,1032212,1032220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1048800,1048576,1048865,1048616,8195,8194,8198,8193,18870315,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,18104320,19684469,1663418,579338240,5242880,1048576,0,0,1048576,8192,18694809,584886308,4096,578813952,0,0,0,0,0,0,4194304,32768,1048576,0,3145728,24576,0,0,6291456,1048576,4195587,32768,0,0
768,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6734978,6767910,48234,48023,18436,18433,18795,18433,1696883,1705578,1703456,1710500,18432,18432,18432,18432,3538944,3538944,3538944,3538944,1837250,1832344,1828357,1822820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3539349,3539673,3538984,3539188,18435,18436,18447,18435,64474134,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,60788736,67179199,5511613,1945239552,17694720,3538944,0,0,3538944,18432,64364524,2038694096,9216,1944059904,0,0,0,0,0,0,14155776,73728,3538944,0,10616832,55296,0,0,21233664,3538944,14176270,73728,0,0
1024,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16467192,16463619,84887,84976,32772,32770,32783,32768,4209794,4208462,4214926,4212319,32768,32768,32768,32768,8388608,8388608,8388608,8388608,4178450,4178809,4178287,4178254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8389348,8389472,8389561,8389221,32769,32774,32774,32768,152676204,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,143720448,159143266,12943803,4599054336,41943040,8388608,0,0,8388608,32768,152487663,4849242712,16384,4596957184,0,0,0,0,0,0,33554432,131072,8388608,0,25165824,98304,0,0,50331648,8388608,33597990,131072,0,0
1280,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32748450,32713463,132270,132350,51203,51201,51215,51200,8223647,8214897,8218141,8220539,51200,51200,51416,51200,16384000,16384000,16384000,16384000,8168829,8159632,8162460,8169135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16386404,16386500,16387031,16385504,51208,51205,51208,51201,299784951,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,280268800,310904797,25139645,8968601600,81920000,16384000,0,0,16384000,51200,299529128,9544598966,25600,8965324800,0,0,0,0,0,0,65536000,204800,16384000,0,49152000,153600,0,0,98304000,16384000,65730192,204800,0,0
1536,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,56536990,56569028,189585,189367,73746,73729,73731,73729,14197335,14201553,14203013,14204960,73728,73728,73728,73728,28311552,28311552,28311552,28311552,14104981,14108657,14110217,14105925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,28315260,28314616,28314728,28314325,73735,73742,73736,73728,516902202,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,483803136,537036422,43278778,15481700352,141557760,28311552,0,0,28311552,73728,516685578,16486910774,36864,15476981760,0,0,0,0,0,0,113246208,294912,28311552,0,84934656,221184,0,0,169869312,28311552,113633186,294912,0,0
1792,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,90138631,90230853,254347,254557,100355,100354,100473,100353,22667875,22691738,22685548,22681655,100352,100460,100352,100352,44957696,44957696,44957696,44957696,22284192,22287539,22282408,22270046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,44961971,44962717,44961544,44961265,100360,100354,100358,100353,822209526,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,767692800,852537724,68540857,24566169600,224788480,44957696,0,0,44957696,100352,820143342,26220562460,50176,24559747072,0,0,0,0,0,0,179830784,401408,44957696,0,134873088,301056,0,0,269746176,44957696,180496277,401408,0,0
2048,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,133045143,133217399,339050,339108,131075,131073,131078,131073,33805814,33851189,33843796,33880183,131072,131072,131072,131072,67108864,67108864,67108864,67108864,33266138,33293754,33276253,33273977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,67115965,67115735,67117760,67116080,131091,131073,131077,131076,1215216414,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,1145307136,1271088885,102105529,36649828352,335544320,67108864,0,0,67108864,131072,1214169800,38808295742,65536,36641439744,0,0,0,0,0,0,268435456,524288,67108864,0,201326592,393216,0,0,402653184,67108864,268844529,524288,0,0
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,191789469,191734557,422234,421798,165891,165890,165892,165888,48087196,48063963,48054828,48068914,165888,165888,165888,165888,95551488,95551488,95551488,95551488,47493228,47482972,47504542,47507060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,95561817,95562969,95562608,95565264,165893,165890,165892,165888,1748256765,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1630015488,1811864532,145152444,52160495616,477757440,95551488,0,0,95551488,165888,1747578207,55850776634,82944,52149878784,0,0,0,0,0,0,382205952,663552,95551488,0,286654464,497664,0,0,573308928,95551488,383851012,663552,0,0
2560,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,263016628,262997426,523986,523594,204804,204803,204805,204802,65928954,65922355,65925734,65925634,204800,204800,204800,204800,131072000,131072000,131072000,131072000,65164571,65174103,65171861,65161276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131085612,131087300,131085943,131086612,204805,204802,204804,204802,2397570699,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,2235187200,2485145439,198861242,71525990400,655360000,131072000,0,0,131072000,204800,2397311815,76628459634,102400,71512883200,0,0,0,0,0,0,524288000,819200,131072000,0,393216000,614400,0,0,786432000,131072000,526551976,819200,0,0
