256,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,19,4,4519,4673,2249,2271,2296,2296,8,35,24,8,4096,4096,4096,4096,262144,262144,262144,262144,262140,261848,262144,262140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262184,262187,262155,262148,4097,4101,4097,4097,3631446,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,2297856,2997690,219581,73531392,655360,131072,0,0,131072,2048,3482351,102959668,1024,73400320,0,0,0,0,0,0,1048576,16384,131072,0,917504,14336,0,0,786432,131072,1050507,16384,0,0
512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,21488,21632,19835,19511,9821,9846,9810,9850,12656,11060,10825,10764,16384,16384,16384,16384,2097152,2097152,2097152,2097152,2086168,2086324,2086416,2086468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2097252,2097195,2097155,2097155,16385,16385,16384,16389,27335721,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,18104320,23811038,1663412,579338240,5242880,1048576,0,0,1048576,8192,27133504,851210038,4096,578813952,0,0,0,0,0,0,8388608,65536,1048576,0,7340032,57344,0,0,6291456,1048576,8401482,65536,0,0
768,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3229294,3215429,37756,37771,18892,18865,18898,18881,1604854,1615791,1612035,1620425,36864,36864,36864,36864,7077888,7077888,7077888,7077888,5477418,5458900,5468968,5455437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7077945,7077988,7079172,7077928,36865,36864,36865,36868,92530470,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,60788736,81769536,5511599,1945239552,17694720,3538944,0,0,3538944,18432,92231597,2924941550,9216,1944059904,0,0,0,0,0,0,28311552,147456,3538944,0,24772608,129024,0,0,21233664,3538944,29896444,147456,0,0
1024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8315062,8281496,66174,66252,33117,33064,33113,33090,4148629,4151894,4157014,4156596,65536,65536,65836,65536,16777216,16777216,16777216,16777216,12615782,12620183,12623469,12619872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16777261,16777259,16777216,16777216,65537,65536,65541,65536,219233454,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,143720448,194081209,12943794,4599054336,41943040,8388608,0,0,8388608,32768,218924787,6968525120,16384,4596957184,0,0,0,0,0,0,67108864,262144,8388608,0,58720256,229376,0,0,50331648,8388608,71418112,262144,0,0
1280,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,15828224,15950252,102839,102588,51422,51292,51425,51413,7921370,7978143,7923810,7932652,102400,102648,102400,102400,32768000,32768000,32768000,32768000,24804787,24843448,24880414,24740275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,32768108,32768061,32768003,32768000,102401,102405,102405,102402,427471275,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,280268800,381879899,25139650,8968601600,81920000,16384000,0,0,16384000,51200,426213606,13625869208,25600,8965324800,0,0,0,0,0,0,131072000,409600,16384000,0,114688000,358400,0,0,98304000,16384000,142794335,409600,0,0
1536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,28463216,28491347,148747,148294,74327,74328,74304,74384,14256988,14249186,14249677,14249710,147456,147456,147456,147456,56623104,56623104,56623104,56623104,42378690,42373057,42370763,42386274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56625187,56625307,56623104,56623107,147456,147684,147456,147460,737950842,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,483803136,655461630,43278765,15481700352,141557760,28311552,0,0,28311552,73728,737462046,23547670456,36864,15476981760,0,0,0,0,0,0,226492416,589824,28311552,0,198180864,516096,0,0,169869312,28311552,242137302,589824,0,0
1792,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,45164379,45167120,203025,202668,101348,101325,101297,101350,22583253,22584085,22582339,22583240,200704,200704,200704,200704,89915392,89915392,89915392,89915392,67333363,67333044,67334762,67334147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,89917604,89916912,89916660,89918216,200945,200705,200705,200708,1171073601,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,767692800,1039939942,68540850,24566169600,224788480,44957696,0,0,44957696,100352,1170543030,37392032326,50176,24559747072,0,0,0,0,0,0,359661568,802816,44957696,0,314703872,702464,0,0,269746176,44957696,383995526,802816,0,0
2048,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,67406280,67407666,265034,265719,132559,132497,133252,132551,33703085,33702348,33702744,33704479,262144,262144,262144,262144,134217728,134217728,134217728,134217728,100516971,100517651,100515810,100516787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,134219179,134219391,134219004,134222501,262149,262148,262144,262144,1766278251,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,1145307136,1565422256,102105568,36649828352,335544320,67108864,0,0,67108864,131072,1765611832,56423780344,65536,36641439744,0,0,0,0,0,0,536870912,1048576,67108864,0,469762048,917504,0,0,402653184,67108864,587951440,1048576,0,0
2304,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,98199010,98214354,335071,335067,167524,167501,167536,167559,49109308,49099068,49118857,49112460,331892,331776,331776,331776,191102976,191102976,191102976,191102976,142012962,142008017,142000120,141993027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,191105555,191105612,191107875,191107044,331777,331777,331777,331777,2491399611,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1630015488,2211330056,145152430,52160495616,477757440,95551488,0,0,95551488,165888,2490298062,79607006526,82944,52149878784,0,0,0,0,0,0,764411904,1327104,95551488,0,668860416,1161216,0,0,573308928,95551488,817405070,1327104,0,0
2560,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,132290869,132275682,410553,410568,205291,205236,205282,205298,66155391,66137083,66141411,66133668,409600,409600,409600,409600,262144000,262144000,262144000,262144000,196020325,196018486,196042257,195973655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,262151257,262149059,262148812,262148769,409605,409600,409600,409601,3413129883,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,2235187200,3029577463,198861234,71525990400,655360000,131072000,0,0,131072000,204800,3411615176,109086614524,102400,71512883200,0,0,0,0,0,0,1048576000,1638400,131072000,0,917504000,1433600,0,0,786432000,131072000,1118913704,1638400,0,0
