256,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2967,4,4096,4096,2048,2048,2048,2048,8,27,0,4,2048,2048,2048,2048,131072,131072,131072,131072,131068,131068,131072,131068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,131115,131177,131076,131075,2937,2048,2048,2048,2532165,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,2297856,2477080,219605,73531392,655360,131072,0,0,131072,2048,2430943,71137272,1024,73400320,0,0,0,0,0,0,524288,8192,131072,0,393216,6144,0,0,786432,131072,524390,8192,0,0
512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32719,32785,16384,16385,8192,8192,8192,8192,16364,16367,16364,16381,8192,8192,8192,8192,1048576,1048576,1048576,1048576,1032192,1032212,1032212,1032196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048619,1048616,1048579,1048576,8194,8192,8192,8193,18841902,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,18104320,19682483,1663405,579338240,5242880,1048576,0,0,1048576,8192,18694439,584781692,4096,578813952,0,0,0,0,0,0,4194304,32768,1048576,0,3145728,24576,0,0,6291456,1048576,4195544,32768,0,0
768,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3403577,3405843,36865,36865,18432,18432,18432,18432,1701094,1708877,1701245,1707560,18432,18432,18432,18432,3538944,3538944,3538944,3538944,1833497,1833252,1827890,1832189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539005,3538984,3538947,3538947,18437,18437,18433,18433,64539339,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,60788736,67139069,5511602,1945239552,17694720,3538944,0,0,3538944,18432,64355235,2037868294,9216,1944059904,0,0,0,0,0,0,14155776,73728,3538944,0,10616832,55296,0,0,21233664,3538944,14177386,73728,0,0
1024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8423328,8424009,65536,65536,32768,32769,32768,32768,4212900,4210021,4210244,4210383,32768,32768,32768,33068,8388608,8388608,8388608,8388608,4179624,4178534,4184959,4177213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,8388708,8389355,8388608,8388611,32768,32773,32772,32769,152721675,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,143720448,159016214,12943794,4599054336,41943040,8388608,0,0,8388608,32768,152433502,4847960202,16384,4596957184,0,0,0,0,0,0,33554432,131072,8388608,0,25165824,98304,0,0,50331648,8388608,33611693,131072,0,0
1280,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16432079,16408973,102400,102401,51200,51201,51200,51201,8226438,8230606,8222504,8210174,51200,51200,51200,51200,16384000,16384000,16384000,16384000,8159942,8185791,8157740,8177962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,16384105,16384103,16384000,16384000,51204,51200,51201,51201,297934566,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,280268800,311011613,25139650,8968601600,81920000,16384000,0,0,16384000,51200,297761747,9489381474,25600,8965324800,0,0,0,0,0,0,65536000,204800,16384000,0,49152000,153600,0,0,98304000,16384000,65809747,204800,0,0
1536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,28384268,28397978,147457,147456,73728,73728,73728,73728,14205281,14200491,14191058,14200169,73728,73728,73728,73728,28311552,28311552,28311552,28311552,14122619,14117733,14099546,14118522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,28313609,28311608,28311552,28311557,73733,73728,73733,73732,522022596,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,483803136,537418763,43278816,15481700352,141557760,28311552,0,0,28311552,73728,521631962,16647226574,36864,15476981760,0,0,0,0,0,0,113246208,294912,28311552,0,84934656,221184,0,0,169869312,28311552,113818274,294912,0,0
1792,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,45346056,45263907,200704,200705,100352,100500,100352,100352,22650211,22632936,22652546,22673258,100352,100352,100352,100352,44957696,44957696,44957696,44957696,22328814,22329832,22311911,22326798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44959669,44957815,44957701,44958936,100352,100352,100352,100352,827394477,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,767692800,852797008,68540896,24566169600,224788480,44957696,0,0,44957696,100352,825855794,26407553472,50176,24559747072,0,0,0,0,0,0,179830784,401408,44957696,0,134873088,301056,0,0,269746176,44957696,180585501,401408,0,0
2048,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,67561088,67590976,262144,262144,131072,131072,131072,131073,33820965,33821579,33814487,33804598,131072,131072,131072,131072,67108864,67108864,67108864,67108864,33300291,33297307,33292763,33302486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,67110217,67110441,67111688,67110420,131073,131073,131073,131072,1215536433,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,1145307136,1270181991,102105520,36649828352,335544320,67108864,0,0,67108864,131072,1214807404,38824255858,65536,36641439744,0,0,0,0,0,0,268435456,524288,67108864,0,201326592,393216,0,0,402653184,67108864,268996306,524288,0,0
2304,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,96113014,96141993,331776,331777,165889,165889,165888,165888,48065765,48047794,48077892,48049367,165888,165888,165956,165888,95551488,95551488,95551488,95551488,47499977,47498158,47486611,47493545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,95554777,95553647,95552784,95552893,165888,165888,165888,165888,1761010179,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1630015488,1808802798,145152480,52160495616,477757440,95551488,0,0,95551488,165888,1760377920,56261570138,82944,52149878784,0,0,0,0,0,0,382205952,663552,95551488,0,286654464,497664,0,0,573308928,95551488,382731231,663552,0,0
2560,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,131754894,131771048,409601,409601,204801,204800,204801,204801,65878941,65877190,65875328,65875318,204800,204800,204800,204800,131072000,131072000,131072000,131072000,65196333,65204747,65181814,65204562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,131074993,131075128,131073188,131075836,204801,204800,204804,204800,2416061829,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,2235187200,2485558114,198861250,71525990400,655360000,131072000,0,0,131072000,204800,2415640543,77215126940,102400,71512883200,0,0,0,0,0,0,524288000,819200,131072000,0,393216000,614400,0,0,786432000,131072000,526462338,819200,0,0
