"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,3787,3804,1551,1516,1537,1527,0,0,0,0,3110,3012,3056,3026,4096,4096,4096,4096,4096,4096,4096,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4099,4099,4136,4156,3122,3012,3057,3030,89856,0,0,32768,0,0,0,0,16114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,32016,8074,745472,0,0,0,0,4096,4096,34824,1438062,256,663282,0,0,0,0,0,0,4096,4066,0,0,0,0,0,0,0,0,4136,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,4172,4122,1710,1767,2045,1678,0,0,0,0,3428,3428,3420,3298,4096,4096,4096,4096,4096,4096,4096,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,4099,4096,4141,4136,3445,3472,3420,3298,90756,0,0,32768,0,0,0,0,16170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31965,8086,745472,0,0,0,0,4096,4096,34781,1450096,256,663338,0,0,0,0,0,0,4096,4092,0,0,0,0,0,0,0,0,4137,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,4244,4138,1696,1717,1718,1700,0,0,0,0,3334,3376,3384,3354,4096,4096,4096,4096,4096,4096,4096,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4096,4101,4161,4156,3339,3376,3385,3363,90627,0,0,32768,0,0,0,0,16060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,32326,8341,745472,0,0,0,0,4096,4096,34049,1436340,256,663228,0,0,0,0,0,0,4096,4096,0,0,0,0,0,0,0,0,4133,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,2834,2739,1095,1051,1026,1032,0,0,0,0,2032,2040,2020,2028,2048,2048,2048,2048,2048,2048,2048,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2051,2048,2111,2091,2061,2012,2020,2044,89490,0,0,32768,0,0,0,0,16584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31284,8063,745472,0,0,0,0,4096,4096,35070,1423024,256,663752,0,0,0,0,0,0,4096,4096,0,0,0,0,0,0,0,0,4099,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,2654,2686,1027,1042,1110,1091,0,0,0,0,2012,2022,2014,2028,2048,2048,2048,2048,2048,2048,2048,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,2092,2048,2088,2093,2033,2027,2014,2033,87240,0,0,32768,0,0,0,0,16228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31521,8357,745472,0,0,0,0,4096,4096,31712,1259298,256,663396,0,0,0,0,0,0,4096,4096,0,0,0,0,0,0,0,0,4100,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,2612,2564,1013,984,1082,1051,0,0,0,0,1950,1940,1948,1962,2048,2048,2048,2048,2048,2048,2048,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,2048,2088,2088,1963,1941,1940,1958,87339,0,0,32768,0,0,0,0,15856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31564,8352,745472,0,0,0,0,4096,4096,32610,1257344,256,663024,0,0,0,0,0,0,4096,4086,0,0,0,0,0,0,0,0,4098,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,2681,2680,1024,1024,1080,1044,0,0,0,0,1024,1024,1028,1024,1024,1024,1024,1024,1024,1024,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1073,1024,1069,1064,1036,1024,1025,1024,88827,0,0,32768,0,0,0,0,16276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31390,8353,745472,0,0,0,0,4096,4096,31613,1242402,256,663444,0,0,0,0,0,0,4096,4096,0,0,0,0,0,0,0,0,4097,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,2642,2604,1011,998,1037,1036,0,0,0,0,1964,1968,1976,1976,2048,2048,2048,2048,2048,2048,2048,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2097,2048,2088,2088,1984,1970,1977,1972,88776,0,0,32768,0,0,0,0,16206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31495,8367,745472,0,0,0,0,4096,4096,32542,1260806,256,663374,0,0,0,0,0,0,4096,4096,0,0,0,0,0,0,0,0,4099,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,2659,2662,1036,1009,1055,1081,0,0,0,0,2006,1996,1994,2022,2048,2048,2048,2048,2048,2048,2048,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2097,2048,2091,2088,2038,2004,1991,2026,87498,0,0,32768,0,0,0,0,16016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31498,8375,745472,0,0,0,0,4096,4096,32320,1258512,256,663184,0,0,0,0,0,0,4096,4096,0,0,0,0,0,0,0,0,4099,4096,0,0
"Tesla K40c (0)","2","14","Bitonic_Sort(int*, int, int, int)",0,0,0,0,0,0,0,0,0,0,2554,2490,979,965,1024,1019,0,0,0,0,1912,1882,1896,1902,2048,2048,2048,2048,2048,2048,2048,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2095,2048,2093,2093,1929,1882,1884,1902,87498,0,0,32768,0,0,0,0,15066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,39936,31551,8353,745472,0,0,0,0,4096,4096,32775,1261090,256,662234,0,0,0,0,0,0,4096,4074,0,0,0,0,0,0,0,0,4096,4096,0,0
