256,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6963,6944,4096,4096,2048,2048,2048,2048,3468,3475,3472,3524,2048,2048,2048,2048,4096,4096,4096,4096,624,544,0,604,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4114,4112,4112,4116,2049,2052,2048,2052,76120,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,2048,65536,49152,59851,2560,0,0,0,0,4096,2048,48438,2467822,256,2048,0,0,0,0,0,0,0,8192,4096,0,0,4096,2048,0,0,0,0,10402,4096,0,0
512,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32791,32768,16384,16384,8192,8192,8192,8192,16396,16387,16384,16384,8192,8192,8192,8192,16384,16384,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,16400,16402,16404,16404,8276,8197,8193,8193,215656,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,262144,196608,242063,8704,0,0,0,0,16384,8192,187816,10045648,1024,8192,0,0,0,0,0,0,0,32768,16384,0,0,16384,8192,0,0,0,0,46138,16384,0,0
768,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,73735,73728,36864,36864,18432,18432,18432,18432,36868,36867,36864,36864,18432,18432,18432,18432,36864,36864,36864,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,36884,36880,36880,36884,18436,18432,18432,18432,435020,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,18432,589824,442368,541166,18944,0,0,0,0,36864,18432,406294,21340450,2304,18432,0,0,0,0,0,0,0,73728,36864,0,0,36864,18432,0,0,0,0,106055,36866,0,0
1024,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,131095,131072,65536,65536,32768,32768,32768,32768,65548,65539,65536,65536,32768,32768,32776,32768,65536,65536,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,65552,65554,65554,65570,32769,32768,32768,32768,730576,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,786432,959784,33280,0,0,0,0,65536,32768,701892,37026376,4096,32768,0,0,0,0,0,0,0,131072,65536,0,0,65536,32768,0,0,0,0,187965,65537,0,0
1280,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,204807,204800,102400,102400,51200,51200,51200,51200,102404,102403,102400,102400,51200,51200,51200,51200,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,102452,102416,102416,102416,51205,51204,51205,51200,1168678,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1228800,1497828,51712,0,0,0,0,102400,51200,1138412,60006338,6400,51200,0,0,0,0,0,0,0,204800,102400,0,0,102400,51200,0,0,0,0,291098,102402,0,0
1536,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,294919,294912,147456,147456,73728,73728,73728,73728,147460,147459,147456,147456,73728,73728,73728,73728,147456,147456,147456,147456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,147472,147476,147472,147474,73728,73728,73728,73732,1656972,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1769472,2182552,74240,0,0,0,0,147456,73728,1628959,85902374,9216,73728,0,0,0,0,0,0,0,294912,147456,0,0,147456,73728,0,0,0,0,446600,147456,0,0
1792,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,401415,401408,200704,200704,100352,100352,100352,100352,200708,200707,200704,200704,100352,100352,100352,100352,200704,200704,200704,200704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,200720,200720,200720,200720,100352,100356,100352,100352,2138058,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2408448,2904510,100864,0,0,0,0,200704,100352,2108804,110378332,12544,100352,0,0,0,0,0,0,0,401408,200704,0,0,200704,100352,0,0,0,0,529554,200707,0,0
2048,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,524295,524288,262144,262144,131072,131072,131072,131072,262148,262147,262144,262144,131072,131072,131072,131072,262144,262144,262144,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,262160,262192,262160,262162,131076,131073,131072,131072,2718640,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3145728,3800169,131584,0,0,0,0,262144,131072,2691348,143025970,16384,131072,0,0,0,0,0,0,0,524288,262144,0,0,262144,131072,0,0,0,0,692274,262150,0,0
2304,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,663559,663560,331776,331776,165888,165888,165888,165888,331780,331787,331776,331776,165888,165888,165888,165888,331776,331776,331776,331776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,331796,331796,331810,331792,165888,165888,165888,165888,3513068,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,3981312,4816648,166400,0,0,0,0,331776,165888,3484706,182383626,20736,165888,0,0,0,0,0,0,0,663552,331776,0,0,331776,165888,0,0,0,0,895751,331778,0,0
2560,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,819207,819200,409600,409600,204800,204800,204800,204800,409604,409603,409604,409600,204800,204800,204800,204800,409600,409600,409600,409600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,409648,409618,409620,409620,204800,204800,204805,204800,4410264,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,4915200,5988480,205312,0,0,0,0,409600,204800,4382185,231552626,25600,204800,0,0,0,0,0,0,0,819200,409600,0,0,409600,204800,0,0,0,0,1158249,409602,0,0
