"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",24650,24616,16458,16424,0,0,8,2,4,4,2,0,0,0,0,0,4096,4096,4096,4096,3098,3066,3102,3052,4096,4096,4096,4096,3098,3066,3102,3052,4104,4096,4104,4104,3098,3066,3103,3057,0,0,0,0,0,0,0,5,40636,0,0,32768,0,0,0,0,16498,0,0,0,0,0,0,0,0,0,0,1024,61875,38375,3328,44008,847904,770162,0,0,0,0,0,0,0,0,0,4096,4080,0,7160,25931,1392974,369207,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",15076,14958,14968,15066,0,0,8,2,4,4,2,0,0,0,0,0,4096,4096,4096,4096,3424,3438,3388,3400,4096,4096,4096,4096,3424,3438,3388,3400,4112,4112,4112,4104,3424,3439,3392,3401,0,0,0,0,0,0,0,5,43104,0,0,32768,0,0,0,0,16436,0,0,0,0,0,0,0,0,0,0,1024,67275,38393,3328,44029,847842,770100,0,0,0,0,0,0,0,0,0,4096,4094,0,7167,27398,1458348,385884,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",14870,14862,14874,14858,0,0,8,6,4,4,2,0,0,0,0,0,4096,4096,4096,4096,3344,3362,3302,3340,4096,4096,4096,4096,3344,3362,3302,3340,4096,4096,4112,4104,3344,3362,3307,3341,0,0,0,0,0,4,1,0,41760,0,0,32768,0,0,0,0,15878,0,0,0,0,0,0,0,0,0,0,1024,66707,38395,3328,44032,847496,769542,0,0,0,0,0,0,0,0,0,4096,4096,0,7168,27350,1466966,388855,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",8160,8138,8150,8148,0,0,12,2,8,4,2,0,0,0,0,0,2048,2048,2048,2048,2020,2026,2034,2026,2048,2048,2048,2048,2020,2026,2034,2026,2048,2048,2064,2056,2024,2026,2036,2026,0,0,0,0,0,4,1,0,38884,0,0,32768,0,0,0,0,16378,0,0,0,0,0,0,0,0,0,0,1024,52822,38396,3328,44032,847958,770042,0,0,0,0,0,0,0,0,0,4096,4096,0,7168,24322,1306848,337359,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",14566,14538,10488,10424,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,2024,2020,2022,2008,2048,2048,2048,2048,2024,2020,2022,2008,2048,2048,2056,2064,2024,2024,2023,2009,0,0,0,0,4,0,1,0,38304,0,0,32768,0,0,0,0,16014,0,0,0,0,0,0,0,0,0,0,1024,53023,38397,3328,44032,847592,769678,0,0,0,0,0,0,0,0,0,4096,4096,0,7168,23844,1271490,337479,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",14492,14438,10406,10332,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1962,1938,1920,1936,2048,2048,2048,2048,1962,1938,1920,1936,2064,2072,2056,2056,1966,1938,1921,1937,0,0,0,0,0,0,0,5,39812,0,0,32768,0,0,0,0,15832,0,0,0,0,0,0,0,0,0,0,1024,53209,38381,3328,44017,847526,769496,0,0,0,0,0,0,0,0,0,4096,4086,0,7163,23898,1286268,335360,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6802,6764,4764,4706,0,0,8,2,4,4,2,0,0,0,0,0,1024,1024,1024,1024,1024,1022,1024,1024,1024,1024,1024,1024,1024,1022,1024,1024,1024,1024,1032,1040,1025,1022,1028,1025,0,0,0,0,0,0,4,1,39712,0,0,32768,0,0,0,0,16388,0,0,0,0,0,0,0,0,0,0,1024,55021,38391,3328,44032,847856,770052,0,0,0,0,0,0,0,0,0,4096,4096,0,7168,23768,1269258,343594,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",8012,8018,8008,8022,0,0,8,2,4,4,6,0,0,0,0,0,2048,2048,2048,2048,1962,1964,1972,1940,2048,2048,2048,2048,1962,1964,1972,1940,2072,2064,2056,2056,1962,1964,1978,1940,0,0,0,0,0,0,1,4,38180,0,0,32768,0,0,0,0,16192,0,0,0,0,0,0,0,0,0,0,1024,55066,38386,3328,44032,847722,769856,0,0,0,0,0,0,0,0,0,4096,4096,0,7168,23788,1274654,336307,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",14262,14366,10240,10196,0,0,8,2,4,4,2,4,0,0,0,0,2048,2048,2048,2048,2002,2012,1986,1994,2048,2048,2048,2048,2002,2012,1986,1994,2056,2048,2056,2056,2002,2012,1987,1999,0,0,0,0,0,0,5,0,38752,0,0,32768,0,0,0,0,16056,0,0,0,0,0,0,0,0,0,0,1024,52836,38396,3328,44032,847614,769720,0,0,0,0,0,0,0,0,0,4096,4096,0,7168,24362,1314142,343755,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",14128,14120,10030,10026,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1892,1904,1886,1900,2048,2048,2048,2048,1892,1904,1886,1900,2064,2064,2064,2056,1892,1904,1891,1901,0,0,0,0,0,1,0,4,40284,0,0,32768,0,0,0,0,15110,0,0,0,0,0,0,0,0,0,0,1024,53195,38377,3328,44011,846992,768774,0,0,0,0,0,0,0,0,0,4096,4082,0,7161,24380,1305026,335225,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6480,6516,4464,4436,0,0,8,22,4,4,2,0,0,0,0,0,1024,1024,1024,1024,718,668,698,684,1024,1024,1024,1024,718,668,698,684,1040,1040,1040,1032,718,669,703,684,0,0,0,0,0,1,0,4,32472,0,0,32768,0,0,0,0,16186,0,0,0,0,0,0,0,0,0,0,1024,37325,31739,3328,37376,847692,769850,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18251,944644,256931,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6826,6780,4754,4756,0,0,8,2,4,4,2,0,0,0,0,0,1024,1024,1024,1024,1024,1024,1022,1024,1024,1024,1024,1024,1024,1024,1022,1024,1024,1024,1032,1048,1024,1025,1022,1029,0,0,0,0,1,0,4,0,32924,0,0,32768,0,0,0,0,16244,0,0,0,0,0,0,0,0,0,0,1024,37413,31739,3328,37376,847804,769908,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18382,945458,248453,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",7842,7868,7864,7846,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1890,1884,1852,1892,2048,2048,2048,2048,1890,1884,1852,1892,2064,2072,2056,2056,1895,1884,1852,1893,0,0,0,0,1,4,0,0,34556,0,0,32768,0,0,0,0,16138,0,0,0,0,0,0,0,0,0,0,1024,37562,31741,3328,37376,847624,769802,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18388,947570,248749,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",14196,14232,10072,10164,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1992,1988,1980,1980,2048,2048,2048,2048,1992,1988,1980,1980,2056,2048,2056,2056,1993,1992,1981,1980,0,0,0,0,5,0,0,0,33048,0,0,32768,0,0,0,0,15746,0,0,0,0,0,0,0,0,0,0,1024,37745,31740,3328,37376,847460,769410,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18457,946266,249369,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",13710,13840,9654,9704,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1830,1844,1866,1846,2048,2048,2048,2048,1830,1844,1866,1846,2056,2048,2056,2064,1830,1849,1867,1846,0,0,0,0,0,5,0,0,33948,0,0,32768,0,0,0,0,14050,0,0,0,0,0,0,0,0,0,0,1024,40137,31730,3328,37376,846188,767714,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18493,950418,259805,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6338,6310,4284,4268,0,0,8,2,4,4,2,4,0,0,0,0,1024,1024,1024,1024,598,612,618,618,1024,1024,1024,1024,598,612,618,618,1032,1024,1032,1040,599,613,618,622,0,0,0,0,0,1,4,0,28632,0,0,32768,0,0,0,0,16318,0,0,0,0,0,0,0,0,0,0,1024,32700,23285,2304,26880,847836,769982,0,0,0,0,0,0,0,0,0,1024,1024,0,3840,14272,637248,215493,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6512,6516,4468,4464,0,0,8,2,4,4,2,0,0,0,0,0,1024,1024,1024,1024,706,714,698,716,1024,1024,1024,1024,706,714,698,716,1040,1048,1032,1040,708,714,698,720,0,0,0,0,1,0,4,0,33852,0,0,32768,0,0,0,0,16314,0,0,0,0,0,0,0,0,0,0,1024,37230,31739,3328,37376,847852,769978,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18310,942140,248051,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6834,6854,4800,4792,0,0,8,2,4,4,2,0,0,0,0,0,1024,1024,1024,1024,1006,1006,1008,1004,1024,1024,1024,1024,1006,1006,1008,1004,1024,1032,1032,1032,1008,1006,1008,1008,0,0,0,0,1,0,0,4,33272,0,0,32768,0,0,0,0,16038,0,0,0,0,0,0,0,0,0,0,1024,37248,31738,3328,37376,847594,769702,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18985,985488,257460,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",7656,7682,7660,7678,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1816,1790,1766,1774,2048,2048,2048,2048,1816,1790,1766,1774,2056,2048,2056,2056,1816,1794,1766,1776,0,0,0,0,1,0,4,0,34108,0,0,32768,0,0,0,0,15744,0,0,0,0,0,0,0,0,0,0,1024,40117,31734,3328,37376,847332,769408,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18944,981742,250281,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",13948,13936,9802,9890,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1946,1948,1966,1962,2048,2048,2048,2048,1946,1948,1966,1962,2048,2056,2056,2056,1950,1948,1967,1963,0,0,0,0,0,4,0,1,35168,0,0,32768,0,0,0,0,14898,0,0,0,0,0,0,0,0,0,0,1024,37903,31740,3328,37376,846728,768562,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,19179,989566,251051,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",13214,13102,9060,9064,0,0,8,2,4,4,2,0,0,0,0,0,2048,2048,2048,2048,1738,1748,1698,1770,2048,2048,2048,2048,1738,1748,1698,1770,2064,2064,2064,2056,1742,1749,1698,1771,0,0,0,0,0,4,0,1,34552,0,0,32768,0,0,0,0,12194,0,0,0,0,0,0,0,0,0,0,1024,40120,31731,3328,37376,844656,765858,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18964,982474,251346,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6338,6190,4360,4072,0,0,8,2,4,4,2,0,0,0,0,0,1024,1024,1024,1024,575,575,571,571,1024,1024,1024,1024,575,575,571,571,1024,1024,1032,1040,579,575,572,572,0,0,0,0,4,0,1,0,29464,0,0,32768,0,0,0,0,16538,0,0,0,0,0,0,0,0,0,0,1024,30853,23099,2304,26685,848014,770202,0,0,0,0,0,0,0,0,0,1024,894,0,3775,14155,634174,214933,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6308,6310,4244,4278,0,0,8,6,4,4,2,0,0,0,0,0,1024,1024,1024,1024,614,600,608,616,1024,1024,1024,1024,614,600,608,616,1024,1024,1040,1032,614,600,614,616,0,0,0,0,0,0,5,0,28568,0,0,32768,0,0,0,0,16150,0,0,0,0,0,0,0,0,0,0,1024,32622,23284,2304,26880,847818,769814,0,0,0,0,0,0,0,0,0,1024,1024,0,3840,14276,630256,222423,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6452,6494,4434,4416,0,0,8,2,4,4,6,0,0,0,0,0,1024,1024,1024,1024,684,700,700,716,1024,1024,1024,1024,684,700,700,716,1040,1048,1032,1032,684,701,701,720,0,0,0,0,0,0,0,5,33632,0,0,32768,0,0,0,0,16004,0,0,0,0,0,0,0,0,0,0,1024,37511,31735,3328,37373,847590,769668,0,0,0,0,0,0,0,0,0,2048,2046,0,5631,18345,949846,249579,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","Bitonic_Sort(int*, int, int, int)",6828,6790,4772,4750,0,0,8,2,4,4,2,0,0,0,0,0,1024,1024,1024,1024,976,968,954,982,1024,1024,1024,1024,976,968,954,982,1024,1024,1040,1032,976,969,954,987,0,0,0,0,0,0,0,5,32636,0,0,32768,0,0,0,0,15606,0,0,0,0,0,0,0,0,0,0,1024,37515,31740,3328,37376,847312,769270,0,0,0,0,0,0,0,0,0,2048,2048,0,5632,18312,946718,249838,256,0,0,0,0
