Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,15146,14989,6691,6684,2053,2054,2053,2048,4201,4110,4193,4113,8192,8192,8192,8192,262144,262144,262144,262144,258048,258048,258048,258048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,262285,262209,262240,262225,8205,8198,8196,8193,4665513,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1767424,3616766,187328,56557568,655360,65536,0,0,65536,2048,4363022,250182298,256,56426496,0,0,0,0,0,0,1048576,32768,917504,196608,983040,30720,0,0,1572864,262144,1077314,32769,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,129939,128768,26987,27017,8248,8224,8242,8221,36529,36192,36130,35835,32768,32768,32768,32768,2097152,2097152,2097152,2097152,2061286,2061324,2061202,2061264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2097675,2097372,2097680,2097583,32836,32806,32820,32795,38249694,0,0,16777216,0,1892969,9874119,10991030,9866212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,13885440,28711994,1403712,444334080,5242880,524288,0,0,524288,8192,34365934,2072956726,1024,443809792,0,0,0,0,0,0,8388608,131072,7340032,1572864,7864320,122880,0,0,12582912,2097152,8607395,131074,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5018922,5063447,101361,101232,33115,32966,33058,32926,1435013,1447126,1444279,1430640,131072,131072,131072,131072,16777216,16777216,16777216,16777216,15339726,15340813,15344460,15342049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16780488,16779960,16780920,16780202,131455,131290,131362,131230,288587340,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,110067712,232444870,10862656,3522166784,41943040,4194304,0,0,4194304,32768,278047356,17537973350,4096,3520069632,0,0,0,0,0,0,67108864,524288,58720256,12582912,62914560,491520,0,0,100663296,16777216,72569775,524289,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,59408420,59395297,403286,402425,133677,132584,133265,132306,17068536,17063761,17066037,17066487,524288,524288,524288,524288,134217728,134217728,134217728,134217728,117171191,117171193,117171109,117170958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134242217,134240819,134248067,134243705,527167,525939,526484,525523,2314306311,5547220,263743090,227860024,286800523,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,876478464,1872245695,85458944,28047310848,335544320,33554432,0,0,33554432,131072,2233499436,140986009592,16384,28038922240,0,0,0,0,0,0,536870912,2097152,469762048,100663296,503316480,1966080,0,0,805306368,134217729,596429641,2097160,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,470259254,470286680,1627690,1624618,534691,530310,533048,529287,135975932,135966212,135987241,135979683,2097152,2097152,2097152,2097152,1073741824,1073741824,1073741824,1073741824,937890501,937891320,937891730,937891464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1073881957,1073888211,1073919321,1073900769,2108645,2103728,2105918,2102196,18256931490,19277760,1434836561,1548566171,1763558440,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,6995574784,14974533403,677379136,223858393088,2684354560,268435456,0,0,268435456,524288,17845222262,1129907819980,65536,223824838656,0,0,0,0,0,0,4294967296,8388608,3758096384,805306368,4026531840,7864320,0,0,6442450944,1073741875,4781851082,8388646,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3824707677,3824952990,6590198,6576050,2138857,2121263,2132175,2120302,1085777087,1085759687,1085802990,1085993554,8388608,8388608,8388608,8388608,8589934592,8589934592,8589934592,8589934592,7460804920,7505045499,7395130830,7505051985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8590889280,8590893738,8592099643,8592005764,8434558,8611808,8423633,8408567,<OVERFLOW>,0,0,68719476736,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152,67108864,55899586560,119644500775,5393866040,<OVERFLOW>,21474836480,2147483648,0,0,2147483648,2097152,<OVERFLOW>,<OVERFLOW>,262144,<OVERFLOW>,0,0,0,0,0,0,34359738368,33554432,30064771072,6442450944,32212254720,31457280,0,0,51539607552,8589934729,38189063520,33684945,0,0
