256,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,4096,2048,0,0,4096,0,78148,30776,5216,31419,5216,51200,2048,65536,655360,163840,655360,163840,3079461,0,0,0,0,258,0,0,0,0,1132,6964,0,4128,0,0,0,0,0,0,0,0,0,4300,4308,2048,2048,4096,4096,8603,8604,4096,4096,14216,14108,0,0,6692,5928,0,0,4307,4308,2048,2048,82966,0,0,0,0,14064,14392,4096,4096,0,0,0,0,131072,0,0,0,0,65536,0,0
384,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,9216,4608,0,0,9216,0,187569,52472,11616,51974,11616,115200,4608,147456,1474560,368640,1474560,368640,7339310,0,0,0,0,580,0,0,0,0,2856,15568,0,9312,0,0,0,0,0,0,0,0,0,9696,9704,4608,4608,9216,9216,19395,19412,9216,9216,32672,32592,0,0,13980,11896,0,0,9711,9700,4608,4608,190492,0,0,0,0,31452,30564,9216,9216,0,0,0,0,294912,0,0,0,0,147456,0,0
512,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,16384,8192,0,0,16384,0,308177,130299,20576,130536,20576,204800,8192,262144,2621440,655360,2621440,655360,11666015,0,0,0,0,1012,0,0,0,0,6476,27632,0,16224,0,0,0,0,0,0,0,0,0,17156,17176,8192,8192,16384,16384,34327,34348,16384,16384,54632,56912,0,0,23472,23076,0,0,17175,17160,8192,8192,310732,0,0,0,0,54444,55024,16384,16384,0,0,0,0,524288,0,0,0,0,262144,0,0
640,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,25600,12800,0,0,25600,0,495252,143793,32096,144299,32096,320000,12800,409600,4096000,1024000,4096000,1024000,19351282,0,0,0,0,1600,0,0,0,0,8090,42312,0,25792,0,0,0,0,0,0,0,0,0,26844,26860,12800,12800,25600,25600,53692,53712,25600,25600,84328,83148,0,0,31424,33260,0,0,26859,26844,12800,12800,498134,0,0,0,0,84608,85956,25600,25600,0,0,0,0,819200,0,0,0,0,409600,0,0
768,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,36864,18432,0,0,36864,0,719107,207291,46176,205760,46176,460800,18432,589824,5898240,1474560,5898240,1474560,28274640,0,0,0,0,2314,0,0,0,0,12204,62818,0,36928,0,0,0,0,0,0,0,0,0,38676,38688,18432,18432,36864,36864,77363,77360,36864,36864,119952,120496,0,0,50936,50660,0,0,38679,38688,18432,18432,724608,0,0,0,0,124368,121416,36864,36864,0,0,0,0,1179648,0,0,0,0,589824,0,0
896,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,50176,25088,0,0,50176,0,947451,278809,62816,280174,62816,627200,25088,802816,8028160,2007040,8028160,2007040,36910941,0,0,0,0,3156,0,0,0,0,17338,81818,0,50624,0,0,0,0,0,0,0,0,0,52568,52564,25088,25088,50176,50176,105147,105116,50176,50176,166236,162972,0,0,65100,65592,0,0,52571,50468,25088,25088,958026,0,0,0,0,166876,163100,50176,50176,0,0,0,0,1605632,0,0,0,0,802816,0,0
1024,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,65536,32768,0,0,65536,0,1415898,714362,82016,712288,82016,819200,32768,1048576,10485760,2621440,10485760,2621440,54020315,0,0,0,0,4126,0,0,0,0,27738,107190,0,65856,0,0,0,0,0,0,0,0,0,69084,69096,32768,32768,65536,65536,138171,138188,65536,65536,210476,212184,0,0,80632,76480,0,0,69107,69088,32768,32768,1421140,0,0,0,0,214628,208844,65536,65536,0,0,0,0,2097152,0,0,0,0,1048576,0,0
1152,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,82944,41472,0,0,82944,0,1576584,480191,103776,476536,103776,1036800,41472,1327104,13271040,3317760,13271040,3317760,60997864,0,0,0,0,5224,0,0,0,0,29736,139916,0,83296,0,0,0,0,0,0,0,0,0,86924,85276,41472,41472,82944,82944,173854,170552,82944,82944,275836,273724,0,0,106052,106916,0,0,86923,86932,41472,41472,1590932,0,0,0,0,275176,275628,82944,82944,0,0,0,0,2654208,0,0,0,0,1327104,0,0
1280,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,102400,51200,0,0,102400,0,2011048,591349,128096,590817,128096,1280000,51200,1638400,16384000,4096000,16384000,4096000,77445342,0,0,0,0,6434,0,0,0,0,36698,170364,0,102944,0,0,0,0,0,0,0,0,0,107435,107448,51200,51200,102400,102400,214878,214896,102400,102400,339288,341744,0,0,132636,139072,0,0,107099,107416,51200,51200,2013832,0,0,0,0,339356,333512,102400,102400,0,0,0,0,3276800,0,0,0,0,1638400,0,0
1408,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,123904,61952,0,0,123904,0,2348905,669408,154976,669998,154976,1548800,61952,1982464,19824640,4956160,19824640,4956160,91678231,0,0,0,0,7776,0,0,0,0,44332,207634,0,124384,0,0,0,0,0,0,0,0,0,129780,129796,61952,61952,123904,123904,259571,259584,123904,123904,410128,409724,0,0,167656,165672,0,0,129807,128368,61952,61952,2351362,0,0,0,0,410880,410308,123904,123904,0,0,0,0,3964928,0,0,0,0,1982464,0,0
1536,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,147456,73728,0,0,147456,0,2853154,864433,184416,867896,184416,1843200,73728,2359296,23592960,5898240,23592960,5898240,110756034,0,0,0,0,9280,0,0,0,0,52936,246660,0,148416,0,0,0,0,0,0,0,0,0,154124,154616,73728,73728,147456,147456,308263,309212,147456,147456,494088,487368,0,0,190528,199316,0,0,154603,154616,73728,73728,2854934,0,0,0,0,494908,493476,147456,147456,0,0,0,0,4718592,0,0,0,0,2359296,0,0
1664,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,173056,86528,0,0,173056,0,3373772,1143453,216416,1137837,216416,2163200,86528,2768896,27688960,6922240,27688960,6922240,128484803,0,0,0,0,10866,0,0,0,0,67446,280040,0,174304,0,0,0,0,0,0,0,0,0,178748,181516,86528,86528,173056,173056,357500,363020,173056,173056,563884,561804,0,0,218992,213568,0,0,181471,181468,86528,86528,3351272,0,0,0,0,564792,566540,173056,173056,0,0,0,0,5537792,0,0,0,0,2768896,0,0
1792,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,200704,100352,0,0,200704,0,3799345,1137209,250976,1137674,250976,2508800,100352,3211264,32112640,8028160,32112640,8028160,147311341,0,0,0,0,12616,0,0,0,0,69348,331014,0,202048,0,0,0,0,0,0,0,0,0,210212,210232,100352,100352,200704,200704,420427,420453,200704,200704,659256,665916,0,0,256760,260016,0,0,210223,210184,100352,100352,3800572,0,0,0,0,665404,658716,200704,200704,0,0,0,0,6422528,0,0,0,0,3211264,0,0
1920,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,230400,115200,0,0,230400,0,4467661,1292116,288096,1300722,288096,2880000,115200,3686400,36864000,9216000,36864000,9216000,172863453,0,0,0,0,14476,0,0,0,0,82858,384808,0,231296,0,0,0,0,0,0,0,0,0,241536,241596,115200,115200,230400,230400,483075,483188,230400,230400,763824,765220,0,0,300300,300424,0,0,241527,238824,115200,115200,4455110,0,0,0,0,772816,769996,230400,230400,0,0,0,0,7372800,0,0,0,0,3686400,0,0
