256,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,110,74,5059,5038,2048,2052,2201,2049,44,24,44,12,2092,2056,2064,2620,32768,32768,32768,32768,30768,32768,32712,32760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,32773,32772,32808,32868,2052,2049,2052,2074,1269150,0,0,1048576,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1511424,1476917,103580,48365568,655360,32768,0,0,32768,2048,1045458,61811608,64,48234496,0,0,0,0,0,0,32768,2048,131072,0,0,0,0,0,786432,39393,32768,2048,0,0
512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,43129,43772,20279,20238,8196,8194,8207,8198,17467,17700,17605,17685,8192,8192,8192,8192,262144,262144,262144,262144,245232,245008,245132,244716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,262144,262211,262272,262247,8195,8194,8200,8198,8498190,0,0,8388608,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,11812864,11686266,738460,378011648,5242880,262144,0,0,262144,8192,8118140,507079398,256,377487360,0,0,0,0,0,0,262144,8192,1048576,0,0,0,0,0,6291456,318864,262144,8213,0,0
768,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1064380,996136,45998,45984,18436,18441,18436,18432,426051,399152,428434,423736,18432,18432,18432,18432,884736,884736,884736,884736,471712,469196,465496,479492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,885000,884944,884776,884792,18451,18436,18437,18434,27826548,0,0,28311552,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,39555072,39297449,2397340,1265762304,17694720,884736,0,0,884736,18432,27266799,1736768708,576,1264582656,0,0,0,0,0,0,884736,18432,3538944,0,0,0,0,0,21233664,1009029,884770,18441,0,0
1024,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2699095,2698055,80871,80957,32771,32770,32772,32768,1088199,1088005,1089061,1087384,32768,32768,32768,32768,2097152,2097152,2097152,2097152,1010568,1010328,1010380,1010752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2097245,2097904,2098040,2097192,32771,32773,32774,32769,64869420,0,0,67108864,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,93388800,92999564,5571749,2988441600,41943040,2097152,0,0,2097152,32768,64494321,4105120460,1024,2986344448,0,0,0,0,0,0,2097152,32768,8388608,0,0,0,0,0,50331648,2371379,2097279,32768,0,0
1280,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5283965,5303629,127963,128002,51204,51210,51206,51201,2113871,2122062,2114203,2121868,51200,51200,51200,51200,4096000,4096000,4096000,4096000,1977384,1960544,1978244,1973224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4096755,4096503,4097461,4096817,51203,51202,51205,51201,126643782,0,0,131072000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,181964800,181424488,10753191,5822873600,81920000,4096000,0,0,4096000,51200,125893289,8036349888,1600,5819596800,0,0,0,0,0,0,4096000,51200,16384000,0,0,0,0,0,98304000,4594179,4096077,51214,0,0
1536,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,9275180,9242582,184044,184115,73731,73729,73731,73728,3711383,3698036,3713118,3710836,73728,73728,73728,73728,7077888,7077888,7077888,7077888,3378548,3373648,3377084,3353024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,7079243,7079184,7079812,7079192,73735,73729,73730,73729,217997106,0,0,226492416,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,313933824,313252315,18433165,10045882368,141557760,7077888,0,0,7077888,73728,217555791,13878909184,2304,10041163776,0,0,0,0,0,0,7077888,73728,28311552,0,0,0,0,0,169869312,7942766,7078025,73728,0,0
1792,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,14472329,14492845,250769,250777,100353,100354,100554,100353,5790165,5798044,5818103,5812137,100352,100352,100352,100352,11239424,11239424,11239424,11239424,5424684,5404240,5408896,5425092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11241567,11241619,11241703,11241172,100360,100358,100359,100356,346329786,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,497946624,497187876,29103257,15934291968,224788480,11239424,0,0,11239424,100352,345224436,22048811574,3136,15927869440,0,0,0,0,0,0,11239424,100352,44957696,0,0,0,0,0,269746176,12569292,11239599,100360,0,0
2048,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,22127793,22004384,323396,323665,131075,131073,131077,131073,8928259,8874181,8884451,8847856,131072,131072,131072,131072,16777216,16777216,16777216,16777216,7925620,7991372,7876492,7844468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,16780388,16779500,16779683,16780944,131076,131074,131078,131073,516427620,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,742653952,741842988,43254936,23764926464,335544320,16777216,0,0,16777216,131072,515311813,32933460272,4096,23756537856,0,0,0,0,0,0,16777216,131072,67108864,0,0,0,0,0,402653184,18837652,16777842,131072,0,0
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,31308949,31367641,414656,414646,165892,165890,165889,165890,12524907,12548417,12551679,12566216,165888,165888,165888,165888,23887872,23887872,23887872,23887872,11450756,11426760,11362208,11421776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23891783,23891292,23891835,23891984,165891,165889,165894,165889,735588690,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1056706560,1055889078,61379735,33814609920,477757440,23887872,0,0,23887872,165888,733367608,46878007638,5184,33803993088,0,0,0,0,0,0,23887872,165888,95551488,0,0,0,0,0,573308928,26662193,23888415,165903,0,0
2560,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,43388643,43142605,511745,511730,204803,204802,204805,204801,17361352,17262841,17316227,17353940,204800,204800,204800,204800,32768000,32768000,32768000,32768000,15450088,15418584,15390924,15432240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32774321,32773868,32772951,32774388,204808,204802,204808,204800,1007467713,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1448755200,1447903985,83969177,46360166400,655360000,32768000,0,0,32768000,204800,1005897734,64303657600,6400,46347059200,0,0,0,0,0,0,32768000,204800,131072000,0,0,0,0,0,786432000,36498947,32768680,204800,0,0
