256,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,15,4,4097,4097,2069,2048,2080,2048,8,1487,0,8,2048,2084,2076,2048,32768,32768,32768,32768,32764,32764,32764,32732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32808,32893,32828,32768,2048,2516,2053,2097,1261803,0,0,1048576,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1511424,1477036,103572,48365568,655360,32768,0,0,32768,2048,1044503,61851044,64,48234496,0,0,0,0,0,0,32768,2048,131072,0,0,0,0,0,786432,39429,32768,2048,0,0
512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,34064,34376,16385,16384,8193,8193,8192,8192,17108,16967,17232,17284,8192,8192,8196,8192,262144,262144,262144,262144,245196,245012,245444,244968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,262189,262184,262149,262144,8585,8200,8192,8194,8519790,0,0,8388608,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,11812864,11686312,738453,378011648,5242880,262144,0,0,262144,8192,8116867,507943662,256,377487360,0,0,0,0,0,0,262144,8192,1048576,0,0,0,0,0,6291456,319872,262150,8192,0,0
768,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,837799,855048,36864,37592,18432,18432,18432,18432,427957,424615,412880,437729,18432,18432,18432,18432,884736,884736,884736,884736,459032,452240,465692,472576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,884779,885120,884736,884739,18433,18432,18434,18436,27970071,0,0,28311552,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,39555072,39282029,2397343,1265762304,17694720,884736,0,0,884736,18432,27288703,1736401182,576,1264582656,0,0,0,0,0,0,884736,18432,3538944,0,0,0,0,0,21233664,997519,884817,18460,0,0
1024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2175339,2176797,65536,65537,32768,32768,32769,32768,1090881,1085996,1086828,1088056,32768,32768,32768,32768,2097152,2097152,2097152,2097152,1008780,1009016,1007944,1009712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2097195,2097197,2097157,2097152,32769,32768,32769,32768,65003655,0,0,67108864,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,93388800,93013784,5571730,2988441600,41943040,2097152,0,0,2097152,32768,64496049,4105229090,1024,2986344448,0,0,0,0,0,0,2097152,32768,8388608,0,0,0,0,0,50331648,2377394,2097171,32768,0,0
1280,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4227003,4232261,102400,102401,51200,51201,51200,51201,2116644,2118691,2111892,2120556,51200,51200,51200,51200,4096000,4096000,4096000,4096000,1980784,1976716,1972280,1978964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4096781,4097227,4096000,4097441,51205,51504,51201,51200,126885225,0,0,131072000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,181964800,181450334,10753182,5822873600,81920000,4096000,0,0,4096000,51200,125969940,8032593016,1600,5819596800,0,0,0,0,0,0,4096000,51200,16384000,0,0,0,0,0,98304000,4608869,4096263,51213,0,0
1536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7341659,7424172,147456,147456,73972,73728,73728,73728,3668993,3673331,3673248,3707760,73728,73728,73728,73728,7077888,7077888,7077888,7077888,3411876,3416064,3414200,3418916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7077933,7077933,7078072,7077893,73729,73732,73729,73729,218122410,0,0,226492416,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,313933824,313291030,18433182,10045882368,141557760,7077888,0,0,7077888,73728,217406859,13877383928,2304,10041163776,0,0,0,0,0,0,7077888,73728,28311552,0,0,0,0,0,169869312,7950722,7077946,73728,0,0
1792,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,11706536,11577941,200705,200705,100476,100352,100352,100352,5792601,5826491,5796440,5819020,100352,100352,100352,100352,11239424,11239424,11239424,11239424,5436716,5451088,5445640,5457832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11239476,11240849,11239429,11239503,100353,100357,100353,100352,346801329,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,497946624,497016903,29103246,15934291968,224788480,11239424,0,0,11239424,100352,345301751,22057348476,3136,15927869440,0,0,0,0,0,0,11239424,100352,44957696,0,0,0,0,0,269746176,12428289,11239841,100352,0,0
2048,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,17740879,17299861,262144,262145,131072,131072,131073,131072,8726605,8826832,8850480,8831064,131072,131072,131072,131072,16777216,16777216,16777216,16777216,7888052,7871676,8011112,8079060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16777256,16777288,16777216,16777216,131072,131073,131073,131076,516631098,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,742653952,741650149,43254936,23764926464,335544320,16777216,0,0,16777216,131072,515412221,32938306408,4096,23756537856,0,0,0,0,0,0,16777216,131072,67108864,0,0,0,0,0,402653184,18638764,16778029,131072,0,0
2304,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,25034831,24886485,331776,331776,165888,165889,165888,165888,12599409,12529771,12512096,12502789,165888,165888,165888,165888,23887872,23887872,23887872,23887872,11434524,11463896,11310864,11349852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,23889069,23889380,23889172,23889088,165892,165888,165889,165888,734620854,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1056706560,1055565524,61379739,33814609920,477757440,23887872,0,0,23887872,165888,733541187,46891659596,5184,33803993088,0,0,0,0,0,0,23887872,165888,95551488,0,0,0,0,0,573308928,26404726,23888850,165922,0,0
2560,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,35010640,34797984,409601,409600,204800,204801,204800,204800,17491900,17482699,17475137,17399988,204800,204800,204800,204800,32768000,32768000,32768000,32768000,15296572,15384388,15405452,15293960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32768241,32769191,32770160,32768081,204801,204804,204881,204800,1008277593,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1448755200,1447416361,83969179,46360166400,655360000,32768000,0,0,32768000,204800,1006390686,64336672546,6400,46347059200,0,0,0,0,0,0,32768000,204800,131072000,0,0,0,0,0,786432000,36155564,32769524,204800,0,0
