"","X","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"2897",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,131072,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",81.64082,0.848351,2.317003,2.115734,120.5,100,85.477178,81.327801,0.001402,44.362608,1,1,0,0,8,1,16384,26624,0,0,65536,2048,10528,7708,50,0,58.253549,466.028394,58.253549,3.640847,18.716228,13.702953,58.253549,0,0,189.324035,116.507099,100,12.5,32768,"Low (2)","Low (1)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,391168,129024,131072,0,0,493568,494260,"Low (2)","Low (1)",37.797619,"Low (2)",260096,0,7344128,0,2621440,784384,1835008,0,414388,112640,112640,114688,90112,0,0,11.360466,18.081697,10.861153,0,30.826936,25.11311,1.103851,0.768815,0.360985,1.522986,0,5,32839,2054,0,0,48.484848,93.029785,99.804688,58.253549,3.640847,32768,2048,58.37977,3.651513,0,9.102117,"Low (2)",0,0,"Low (1)",0,2.511195,0.594553,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",33792,33792,17399,17417,292,254,2852,2331,2550,2552,180,164,16384,16384,1024,1024,16180,16192,1018,1020,16416,16423,1024,1030,0,0,4,1,259065,0,0,262144,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,4096,425394,334508,79872,493568,13500416,12845056,0,0,26624,16384,0,0,0,0,0,8192,2048,0,83968,209854,11449426,5821369,2048,0,0,26624,16384,1.356272,1.6992e-05,2048,1,1,64,1,1,11,256,0
"2898",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,262144,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",89.906305,0.894719,2.364919,2.37743,120.5,100,85.477178,81.327801,0.001309,49.830129,1,1,0,0,8,1,32768,53248,0,0,131072,4096,44912,22119,50,0,63.825529,510.604228,63.825529,3.989096,43.739809,21.5417,63.825529,0,0,207.432968,127.651057,100,12.5,65536,"Low (2)","Low (1)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,782336,258048,262144,0,0,987136,988433,"Mid (4)","Low (1)",37.797619,"Low (2)",520192,0,14688256,0,5242880,1568768,3670016,0,828689,225280,225280,229376,180224,0,0,11.675493,18.153051,16.645165,0,27.862589,21.838684,1.152063,0.777515,0.363673,1.531768,0,5,65607,4102,0,0,48.484848,29.986572,96.875,63.825529,3.989096,65536,4096,63.894675,3.994939,0,4.986369,"Low (2)",0,0,"Low (1)",0,2.823493,0.658574,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",67568,67600,34843,34789,25248,28133,12194,10615,10857,10856,22164,22132,32768,23424,2048,2048,10296,10228,1984,1984,32864,32871,2048,2054,0,0,0,5,459786,0,0,524288,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,8192,807162,668337,159744,987136,27000832,25690112,0,0,53248,32768,0,0,0,0,0,16384,4096,0,167936,412162,23470506,12619131,4096,0,0,53248,32768,1.315812,3.1616e-05,4096,1,1,64,1,1,11,256,0
"2899",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,524288,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",94.46393,0.911482,2.444613,2.442705,120.5,100,85.477178,81.327801,0.000843,51.188756,1,1,0,0,8,1,65536,106496,0,0,262144,8192,131112,28578,50,0,67.740397,541.923177,67.740397,4.233775,67.76107,14.769631,67.740397,0,0,220.156291,135.480794,100,12.5,131072,"Low (2)","Low (1)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,1564672,516096,524288,0,0,1974272,1974959,"Mid (4)","Low (1)",37.797619,"Low (3)",1040384,0,29376512,0,10485760,3137536,7340032,0,1655471,450560,450560,458752,360448,0,0,11.571236,18.203164,17.150464,0,28.428742,21.674494,0.282238,0.783261,0.363966,1.542436,0,5,131143,8198,0,0,48.484848,0,96.875,58.082098,4.233775,112384,8192,67.777091,4.236876,0,2.646109,"Low (2)",0,0,"Low (1)",0,2.904176,0.712958,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",135185,135151,69641,69623,74888,56192,15260,12546,13337,13861,65560,65556,65536,65536,4096,4096,0,0,3968,3968,65568,65575,4096,4102,0,0,4,1,856187,0,0,1048576,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,16384,1565199,1335977,319488,1974272,54001664,51380224,0,0,106496,65536,0,0,0,0,0,32768,8192,0,335872,809178,46856746,23789555,8192,0,0,106496,65536,1.341616,6.0191e-05,8192,1,1,64,1,1,11,256,0
"2900",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,1048576,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",97.098782,0.916189,2.464204,2.496736,120.5,100,85.477178,81.327801,0.000331,52.319321,1,1,0,0,8,1,131072,212992,0,0,524288,16384,262184,29546,50,0,70.654681,565.237445,70.654681,4.415918,70.665462,7.963422,70.654681,0,0,229.627712,141.309361,100,12.5,262144,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,3129344,1032192,1048576,0,0,3948544,3949255,"Mid (4)","Low (1)",37.797619,"Low (3)",2080768,0,58753024,0,20971520,6275072,14680064,0,3310279,901120,901120,917504,720896,0,0,11.525901,18.298797,14.742806,0,29.557957,22.869032,0.283061,0.796176,0.367215,1.559054,0,5,262343,16390,0,0,48.910985,0,112.727273,70.654681,3.794929,262144,14080,70.708316,4.417535,0,1.379973,"Low (2)",0,0,"Low (1)",0,2.97183,0.749702,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",270370,270302,139280,139248,149856,112352,14999,12756,13190,9413,131113,93660,131072,131072,8192,8192,0,0,7936,7936,131104,131111,8193,8197,0,0,5,0,1649983,0,0,2097152,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,32768,3018271,2671898,638976,3948544,108003328,102760448,0,0,212992,131072,0,0,0,0,0,65536,16384,0,671744,1596793,93924416,47316960,16384,0,0,212992,131072,1.369301,0.000116446,16384,1,1,64,1,1,11,256,0
"2901",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,2097152,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",98.481358,0.922791,2.521354,2.517796,120.5,100,85.477178,81.327801,0.000165,52.760471,1,1,0,0,8,1,262144,425984,0,0,1048576,32768,524296,31704,50,0,72.227281,577.818251,72.227281,4.514205,72.228383,4.367626,72.227281,0,0,234.738664,144.454563,100,12.5,524288,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,6258688,2064384,2097152,0,0,7897088,7898394,"Mid (4)","Low (1)",37.797619,"Low (3)",4161536,0,117506048,0,41943040,12550144,29360128,0,6620442,1802240,1802240,1835008,1441792,0,0,11.621041,18.418038,13.964628,0,29.748763,23.345567,0.148175,0.804678,0.369563,1.579547,0,5,524465,32774,0,0,48.484848,0,96.875,72.227281,4.514205,524288,32768,72.251665,4.515032,0,722.272461,"Low (2)",0,0,"Low (1)",0,3.001691,0.767625,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",540672,540672,278519,278537,299592,224704,18022,13672,15858,15832,262152,262144,262144,262144,16384,16384,0,0,15872,15872,262176,262183,16384,11782,0,0,4,1,3178926,0,0,4194304,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,65536,5881766,5341864,1277952,7897088,216006656,205520896,0,0,425984,262144,0,0,0,0,0,131072,32768,0,1343488,3130097,184440424,93908264,32768,0,0,425984,262144,1.359825,0.000229277,32768,1,1,64,1,1,11,256,0
"2902",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,4194304,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",99.245691,0.92505,2.536268,2.53783,120.5,100,85.477178,81.327801,4.3e-05,53.179034,1,1,0,0,8,1,524288,851968,0,0,2097152,65536,1048584,35668,50,0,72.847898,582.783186,72.847898,4.552994,72.848454,2.477969,72.847898,0,0,236.755669,145.695797,100,12.5,1048576,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,12517376,4128768,4194304,0,0,15794176,15794865,"Mid (4)","Low (1)",37.797619,"Low (3)",8323072,0,235012096,0,83886080,25100288,58720256,0,13238961,3604480,3604480,3670016,2883584,0,0,11.677478,18.484429,13.49461,0,29.911505,23.631732,0.035584,0.805652,0.371178,1.587832,0,5,1048647,65542,0,0,48.484848,0,96.875,72.847898,4.552994,1048576,65536,72.852831,4.55341,0,364.239258,"Low (2)",0,0,"Low (1)",0,3.026751,0.771226,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",1081327,1081361,557056,557056,599176,449440,19620,15406,17682,17288,524446,524432,524288,524288,32768,32768,0,0,31744,31744,524320,524327,32773,32769,0,0,1,0,6285831,0,0,8388608,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,131072,11650697,10683060,2555904,15794176,432013312,411041792,0,0,851968,524288,0,0,0,0,0,262144,65536,0,2686976,6238817,369781306,187583678,65536,0,0,851968,524288,1.285244,0.000453882,65536,1,1,64,1,1,11,256,0
"2903",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,8388608,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",99.606516,0.926115,2.53661,2.535439,120.5,100,85.477178,81.327801,4.1e-05,53.128935,1,1,0,0,8,1,1048576,1703936,0,0,4194304,131072,2097160,43914,50,0,89.773698,718.189588,89.773698,5.610856,89.774041,1.879846,89.773698,0,0,291.76452,179.547397,100,12.5,2097152,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,25034752,8257536,8388608,0,0,31588352,31589705,"Mid (5)","Low (1)",37.797619,"Low (3)",16646144,0,470024192,0,167772160,50200576,117440512,0,26477897,7208960,7208960,7340032,5767168,0,0,11.754325,18.602426,13.390097,0,29.203892,24.252496,0.017834,0.810647,0.373441,1.594842,0,5,2097223,131078,0,0,48.484848,0,96.875,89.773698,5.610856,2097152,131072,89.776738,5.611113,0,224.433594,"Low (2)",0,0,"Low (1)",0,3.022023,0.782554,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",2162670,2162706,1114096,1114128,1198408,898784,24856,19034,21861,22001,1048600,1048592,1048576,1048576,65536,65536,0,0,63488,63488,1048672,749088,65537,65541,0,0,5,0,12502763,0,0,16777216,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,262144,23259836,21365414,5111808,31588352,864026624,822083584,0,0,1703936,1048576,0,0,0,0,0,524288,131072,0,5373952,12436523,737305184,374833311,131072,0,0,1703936,1048576,1.366318,0.000904147,131072,1,1,64,1,1,11,256,0
"2904",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,12582912,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",99.647992,0.924844,2.539884,2.544254,120.5,100,85.477178,81.327801,2.8e-05,53.313498,1,1,0,0,8,1,1572864,2555904,0,0,6291456,196608,3145768,51628,50,0,81.05164,648.413116,81.05164,5.065727,81.05267,1.330228,81.05164,0,0,263.417829,162.103279,100,12.5,3145728,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,37552128,12386304,12582912,0,0,47382528,47383860,"Mid (4)","Low (1)",37.797619,"Low (3)",24969216,0,705036288,0,251658240,75300864,176160768,0,39716148,10813440,10813440,11010048,8650752,0,0,11.605715,18.360146,13.904096,0,29.784612,23.569686,0.02602,0.802496,0.368563,1.578668,0,5,3145855,196614,0,0,48.484848,0,96.875,81.05164,5.065727,3145728,196608,81.054912,5.065882,0,135.085938,"Low (2)",0,0,"Low (1)",0,3.035616,0.783374,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",3243983,3244081,1671185,1671151,1797576,1348160,27642,22714,24353,17267,1572888,1123504,1572864,1572864,98304,98304,0,0,95232,95232,1572960,1572967,98304,98310,0,0,0,5,18689394,0,0,25165824,0,0,0,0,196608,0,0,0,0,0,0,0,0,0,0,393216,34829613,32047789,7667712,47382528,1296039936,1233125376,0,0,2555904,1572864,0,0,0,0,0,786432,196608,0,8060928,18622290,1103802476,561224747,196608,0,0,2555904,1572864,1.357106,0.001353005,196608,1,1,64,1,1,11,256,0
"2905",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,16777216,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",99.734193,0.927332,2.54286,2.538427,120.5,100,85.477178,81.327801,2.6e-05,53.191228,1,1,0,0,8,1,2097152,3407872,0,0,8388608,262144,4194344,60384,50,0,89.435967,715.487733,89.435967,5.589748,89.43682,1.28758,89.435967,0,0,290.666892,178.871933,100,12.5,4194304,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,50069504,16515072,16777216,0,0,63176704,63178368,"Mid (5)","Low (1)",37.797619,"Low (3)",33292288,0,940048384,0,335544320,100401152,234881024,0,52954752,14417920,14417920,14680064,11534336,0,0,11.821089,18.711855,13.33419,0,30.363461,22.956843,0.009149,0.818009,0.376161,1.609241,0,5,4194375,262150,0,0,48.484848,0,96.875,76.65979,5.589748,3595136,262144,89.437481,5.589876,0,111.794922,"Low (2)",0,0,"Low (1)",0,3.028015,0.784267,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",4325342,4325410,2228233,2228215,2396744,1797568,34242,25686,30122,30096,2097160,2097152,2097152,2097152,131072,131072,0,0,126976,126976,2097389,1498223,131077,131073,0,0,5,0,24850821,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,524288,46302480,42730160,10223616,63176704,1728053248,1644167168,0,0,3407872,2097152,0,0,0,0,0,1048576,262144,0,10747904,24784597,1471676608,747743581,262144,0,0,3407872,2097152,1.374882,0.001803686,262144,1,1,64,1,1,11,256,0
"2906",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","dotProd",7,20971520,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",99.769148,0.92632,2.546666,2.541018,120.5,100,85.477178,81.327801,9e-06,53.245499,1,1,0,0,8,1,2621440,4259840,0,0,10485760,327680,5254206,68584,50,0,90.041186,720.329484,90.041186,5.627574,90.235698,1.177861,90.041186,0,0,292.633853,180.082371,100,12.5,5242880,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,62586880,20643840,20971520,0,0,78970880,78971600,"Mid (5)","Low (1)",37.797619,"Low (3)",41615360,0,1175060480,0,419430400,125501440,293601280,0,66192080,18022400,18022400,18350080,14417920,0,0,11.693541,18.510134,13.06612,0,30.205149,23.732377,0.014713,0.810626,0.371822,1.59552,0,5,5242951,281090,0,0,48.484848,0,96.875,90.041186,5.627574,5242880,327680,90.042405,4.827438,0,90.041016,"Low (2)",0,0,"Low (1)",0,3.033041,0.787096,0,"GeForce GTX 970 (1)",1,7,"dotProd(float*, float*, float*, int)",5406753,5406687,2785263,2785297,2995912,2246976,38992,29330,34226,34188,2621448,2621440,2621440,2621440,163840,163840,0,0,158720,113584,2621536,2621543,163841,163845,0,0,1,4,31072793,0,0,41943040,0,0,0,0,327680,0,0,0,0,0,0,0,0,0,0,655360,57831432,53412517,12779520,78970880,2160066560,2055208960,0,0,4259840,2621440,0,0,0,0,0,1310720,327680,0,13434880,31007127,1838811280,935001489,327680,0,0,4259840,2621440,1.39226,0.002251743,327680,1,1,64,1,1,11,256,0
