"","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"289",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,256,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",89.85613,0.763377,2.183167,2.166645,1312,100,100,99.847561,0.000678,46.067071,1.2,1,0,0,8,8,131072,786432,0,0,1048576,16384,0,14,50,0,264.642119,4.135033,264.642119,8.270066,0,7.236307,264.642119,0,0,1587.852715,264.642119,100,50,524288,"Low (1)","Low (3)","Mid (4)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,33554432,0,16777216,0,0,2686976,2688564,"Low (1)","Low (2)",128.571429,"High (7)",16777216,0,32768000,0,2097152,29425664,4784128,0,2286563,69632,69632,1458176,1058816,0,0,5.095024,31.097238,26.514475,0,23.350932,11.379796,0.431423,0.493609,0.161255,1.476247,0,5,524631,16390,0,0,49.230769,100,100,264.642119,8.270066,524288,16384,264.815253,8.273095,0,2.584395,"Mid (4)",0,0,"Low (1)",0,2.531902,9.689171,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",533000,531960,270864,269808,0,20,4100,1988,4109,4093,8,14,262144,262144,8192,8192,262144,262144,8192,8192,262192,262199,8193,8197,0,0,5,0,1410208,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,2617835,1884376,401813,2686976,85983232,85852160,0,0,655360,131072,0,0,0,0,0,131072,2048,0,69632,1264415,62155968,30423099,1024,0,0,786432,131072,1.285166,5.9297e-05,32,32,1,8,8,1,23,512,0
"290",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,512,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",98.39151,0.933508,2.379143,2.382146,2592,100,100,99.92284,6.3e-05,50.637492,1.2,1,0,0,8,8,1048576,6291456,0,0,8388608,65536,12160,39138,50,0,354.024408,2.765816,354.024408,5.531631,1.026377,3.303482,354.024408,0,0,2124.146447,354.024408,100,50,4194304,"Low (1)","Low (3)","Mid (5)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,268435456,0,134217728,0,0,21233664,21235932,"Low (1)","Low (3)",128.571429,"High (9)",134217728,0,256901120,0,16777216,235143168,35913728,0,18056568,540672,540672,11599872,8429568,0,0,4.861191,31.120849,25.599001,0,24.414964,12.066205,0.031453,0.426369,0.055577,1.424392,0,5,4194407,65542,0,0,49.612403,99.711037,87.651062,354.024408,5.531631,4194304,65536,354.033102,5.532138,0,442.530273,"Mid (5)",0,0,"Low (1)",0,2.838761,11.552616,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",4227072,4227072,2129920,2129920,6164,4992,19647,19643,19655,19695,6020,5964,2097152,2097152,32768,32768,2090792,2090684,28686,28687,2097200,2097207,32769,32773,0,0,1,4,9048492,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,17629196,14878008,3180032,21233664,679477248,678952960,0,0,5242880,1048576,0,0,0,0,0,1048576,8192,0,540672,8893764,531180836,265801080,4096,0,0,6291456,1048576,1.318144,0.000403557,64,64,1,8,8,1,23,512,0
"291",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,768,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.337144,0.973225,2.431624,2.43079,3872,100,100,99.948347,3.2e-05,51.666395,1.2,1,0,0,8,8,3538944,21233664,0,0,28311552,147456,148536,113939,50,0,362.219604,1.88656,362.219604,3.773121,3.800756,2.915484,362.219604,0,0,2173.317627,362.219604,100,50,14155776,"Low (1)","Low (3)","Mid (5)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,905969664,0,452984832,0,0,71368704,71370962,"Low (1)","Low (3)",128.571429,"High (9)",452984832,0,861143040,0,56623104,793313280,118554624,0,60679537,1806336,1806336,39075840,28403712,0,0,4.819786,31.08161,25.866624,0,24.140424,12.226711,0.009168,0.408795,0.035865,1.411016,0,5,14155879,147462,0,0,49.740933,98.950563,87.5,362.219604,3.773121,14155776,147456,362.22224,3.773274,0,134.155273,"Mid (5)",0,0,"Low (1)",0,2.908268,11.932203,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",14229504,14229504,7151616,7151616,74460,74268,53261,57034,53257,53176,74420,74497,7077888,7077888,73728,73728,7003644,7003664,64512,64512,7077936,7077943,73732,73730,0,0,4,1,29771716,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,56618247,49987802,10691097,71368704,2283798528,2282618880,0,0,17694720,3538944,0,0,0,0,0,3538944,18432,0,1806336,29340954,1829676276,913934307,9216,0,0,21233664,3538944,1.395885,0.00132843,96,96,1,8,8,1,23,512,0
"292",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1024,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.574461,0.984174,2.369677,2.376935,5152,100,100,99.96118,1.3e-05,50.51897,1.2,1,0,0,8,8,8388608,50331648,0,0,67108864,262144,6076512,175621,50,0,355.950803,1.390433,355.950803,2.780866,64.460615,1.863016,355.950803,0,0,2135.70482,355.950803,100,50,33554432,"Low (1)","Low (3)","Mid (5)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,2147483648,0,1073741824,0,0,168820736,168822019,"Low (3)","Low (3)",128.571429,"High (9)",1073741824,0,2034237440,0,134217728,1880096768,277872640,0,143524589,4259840,4259840,92536832,67272704,0,0,4.544025,26.243655,40.250671,0,18.335646,8.8291,0.003733,0.40541,0.023004,1.364755,0,5,33554775,262150,0,0,49.805447,81.101453,87.5,355.950803,2.780866,33554432,262144,355.954442,2.780929,0,55.617188,"Mid (5)",0,0,"Low (1)",0,2.85129,11.738561,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",33681392,33689616,16908288,16908288,3187964,2956622,88023,88056,87947,87960,3189392,3189700,16777216,16777216,131072,131072,13890624,13891032,114688,114688,16777408,16777367,131072,131078,0,0,0,5,71758600,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,141386433,118227163,25297444,168820736,5402263552,5400166400,0,0,41943040,8388608,0,0,0,0,0,8388608,32768,0,4259840,71530150,4504139484,2237744104,16384,0,0,50331648,8388608,1.375946,0.003141857,128,128,1,8,8,1,23,512,0
"293",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1280,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.752907,0.990586,1.583333,1.546081,6432,100,100,99.968905,7e-06,32.858987,1.2,1,0,0,8,8,16384000,98304000,0,0,131072000,409600,23303204,245637,50,0,239.443316,766.21861,239.443316,1.496521,85.140937,919.002152,239.443316,0,0,1436.659895,239.443316,100,50,65536000,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304000,0,2097152000,0,0,329318400,329320640,"Low (3)","Low (2)",128.571429,"Mid (6)",2097152000,0,3964928000,0,262144000,3671654400,539033600,0,279962985,8294400,8294400,180633600,131328000,0,0,2.614748,13.260675,69.362258,4.5e-05,10.669932,3.083111,0.001249,0.27776,0.034585,0.695638,0,5,65536103,409606,0,0,49.844237,65.782068,87.488037,239.443316,1.496521,65536000,409600,239.443692,1.496543,0,19.155273,"Mid (4)",0,0,"Low (1)",0,1.731519,7.663194,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",65748504,65733096,32971512,32974088,11831133,11684790,124627,125332,123484,123818,11857751,11858445,32768000,32768000,204800,204800,21014991,21010938,179197,179198,32768048,32768055,204805,204801,0,0,1,4,199745272,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,573536848,230605018,49357350,329318400,10538188800,10534912000,0,0,81920000,16384000,0,0,0,0,0,16384000,51200,0,8294400,199288954,12634804180,6189236544,25600,0,0,98304000,16384000,1.370102,0.00848505,160,160,1,8,8,1,23,512,0
"294",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1536,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.908997,0.993852,1.288506,1.277342,7712,100,100,99.974066,2e-06,27.14681,1.2,1,0,0,8,8,28311552,169869312,0,0,226492416,589824,49055042,339121,50,0,195.388473,521.035928,195.388473,1.017648,84.636739,599.142201,195.388473,0,0,1172.330839,195.388473,100,50,113246208,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,7247757312,0,3623878656,0,0,568590336,568592593,"Low (3)","Low (2)",128.571429,"Mid (5)",3623878656,0,6841958400,0,452984832,6344146944,927203328,0,483362161,14303232,14303232,312016896,226861056,0,0,1.956379,10.352756,75.88226,7e-05,9.153962,1.888578,0.001183,0.226614,0.043805,0.494393,0,5,113246624,589830,0,0,49.87013,57.006684,87.461683,195.388473,1.017648,113246208,589824,195.389191,1.017659,0,9.044922,"Low (3)",0,0,"Low (1)",0,1.398983,6.238884,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",113538040,113544200,56921104,56914928,24419755,24059676,169658,169125,169460,169529,24422051,24421187,56623104,56623104,294912,294912,31997338,31994207,257808,257794,56623152,56623159,294916,294914,0,0,4,1,449317800,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,1317440887,398131423,85230122,568590336,18194890752,18190172160,0,0,141557760,28311552,0,0,0,0,0,28311552,73728,0,14303232,448833678,28564163846,14451760823,36864,0,0,169869312,28311552,1.406294,0.017547,192,192,1,8,8,1,23,512,0
"295",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1792,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.91284,0.995153,1.155567,1.157843,8992,100,100,99.977758,1e-06,24.606723,1.2,1,0,0,8,8,44957696,269746176,0,0,359661568,802816,82045719,447630,50,0,179.958329,411.333323,179.958329,822.666648,82.10391,458.698222,179.958329,0,0,1079.749976,179.958329,100,50,179830784,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,11509170176,0,5754585088,0,0,902365184,902366496,"Low (3)","Low (2)",128.571429,"Mid (5)",5754585088,0,10854072320,0,719323136,10073735168,1467547648,0,767091453,22679552,22679552,495337472,360163328,0,0,1.746661,8.758886,78.870047,0.000136,8.432386,1.520642,0.000661,0.208122,0.032714,0.429745,0,5,179830887,802822,0,0,49.888641,54.150405,87.35364,179.958329,822.666648,179830784,802816,179.958432,822.672796,0,5.246094,"Low (3)",0,0,"Low (1)",0,1.255008,5.785313,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",180239376,180225008,90318600,90315000,40644834,40897824,223363,223071,223533,223546,40641649,40640370,89915392,89915392,401408,401408,49216799,49215212,351088,351104,89916144,89916072,401413,401409,0,0,5,0,784641580,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,2359989297,631816408,135275047,902365184,28875685888,28869263360,0,0,224788480,44957696,0,0,0,0,0,44957696,100352,0,22679552,783729781,49913061932,24937157290,50176,0,0,269746176,44957696,1.408527,0.030431,224,224,1,8,8,1,23,512,0
"296",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,2048,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.933837,0.995644,1.795529,1.951536,10272,100,100,99.98053,2e-06,41.47393,1.2,1,0,0,8,8,67108864,402653184,0,0,536870912,1048576,128197315,571063,50,0,266.496961,532.993922,266.496961,1.041004,127.271544,580.545632,266.496961,0,0,1598.981768,266.496961,100,50,268435456,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,1346371584,1346373788,"Mid (5)","Low (2)",128.571429,"High (7)",8589934592,0,16190013440,0,1073741824,15036579840,2185232384,0,1144522066,33816576,33816576,739246080,537526272,0,0,2.860955,14.637953,66.460198,7.3e-05,11.941352,2.930364,0.00038,0.306231,0.020554,0.841941,0,5,268435615,1048582,0,0,49.902534,52.288674,85.655308,266.496961,1.041004,268435456,1048576,266.497119,1.04101,0,5.204102,"Mid (4)",0,0,"Low (1)",0,2.245554,8.592624,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",268951536,268967952,134742016,134742016,64181623,64162515,285473,285612,285566,285465,64183714,64184969,134217728,134217728,524288,524288,69777453,69777521,448936,448939,134217776,134217783,524293,524289,0,0,5,0,792661300,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1941731919,942670043,201851430,1346371584,43083890688,43075502080,0,0,335544320,67108864,0,0,0,0,0,67108864,131072,0,33816576,792288373,50491422938,24844853768,65536,0,0,402653184,67108864,1.431566,0.02925,256,256,1,8,8,1,23,512,0
"297",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,2304,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.90563,0.996557,1.162191,1.157471,11552,100,100,99.982687,1e-06,24.598249,1.2,1,0,0,8,8,95551488,573308928,0,0,764411904,1327104,186554378,709072,50,0,158.189776,281.226267,158.189776,562.452535,77.212286,300.51853,158.189776,0,0,949.138653,158.189776,100,50,382205952,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,24461180928,0,12230590464,0,0,1916338176,1916340403,"Low (3)","Low (2)",128.571429,"Mid (5)",12230590464,0,23038525440,0,1528823808,21408841728,3105423360,0,1629021538,48107520,48107520,1052393472,765241344,0,0,1.748621,9.039741,78.151962,0.000189,8.972973,1.423643,0.000191,0.212209,0.027721,0.422751,0,5,382206055,1327110,0,0,49.913345,51.22075,87.413421,158.189776,562.452535,382205952,1327104,158.189818,562.455078,0,2.169922,"Low (3)",0,0,"Low (1)",0,1.249521,5.767243,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",382855656,382883352,191766528,191766528,93136587,93049703,355383,354905,355120,355306,93121504,93121893,191102976,191102976,663552,663552,98419545,98423553,579736,579748,191103024,191103031,663557,663553,0,0,1,4,1827618556,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,5764869574,1341702672,287318874,1916338176,61322821632,61312204800,0,0,477757440,95551488,0,0,0,0,0,95551488,165888,0,48107520,1826598900,116564247984,58996339071,82944,0,0,573308928,95551488,1.450742,0.069457,288,288,1,8,8,1,23,512,0
"298",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,2560,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",99.937837,0.997037,0.997272,1.109538,12832,100,100,99.984414,1e-06,23.579399,1.2,1,0,0,8,8,131072000,786432000,0,0,1048576000,1638400,258028283,866335,50,0,151.010376,241.616602,151.010376,483.233204,74.319741,255.5187,151.010376,0,0,906.062258,151.010376,100,50,524288000,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,33554432000,0,16777216000,0,0,2627993600,2627995839,"Low (3)","Low (1)",128.571429,"Mid (4)",16777216000,0,31588352000,0,2097152000,29366681600,4253286400,0,2233959784,65945600,65945600,1443430400,1049600000,0,0,1.710938,8.908623,79.602642,0.000429,7.752608,1.383328,9.8e-05,0.206592,0.026193,0.408548,0,5,524288347,1638406,0,0,49.921997,51.053428,87.355469,151.010376,483.233204,524288000,1638400,151.010476,483.234974,0,1.509766,"Low (3)",0,0,"Low (1)",0,1.194079,5.519356,0,"GeForce GTX TITAN X (0)",1,7,"matMul(float*, float*, float*, int)",525107200,525107200,262965768,262960632,128712478,129029067,432243,433092,432361,432322,128735155,128731125,262144000,262144000,819200,819200,133427316,133428779,715764,715811,262144216,262144215,819201,819205,0,0,1,4,2659877840,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,8406958574,1839923420,394035746,2627993600,84095795200,84082688000,0,0,655360000,131072000,0,0,0,0,0,131072000,204800,0,65945600,2657495770,169613073494,84451182827,102400,0,0,786432000,131072000,1.457138,0.099163,320,320,1,8,8,1,23,512,0
