256,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,255,248,4564,4570,2239,2239,2289,2248,131,156,128,128,4096,4096,4096,4096,262144,262144,262144,262144,261992,262016,260528,262008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,262196,262201,262157,262149,4101,4097,4096,4096,3950002,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,2289664,3122455,150662,73269248,655360,131072,0,0,131072,2048,3772680,111566592,1024,73203712,0,0,0,0,0,0,1048576,16384,131072,0,917504,14336,0,0,786432,131072,1049826,16384,0,0
512,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,21656,21620,18977,18783,9473,9448,9540,9542,10827,10808,10780,10797,16384,16384,16384,16384,2097152,2097152,2097152,2097152,2086368,2086356,2086336,2086400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2097192,2097207,2097152,2097152,16384,16390,16384,16385,29621872,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,18071552,24811726,1125572,578289664,5242880,1048576,0,0,1048576,8192,29405683,923996464,4096,578027520,0,0,0,0,0,0,8388608,65536,1048576,0,7340032,57344,0,0,6291456,1048576,8398075,65536,0,0
768,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3101463,3113745,37070,37065,18532,18535,18525,18542,1558332,1554823,1566201,1544054,36864,36864,36864,36864,7077888,7077888,7077888,7077888,5537469,5523638,5533365,5531141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7077931,7077931,7077893,7078433,36864,36869,36865,36866,99817046,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,60715008,84194037,3711530,1942880256,17694720,3538944,0,0,3538944,18432,99396111,3152490964,9216,1942290432,0,0,0,0,0,0,28311552,147456,3538944,0,24772608,129024,0,0,21233664,3538944,28899230,147456,0,0
1024,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8105523,8087156,65603,66403,32817,32800,32818,32815,4035350,4040870,4038874,4039586,65536,65536,65536,65536,16777216,16777216,16777216,16777216,12726101,12740393,12727235,12711768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,16777256,16777319,16777221,16777232,65541,65537,65537,65537,235710160,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,143589376,199524276,8695103,4594860032,41943040,8388608,0,0,8388608,32768,235431611,7502571904,16384,4593811456,0,0,0,0,0,0,67108864,262144,8388608,0,58720256,229376,0,0,50331648,8388608,68730045,262144,0,0
1280,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16273859,16284324,102455,102468,51242,51223,51233,51222,8092920,8147645,8139678,8104766,102684,102400,102400,102400,32768000,32768000,32768000,32768000,24676076,24671288,24627328,24703057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,32768043,32768943,32770120,32768023,102400,102400,102404,102402,459918480,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,280064000,389622151,16862737,8962048000,81920000,16384000,0,0,16384000,51200,459237057,14653380512,25600,8960409600,0,0,0,0,0,0,131072000,409600,16384000,0,114688000,358400,0,0,98304000,16384000,134315346,409600,0,0
1536,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,28751824,28745020,147622,147633,73833,73802,73798,73803,14380142,14382180,14375467,14376197,147456,147456,147456,147456,56623104,56623104,56623104,56623104,42250213,42246771,42243319,42247533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,56623144,56623553,56626340,56624660,147813,147457,147456,147457,793743188,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,483508224,673469234,29000607,15472263168,141557760,28311552,0,0,28311552,73728,793091526,25322968704,36864,15469903872,0,0,0,0,0,0,226492416,589824,28311552,0,198180864,516096,0,0,169869312,28311552,232585187,589824,0,0
1792,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,45182311,45183813,200937,200935,100471,100457,100457,100466,22591941,22591727,22591767,22592102,200704,200704,200704,200704,89915392,89915392,89915392,89915392,67325784,67324738,67325552,67326329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,89917157,89916444,89918340,89916233,200705,200705,200704,200704,1259780578,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,767291392,1068555639,45895622,24553324544,224788480,44957696,0,0,44957696,100352,1259081105,40222844420,50176,24550113280,0,0,0,0,0,0,359661568,802816,44957696,0,314703872,702464,0,0,269746176,44957696,368865348,802816,0,0
2048,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,67418138,67419514,263577,263536,131795,131846,131791,131757,33708232,33710664,33709714,33708386,262144,262144,262144,262144,134217728,134217728,134217728,134217728,100511107,100511264,100508251,100510897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,134219459,134219940,134220767,134221260,262145,262148,262144,262144,1881467868,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,1144782848,1594937546,68333385,36633051136,335544320,67108864,0,0,67108864,131072,1880640201,60107002122,65536,36628856832,0,0,0,0,0,0,536870912,1048576,67108864,0,469762048,917504,0,0,402653184,67108864,551001662,1048576,0,0
2304,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,98336343,98290462,332023,332023,165988,166031,165965,165981,49163627,49172082,49156029,49147618,331776,331776,331776,331776,191102976,191102976,191102976,191102976,141963893,141937491,141935186,141938562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191107067,191105369,191105512,191105445,331776,331777,331781,331781,2678763990,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1629351936,2271482338,97100406,52139261952,477757440,95551488,0,0,95551488,165888,2676344260,85568833842,82944,52133953536,0,0,0,0,0,0,764411904,1327104,95551488,0,668860416,1161216,0,0,573308928,95551488,785008804,1327104,0,0
2560,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,132227128,132218343,409924,409900,205147,204967,204955,204975,66124245,66111079,66110421,66110414,409600,409600,409600,409600,262144000,262144000,262144000,262144000,196030611,196031938,196028438,196041711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,262149703,262146451,262148704,262147948,409600,409600,409600,409601,3669704164,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,2234368000,3114152982,132986189,71499776000,655360000,131072000,0,0,131072000,204800,3668664784,117298482824,102400,71493222400,0,0,0,0,0,0,1048576000,1638400,131072000,0,917504000,1433600,0,0,786432000,131072000,1075964534,1638400,0,0
