256,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6347,6390,6185,5744,3088,2823,2796,2890,3164,3179,3732,3196,8192,8192,8192,8192,16384,16384,16384,16384,13220,13284,13256,13248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16402,16404,16400,16400,8193,8193,8372,8192,222720,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,2048,65536,49152,145242,2560,0,0,0,0,4096,2048,191400,9897242,256,2048,0,0,0,0,0,0,0,65536,32768,0,0,61440,30720,0,0,0,0,69442,32768,0,0
384,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,17667,17752,13112,12872,6528,6513,6411,6601,8848,8827,8875,8920,18432,18896,18672,18432,36864,36864,36864,36864,28042,28090,28016,28000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36880,36884,36884,36884,18436,18432,18437,18436,448408,0,0,294912,0,0,0,0,147456,0,0,0,0,0,0,0,0,0,0,0,4608,147456,110592,327885,5120,0,0,0,0,9216,4608,418799,22750490,576,4608,0,0,0,0,0,0,0,147456,73728,0,0,138240,69120,0,0,0,0,163649,73728,0,0
512,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,43076,43708,36295,36944,18428,18065,18382,17466,21100,22286,21596,22010,32768,32768,32768,32768,65536,65536,65536,65536,43741,43126,44072,43450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,65552,65552,65554,65554,32772,32768,32768,32773,1875356,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,262144,196608,1052537,8704,0,0,0,0,16384,8192,1832986,94790340,1024,8192,0,0,0,0,0,0,0,262144,131072,0,0,245760,122880,0,0,0,0,756990,154812,0,0
640,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,51421,51484,33493,34322,16754,17112,16737,17175,25620,25872,25628,25800,51200,51200,51200,51200,102400,102400,102400,102400,76845,76672,76896,76734,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,102420,102416,102416,102418,51200,51200,51204,51204,1190120,0,0,819200,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,0,12800,409600,307200,921922,13312,0,0,0,0,25600,12800,1159594,62697188,1600,12800,0,0,0,0,0,0,0,409600,204800,0,0,384000,192000,0,0,0,0,450440,204800,0,0
768,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,91554,90794,99339,98509,49452,49186,48893,48749,45659,45259,45229,45343,73788,73728,73728,73728,147456,147456,147456,147456,101914,102511,102179,102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147476,147474,147472,147476,73728,73728,73736,73732,4471190,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,18432,589824,442368,2792096,18944,0,0,0,0,36864,18432,4433035,228156104,2304,18432,0,0,0,0,0,0,0,589824,294912,0,0,552960,276480,0,0,0,0,1944757,423936,0,0
896,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,100875,100795,76951,77534,38432,38969,37423,37878,50451,50376,50393,50356,100352,100352,100352,100352,200704,200704,200704,200704,150442,150499,150472,150505,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,200720,200722,200722,200720,100352,100356,100357,100352,2250720,0,0,1605632,0,0,0,0,802816,0,0,0,0,0,0,0,0,0,0,0,25088,802816,602112,1778263,25600,0,0,0,0,50176,25088,2220374,116429680,3136,25088,0,0,0,0,0,0,0,802816,401408,0,0,752640,376320,0,0,0,0,860574,401408,0,0
1024,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,184778,185453,149823,150546,75782,74408,75576,74115,91567,93483,91031,92761,131072,131096,131072,131072,262144,262144,262144,262144,170987,169433,172381,169456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262160,262162,262160,262164,131072,131073,131073,131072,8220066,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,786432,4620882,33280,0,0,0,0,65536,32768,8185724,425245104,4096,32768,0,0,0,0,0,0,0,1048576,524288,0,0,983040,491520,0,0,0,0,3361316,601845,0,0
1152,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,166920,166886,122594,122390,61285,61389,60966,61391,83476,83463,83521,83509,165888,165888,165888,165888,331776,331776,331776,331776,248634,248545,248598,248667,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,331792,331796,331828,331794,165888,165892,165892,165889,3959922,0,0,2654208,0,0,0,0,1327104,0,0,0,0,0,0,0,0,0,0,0,41472,1327104,995328,3118408,41984,0,0,0,0,82944,41472,3927710,205333536,5184,41472,0,0,0,0,0,0,0,1327104,663552,0,0,1244160,622080,0,0,0,0,1579820,674887,0,0
1280,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,225258,226454,237158,236769,118871,118023,119352,119255,112935,113051,113285,112749,204800,204800,204800,204800,409600,409600,409600,409600,297161,297618,297046,297732,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,409616,409616,409618,409618,204800,204800,204801,204800,8598154,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1228800,6365024,51712,0,0,0,0,102400,51200,8557887,445593518,6400,51200,0,0,0,0,0,0,0,1638400,819200,0,0,1536000,768000,0,0,0,0,4179979,1113982,0,0
1408,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,249774,249930,184630,185038,92011,92354,93534,93366,124759,125134,124912,125113,247808,247808,247808,247808,495616,495616,495616,495616,371210,370828,371226,371033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,495632,495632,495634,495632,247809,247809,247809,247808,5519738,0,0,3964928,0,0,0,0,1982464,0,0,0,0,0,0,0,0,0,0,0,61952,1982464,1486848,4411955,62464,0,0,0,0,123904,61952,5489121,276367196,7744,61952,0,0,0,0,0,0,0,1982464,991232,0,0,1858560,929280,0,0,0,0,2145097,991232,0,0
