256,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7223,7144,4096,4096,2048,2048,2048,2048,3612,3559,3568,3596,2048,2296,2048,2048,4096,4096,4096,4096,520,516,528,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,4116,4112,4112,2049,2048,2048,2048,73576,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,2048,65536,49152,58735,2560,0,0,0,0,4096,2048,45820,2340908,256,2048,0,0,0,0,0,0,0,8192,4096,0,0,4096,2048,0,0,0,0,9534,4096,0,0
384,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,18487,18448,9216,9216,4608,4608,4608,4608,9244,9229,9216,9216,4608,4860,4608,4608,9216,9216,9216,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9236,9232,9232,9234,4613,4609,4608,4612,133752,0,0,294912,0,0,0,0,147456,0,0,0,0,0,0,0,0,0,0,0,4608,147456,110592,134977,5120,0,0,0,0,9216,4608,106325,5559098,576,4608,0,0,0,0,0,0,0,18432,9216,0,0,9216,4608,0,0,0,0,25919,9216,0,0
512,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32815,32794,16384,16384,8192,8192,8192,8192,16408,16403,16406,16404,8192,8192,8192,8192,16384,16384,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,16402,16404,16400,16400,8192,8424,8196,8196,206058,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,262144,196608,240371,8704,0,0,0,0,16384,8192,176152,9410312,1024,8192,0,0,0,0,0,0,0,32768,16384,0,0,16384,8192,0,0,0,0,44915,16384,0,0
640,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,51207,51258,25600,25600,12800,12800,12800,12800,25604,25627,25628,25624,12800,12800,12800,12800,25600,25600,25600,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25616,25616,25620,25616,12804,12804,12800,12804,300120,0,0,819200,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,0,12800,409600,307200,371413,13312,0,0,0,0,25600,12800,272122,14326620,1600,12800,0,0,0,0,0,0,0,51200,25600,0,0,25600,12800,0,0,0,0,68333,25600,0,0
768,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,73807,73810,36864,37056,18432,18500,18432,18432,36904,36903,36900,36872,18432,18432,18432,18432,36864,36864,36864,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,36882,36880,36882,36880,18433,18432,18436,18433,416218,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,18432,589824,442368,538299,18944,0,0,0,0,36864,18432,388448,20561938,2304,18432,0,0,0,0,0,0,0,73728,36864,0,0,36864,18432,0,0,0,0,100112,36867,0,0
896,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,100447,100434,50176,50176,25088,25088,25088,25088,50224,50221,50224,50220,25088,25088,25088,25088,50176,50176,50176,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,50192,50196,50192,50196,25089,25089,25093,25088,553892,0,0,1605632,0,0,0,0,802816,0,0,0,0,0,0,0,0,0,0,0,25088,802816,602112,726558,25600,0,0,0,0,50176,25088,525343,27329836,3136,25088,0,0,0,0,0,0,0,100352,50176,0,0,50176,25088,0,0,0,0,136742,50176,0,0
1024,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,131167,131202,65536,65604,32768,32800,32768,32768,65584,65599,65600,65600,32768,32768,32768,32768,65536,65536,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,65556,65554,65588,65552,32773,32768,32768,32768,691774,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,786432,950881,33280,0,0,0,0,65536,32768,664345,35175202,4096,32768,0,0,0,0,0,0,0,131072,65536,0,0,65536,32768,0,0,0,0,174455,65537,0,0
1152,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,166029,166032,82944,82944,41472,41472,41472,41472,83018,83021,83024,83020,41472,41472,41480,41472,82944,82944,82944,82944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,82960,82962,82964,82992,41472,41476,41476,41473,890808,0,0,2654208,0,0,0,0,1327104,0,0,0,0,0,0,0,0,0,0,0,41472,1327104,995328,1201021,41984,0,0,0,0,82944,41472,863796,44971228,5184,41472,0,0,0,0,0,0,0,165888,82944,0,0,82944,41472,0,0,0,0,221238,82945,0,0
1280,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,205015,204978,102400,102400,51200,51200,51200,51200,102508,102495,102484,102492,51200,51200,51200,51200,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,102418,102418,102416,102420,51200,51201,51205,51200,1119784,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1228800,1483519,51712,0,0,0,0,102400,51200,1091059,57277046,6400,51200,0,0,0,0,0,0,0,204800,102400,0,0,102400,51200,0,0,0,0,279036,102401,0,0
1408,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,247823,248036,123904,123904,61952,61952,61952,61952,123912,124021,124004,124020,61956,61952,61952,61952,123904,123904,123904,123904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123920,123920,123922,123920,61956,61953,61952,61952,1311888,0,0,3964928,0,0,0,0,1982464,0,0,0,0,0,0,0,0,0,0,0,61952,1982464,1486848,1786053,62464,0,0,0,0,123904,61952,1285111,67347048,7744,61952,0,0,0,0,0,0,0,247808,123904,0,0,123904,61952,0,0,0,0,330302,123909,0,0
