65536,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,95,8,4732,4096,2056,2049,2076,2049,28,19,4,8,2048,2056,2048,2052,4096,4096,4096,4096,4088,4092,4092,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4176,4139,4099,4096,2052,2066,2053,2049,99246,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,38912,45926,2048,1245184,0,0,0,0,4096,2048,39210,1938632,256,1179648,0,0,0,0,0,0,4096,2048,0,0,0,0,0,0,0,0,4096,2048,0,0
131072,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,10987,8192,8193,8196,4096,4772,4096,4097,4104,4235,4096,4096,4096,4096,4096,4796,8192,8192,8192,8192,4092,4088,4096,4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,8232,8235,8192,8197,4116,4096,4133,4156,144918,0,0,262144,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,131072,77824,84037,4096,2490368,0,0,0,0,8192,4096,85919,4199424,512,2359296,0,0,0,0,0,0,8192,4096,0,0,0,0,0,0,0,0,8192,4096,0,0
262144,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,32183,32089,16384,16385,8192,8192,8192,8192,16328,16076,15893,16081,8192,8192,8192,8192,16384,16384,16384,16384,344,216,584,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16424,16427,16387,16384,8192,8194,8541,8192,287277,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,155648,173296,8192,4980736,0,0,0,0,16384,8192,223885,11487514,1024,4718592,0,0,0,0,0,0,16384,8192,0,0,0,0,0,0,0,0,16384,8192,0,0
524288,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,65543,65536,32768,32768,16385,16385,16384,16384,32772,32771,32769,32768,16384,16384,16384,16384,32768,32768,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,32813,32813,32768,32771,16385,16389,16388,16389,507348,0,0,1048576,0,0,0,0,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,524288,311296,349258,16384,9961472,0,0,0,0,32768,16384,442356,23292312,2048,9437184,0,0,0,0,0,0,32768,16384,0,0,0,0,0,0,0,0,33383,16384,0,0
1048576,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,131079,131081,65536,65537,33124,32768,32768,32768,65548,65539,65536,65537,32768,32768,32768,32768,65536,65536,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,65581,65621,65536,65536,32773,32769,32768,32772,926688,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,622592,684930,32768,19922944,0,0,0,0,65536,32768,863838,45498328,4096,18874368,0,0,0,0,0,0,65536,32768,0,0,0,0,0,0,0,0,66280,32768,0,0
2097152,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,262151,262145,131072,131073,65536,65537,65536,65536,131076,131075,131072,131072,65536,65536,65536,65536,131072,131072,131072,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,131152,131112,131072,131072,65541,65541,65536,65536,1789644,0,0,4194304,0,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,2097152,1245184,1389126,65536,39845888,0,0,0,0,131072,65536,1726976,91541834,8192,37748736,0,0,0,0,0,0,131072,65536,0,0,0,0,0,0,0,0,132723,65536,0,0
4194304,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,524296,524289,262145,262145,131072,131072,131072,131072,262156,262148,262144,262145,131072,131128,131072,131160,262144,262144,262144,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,262184,262187,262149,262144,131072,131072,131073,131072,3528150,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,2490368,2732999,131072,79691776,0,0,0,0,262144,131072,3465219,183678342,16384,75497472,0,0,0,0,0,0,262144,131072,0,0,0,0,0,0,0,0,265266,131072,0,0
8388608,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,1048584,1048585,524289,524289,262144,262144,262145,262157,524292,524291,524288,524292,262144,262144,262144,262144,524288,524288,524288,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,524331,524331,524288,524288,262144,262144,262144,262144,6991371,0,0,16777216,0,0,0,0,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262144,8388608,4980736,5546774,262144,159383552,0,0,0,0,524288,262144,6927848,367540316,32768,150994944,0,0,0,0,0,0,524288,262144,0,0,0,0,0,0,0,0,529120,262144,0,0
16777216,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,2097160,2097153,1048577,1048577,524288,524289,524288,524288,1048580,1048579,1048709,1048576,524288,524288,524288,524288,1048576,1048576,1048576,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048619,1048621,1048576,1048579,524292,524288,524289,524294,13892220,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,9961472,10919779,524288,318767104,0,0,0,0,1048576,524288,13827133,737002630,65536,301989888,0,0,0,0,0,0,1048576,524288,0,0,0,0,0,0,0,0,1059677,524288,0,0
33554432,"GeForce GTX TITAN Black (1)","3","21","vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,4194328,4194304,2097153,2097152,1048576,1048576,1048576,1048577,2098100,2097155,2097153,2097152,1048576,1048576,1048576,1048576,2097152,2097152,2097152,2097152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2097197,2097192,2097152,2097412,1048580,1048577,1048577,1048576,27525333,0,0,67108864,0,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,33554432,19922944,22158196,1048576,637534208,0,0,0,0,2097152,1048576,27458693,1453603508,131072,603979776,0,0,0,0,0,0,2097152,1048576,0,0,0,0,0,0,0,0,2114955,1048576,0,0
