256,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",24576,24576,16384,16384,0,0,430,8,208,222,188,188,0,0,0,0,4096,4096,4096,4096,2048,2048,2048,2048,4096,4096,4096,4096,2048,2048,2048,2048,4096,4104,4104,4104,2048,2049,2052,2049,0,0,0,0,0,1,4,0,41620,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,31920,64256,2048,67584,2162688,2097152,0,0,0,0,0,0,0,0,0,4096,2048,0,4096,25198,1271720,173045,256,0,0,0,0
512,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",98304,98304,65536,65536,27405,28444,22248,22590,11106,11142,11228,11310,13709,13696,13688,13796,16384,16384,16384,16384,8192,8192,8192,8192,2144,2228,2132,2208,4096,4096,4096,4096,16405,16388,16408,16404,8196,8193,8193,8192,0,0,0,0,0,5,0,0,226296,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,600622,254878,8192,270336,8650752,8388608,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,210233,11858844,1631631,1024,0,0,0,0
768,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",221184,221184,147456,147456,73729,73736,44448,45018,22211,22237,22432,22290,36865,36864,36880,36880,36864,36864,36864,36864,18432,18432,18432,18432,0,0,0,0,9216,9216,9216,9216,36864,36864,36872,36880,18433,18432,18433,18436,0,0,0,0,0,0,5,0,517464,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,1422552,572324,18432,608256,19464192,18874368,0,0,0,0,0,0,0,0,0,36864,18432,0,36864,502261,28641602,3816279,2304,0,0,0,0
1024,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",393216,393216,262144,262144,131073,131081,74964,73736,37465,37499,37468,37450,65536,65537,65536,65544,65536,65536,65536,65536,32768,32768,32768,32768,0,0,0,0,16384,16384,16384,16384,65536,65536,65544,65552,32768,32769,32773,32768,0,0,0,0,0,1,4,0,893400,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,2453869,1016739,32768,1081344,34603008,33554432,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,875014,49928250,6610644,4096,0,0,0,0
1280,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",614400,614400,409600,409600,204800,204809,111630,111884,55800,55830,55796,55792,102400,102400,102400,102409,102400,102400,102400,102400,51200,51200,51200,51200,0,0,0,0,25600,25600,25600,25600,102400,102400,102408,102416,51202,51204,51200,51200,0,0,0,0,1,4,0,0,1379928,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,4841507,1588141,51200,1689600,54067200,52428800,0,0,0,0,0,0,0,0,0,102400,51200,0,102400,1364664,77643564,10311537,6400,0,0,0,0
1536,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",884736,884736,589824,589824,294913,294945,155544,155584,77763,77781,77788,77758,147457,147456,147456,147464,147456,147456,147456,147456,73728,73728,73728,73728,0,0,0,0,36864,36864,36864,36864,147456,147464,147464,147464,73729,73728,73732,73729,0,0,0,0,1,0,0,4,1953532,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,6392803,2286511,73728,2433024,77856768,75497472,0,0,0,0,0,0,0,0,0,147456,73728,0,147456,1936801,109443674,14619462,9216,0,0,0,0
1792,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",1204224,1204224,802816,802816,401409,401441,210056,210260,105028,105028,105084,105046,200704,200705,200704,200712,200704,200704,200704,200704,100352,100352,100352,100352,0,0,0,0,50176,50176,50176,50176,200741,200732,200760,200760,100352,100352,100357,100353,0,0,0,0,0,0,4,1,2645532,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,7286362,3111846,100352,3311616,105971712,102760448,0,0,0,0,0,0,0,0,0,200704,100352,0,200704,2629735,148421792,19873180,12544,0,0,0,0
2048,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",1572864,1572864,1048576,1048576,524288,524388,270314,270294,135164,135150,135168,135148,262144,262144,262144,262153,262144,262144,262144,262144,131072,131072,131072,131072,0,0,0,0,65536,65536,65536,65536,262144,262144,262152,262160,131077,131072,131072,131073,0,0,0,0,4,0,0,1,3406520,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,9361905,4064170,131072,4325376,138412032,134217728,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,3389598,194754280,25603455,16384,0,0,0,0
2304,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",1990656,1990656,1327104,1327104,663553,663561,340636,339572,170332,170304,170352,170338,331776,331777,331792,331792,331776,331776,331776,331776,165888,165888,165888,165888,0,0,0,0,82944,82944,82944,82944,331776,331776,331800,331800,165889,165888,165892,165889,0,0,0,0,1,0,0,4,4403800,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,12202772,5143456,165888,5474304,175177728,169869312,0,0,0,0,0,0,0,0,0,331776,165888,0,331776,4387712,247087472,33128905,20736,0,0,0,0
2560,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",2457600,2457600,1638400,1638400,819200,819209,419122,417612,209572,209550,209556,209516,409600,409600,409600,409609,409600,409600,409600,409600,204800,204800,204800,204800,0,0,0,0,102400,102400,102400,102400,409681,409648,409704,409704,204801,204804,204800,204801,0,0,0,0,5,0,0,0,5381464,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,14807860,6349716,204800,6758400,216268800,209715200,0,0,0,0,0,0,0,0,0,409600,204800,0,409600,5366121,302499834,40503510,25600,0,0,0,0
2816,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",2973696,2973696,1982464,1982464,1120963,991241,504864,503356,252421,252443,252236,252194,560482,560481,560480,560488,495616,495616,495616,495616,247808,247808,247808,247808,0,0,0,0,123904,123904,123904,123904,495656,495656,495672,495680,247813,247808,247809,247808,0,0,0,0,4,0,1,0,7128248,0,0,15859712,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,18226254,7682988,247808,8177664,261685248,253755392,0,0,0,0,0,0,0,0,0,495616,247808,0,495616,7112546,401315932,49453961,30976,0,0,0,0
3072,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",3538944,3538944,2359296,2359296,1179648,1179657,597866,599516,298933,298933,298930,298926,589824,589824,589825,589832,589824,589824,589824,589824,294912,294912,294912,294912,0,0,0,0,147456,147456,147456,147456,589824,589832,589832,589832,294912,294912,294916,294914,0,0,0,0,0,0,0,5,7652028,0,0,18874368,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,21072481,9143213,294912,9732096,311427072,301989888,0,0,0,0,0,0,0,0,0,589824,294912,0,589824,7636975,431755618,57709264,36864,0,0,0,0
3328,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",4153344,4153344,2768896,2768896,1384448,1460521,701418,700024,350713,350705,350806,350754,692224,692224,692225,692232,692224,692224,692224,692224,346112,346112,346112,346112,0,0,0,0,173056,173056,173056,173056,757090,757088,757104,757096,346112,346117,346112,346113,0,0,0,0,4,1,0,0,9069012,0,0,22151168,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,25182028,10730418,346112,11421696,365494272,354418688,0,0,0,0,0,0,0,0,0,692224,346112,0,692224,9053852,511385930,71362514,43264,0,0,0,0
3584,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",4816896,4816896,3211264,3211264,1605814,1605640,811203,812314,405597,405606,405647,405660,802898,802916,802936,802932,802816,802816,802816,802816,401408,401408,401408,401408,0,0,0,0,200704,200704,200704,200704,802816,802824,802840,802832,401408,401409,401408,401413,0,0,0,0,0,1,4,0,10760308,0,0,25690112,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,29981072,12444592,401408,13246464,423886848,411041792,0,0,0,0,0,0,0,0,0,802816,401408,0,802816,10743465,607053326,80976508,50176,0,0,0,0
3840,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",5529600,5529600,3686400,3686400,1843201,1911604,930896,929332,465432,465464,465412,465386,921600,921601,921600,921608,921600,921600,921600,921600,460800,460800,460800,460800,0,0,0,0,230400,230400,230400,230400,986466,986472,986488,986480,460801,460804,460801,460800,0,0,0,0,5,0,0,0,12394652,0,0,29491200,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,34603934,14285743,460800,15206400,486604800,471859200,0,0,0,0,0,0,0,0,0,921600,460800,0,921600,12378870,700611782,96377636,57600,0,0,0,0
4096,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",6291456,6291456,4194304,4194304,2097152,2097160,1057222,1055866,528613,528609,528662,528670,1048576,1048576,1048577,1048584,1048576,1048576,1048576,1048576,524288,524288,524288,524288,0,0,0,0,262144,262144,262144,262144,1048576,1048576,1048584,1048592,524289,524288,524293,524288,0,0,0,0,1,0,4,0,13908348,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,40843384,16253873,524288,17301504,553648128,536870912,0,0,0,0,0,0,0,0,0,1048576,524288,0,1048576,13893090,795145288,105342702,65536,0,0,0,0
4352,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",7102464,7102464,4734976,4734976,2367489,2367748,1191144,1191554,595585,595559,595760,595734,1183744,1183745,1183744,1183752,1183744,1183744,1183744,1183744,591872,591872,591872,591872,0,0,0,0,295936,295936,295936,295936,1183744,1183744,1183752,1183760,591877,591872,591872,591873,0,0,0,0,0,4,0,1,15799448,0,0,37879808,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,44211551,18348975,591872,19531776,625016832,606076928,0,0,0,0,0,0,0,0,0,1183744,591872,0,1183744,15784335,893097368,120014011,73984,0,0,0,0
