65536,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",24576,24576,16384,16384,0,0,12,6,4,14,0,0,8192,8192,4096,4096,8192,8192,4096,4096,8336,8295,4101,4097,0,0,5,0,134184,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,126540,41292,2048,43008,1376256,1310720,0,0,0,0,0,0,0,0,0,4096,2048,0,4096,43062,1795892,289215,256,0,0,0,0
131072,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",49152,49152,32768,32768,8,8,6404,3856,6405,6408,16,16,16384,16384,8192,8192,16384,16384,8184,8184,16432,16439,8193,8197,0,0,5,0,167892,0,0,262144,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,4096,183817,80213,4096,86016,2752512,2621440,0,0,0,0,0,0,0,0,0,8192,4096,0,8192,76935,3625952,418034,512,0,0,0,0
262144,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",98304,98304,65536,65536,11148,10944,16446,16506,16460,16366,11492,11304,32768,32768,16384,16384,20668,20808,72,56,32816,32823,16389,16385,0,0,5,0,274300,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,991199,158720,8192,172032,5505024,5242880,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,173101,8792126,1158845,1024,0,0,0,0
524288,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",196608,196608,131072,131072,49276,49032,33023,32016,32999,33052,49740,49776,65536,65536,32768,32768,17140,17196,0,0,65680,65639,32773,32769,0,0,1,4,596572,0,0,1048576,0,0,0,0,524288,0,0,0,0,0,0,0,0,0,0,16384,1683042,314368,16384,344064,11010048,10485760,0,0,0,0,0,0,0,0,0,32768,16384,0,32768,492922,27067050,3565972,2048,1,1,0,0
1048576,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",393216,393216,262144,262144,131072,131080,65523,65820,65575,65612,131072,131080,131072,131072,65536,65536,0,0,0,0,131252,131216,65540,65538,0,0,4,1,1325920,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,4212684,624978,32768,688128,22020096,20971520,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,1223199,68368152,9056772,4096,0,0,0,0
2097152,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",786432,786432,524288,524288,262144,262168,131343,130991,131182,131212,262144,262152,262144,262144,131072,131072,0,0,0,0,262288,262247,131073,131077,0,0,1,4,2568832,0,0,4194304,0,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,65536,8546792,1247576,65536,1376256,44040192,41943040,0,0,0,0,0,0,0,0,0,131072,65536,0,131072,2469289,139960138,18632284,8192,0,0,0,0
4194304,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",1572864,1572864,1048576,1048576,524296,524296,260913,262308,261211,260461,524304,524308,524288,524288,262144,262144,0,0,0,0,524336,524343,262144,262150,0,0,0,5,5104916,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,17350621,2492755,131072,2752512,88080384,83886080,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,5000974,281365260,37711235,16384,0,0,0,0
8388608,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",3145728,3145728,2097152,2097152,1048576,1048600,524219,524526,524355,524204,1048576,1048584,1048576,1048576,524288,524288,0,0,0,0,1048624,1048631,524288,524294,0,0,0,5,10180816,0,0,16777216,0,0,0,0,8388608,0,0,0,0,0,0,0,0,0,0,262144,34829470,4983115,262144,5505024,176160768,167772160,0,0,0,0,0,0,0,0,0,524288,262144,0,524288,10037448,565432658,75970870,32768,0,0,0,0
16777216,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",6291456,6291456,4194304,4194304,2097152,2097176,1047733,1048611,1048017,1047858,2097152,2097160,2097152,2097152,1048576,1048576,0,0,0,0,2097200,2097207,1048580,1048578,0,0,4,1,20233296,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,69926513,9964544,524288,11010048,352321536,335544320,0,0,0,0,0,0,0,0,0,1048576,524288,0,1048576,20137120,1132572302,152235579,65536,0,0,0,0
33554432,"GeForce GTX TITAN X (0)","2","14","vectorAdd(float const *, float const *, float*, int)",12582912,12582912,8388608,8388608,4194704,4194312,2094072,2096936,2094088,2094108,4194704,4194717,4194304,4194304,2097152,2097152,0,0,0,0,4194448,4194407,2097152,2097158,0,0,0,5,40445548,0,0,67108864,0,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,1048576,139814074,19926016,1048576,22020096,704643072,671088640,0,0,0,0,0,0,0,0,0,2097152,1048576,0,2097152,40310766,2272939310,304749986,131072,0,0,0,0
