256,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,4096,2048,0,0,4096,0,85161,27650,5216,27452,5216,51200,2048,65536,655360,163840,655360,163840,3241687,0,0,0,0,258,0,0,0,0,0,0,8192,4096,0,0,0,0,0,0,0,0,0,4316,4328,2048,2048,4096,4096,8643,8648,4096,4096,8192,8192,0,0,0,0,0,0,4327,4316,2048,2048,90328,0,0,0,0,8200,8200,4096,4096,0,0,0,0,131072,0,0,0,0,65536,0,0
384,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,9216,4608,0,0,9216,0,206541,64466,11616,64822,11616,115200,4608,147456,1474560,368640,1474560,368640,7914154,0,0,0,0,582,0,0,0,0,0,0,18496,9248,0,0,0,0,0,0,0,0,0,9740,9752,4608,4608,9216,9216,19487,19508,9216,9216,18432,18432,0,0,0,0,0,0,9747,9744,4608,4608,208034,0,0,0,0,18440,18440,9216,9216,0,0,0,0,294912,0,0,0,0,147456,0,0
512,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,16384,8192,0,0,16384,0,325360,111034,20576,111562,20576,204800,8192,262144,2621440,655360,2621440,655360,12415683,0,0,0,0,1018,0,0,0,0,0,0,33024,16512,0,0,0,0,0,0,0,0,0,16384,17228,8192,8192,16384,16384,32775,34444,16384,16384,32768,32768,0,0,0,0,0,0,17219,17216,8192,8192,324334,0,0,0,0,32776,32776,16384,16384,0,0,0,0,524288,0,0,0,0,262144,0,0
640,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,25600,12800,0,0,25600,0,535562,178031,32096,178753,32096,320000,12800,409600,4096000,1024000,4096000,1024000,21089488,0,0,0,0,1602,0,0,0,0,0,0,51264,25632,0,0,0,0,0,0,0,0,0,26968,26100,12800,12800,25600,25600,53947,52188,25600,25600,51200,51200,0,0,0,0,0,0,26971,26956,12800,12800,548658,0,0,0,0,51208,51216,25600,25600,0,0,0,0,819200,0,0,0,0,409600,0,0
768,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,36864,18432,0,0,36864,0,789032,259232,46176,258654,46176,460800,18432,589824,5898240,1474560,5898240,1474560,30211088,0,0,0,0,2326,0,0,0,0,0,0,74048,37024,0,0,0,0,0,0,0,0,0,38848,38864,18432,18432,36864,36864,77703,77712,36864,36864,73728,73728,0,0,0,0,0,0,38847,38848,18432,18432,793780,0,0,0,0,73744,73736,36864,36864,0,0,0,0,1179648,0,0,0,0,589824,0,0
896,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,50176,25088,0,0,50176,0,1047030,347681,62816,346040,62816,627200,25088,802816,8028160,2007040,8028160,2007040,39917565,0,0,0,0,3144,0,0,0,0,0,0,100096,50048,0,0,0,0,0,0,0,0,0,52812,52816,25088,25088,50176,50176,105623,105628,50176,50176,100352,100352,0,0,0,0,0,0,52803,52788,25088,25088,1051356,0,0,0,0,100360,100360,50176,50176,0,0,0,0,1605632,0,0,0,0,802816,0,0
1024,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,65536,32768,0,0,65536,0,1304681,443493,82016,442636,82016,819200,32768,1048576,10485760,2621440,10485760,2621440,50501325,0,0,0,0,4118,0,0,0,0,0,0,131648,65824,0,0,0,0,0,0,0,0,0,67612,68812,32768,32768,65536,65536,135231,137624,65536,65536,131072,131072,0,0,0,0,0,0,68827,68829,32768,32768,1303286,0,0,0,0,131080,131080,65536,65536,0,0,0,0,2097152,0,0,0,0,1048576,0,0
1152,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,82944,41472,0,0,82944,0,1739393,576744,103776,576274,103776,1036800,41472,1327104,13271040,3317760,13271040,3317760,67222678,0,0,0,0,5214,0,0,0,0,0,0,166208,83104,0,0,0,0,0,0,0,0,0,87304,87320,41472,41472,82944,82944,174615,174636,82944,82944,165888,165888,0,0,0,0,0,0,84615,87312,41472,41472,1745002,0,0,0,0,165896,165896,82944,82944,0,0,0,0,2654208,0,0,0,0,1327104,0,0
1280,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,102400,51200,0,0,102400,0,2195949,724158,128096,723153,128096,1280000,51200,1638400,16384000,4096000,16384000,4096000,84484679,0,0,0,0,6396,0,0,0,0,0,0,205440,102720,0,0,0,0,0,0,0,0,0,107908,107652,51200,51200,102400,102400,215815,215300,102400,102400,204800,204800,0,0,0,0,0,0,107911,107884,51200,51200,2200542,0,0,0,0,204808,204808,102400,102400,0,0,0,0,3276800,0,0,0,0,1638400,0,0
1408,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,123904,61952,0,0,123904,0,2611814,862356,154976,859685,154976,1548800,61952,1982464,19824640,4956160,19824640,4956160,99836306,0,0,0,0,7736,0,0,0,0,0,0,248576,124288,0,0,0,0,0,0,0,0,0,130436,130460,61952,61952,123904,123904,260879,260908,123904,123904,247808,247808,0,0,0,0,0,0,130443,130436,61952,61952,2613568,0,0,0,0,247824,247816,123904,123904,0,0,0,0,3964928,0,0,0,0,1982464,0,0
