256,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,4096,2048,0,0,4096,0,284602,113994,6240,113724,6240,51200,2048,65536,622592,196608,622592,196608,12201752,0,0,0,0,250,0,0,0,0,0,0,64512,32256,0,0,0,0,0,0,0,0,0,4800,4800,3553,3540,6985,7187,9587,9592,16384,16384,32768,32768,0,0,24632,24628,0,0,4807,4788,3516,3542,294130,0,0,0,0,32776,32776,16384,16384,0,0,0,0,131072,0,0,0,0,65536,0,0
384,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,9216,4608,0,0,9216,0,631516,254104,13920,253307,13920,115200,4608,147456,1400832,442368,1400832,442368,26088371,0,0,0,0,560,0,0,0,0,0,0,145408,72704,0,0,0,0,0,0,0,0,0,9216,10796,9325,8743,18269,17723,18423,21612,36864,36864,73728,73728,0,0,55304,55328,0,0,10827,10812,8857,8898,637796,0,0,0,0,73736,73736,36864,36864,0,0,0,0,294912,0,0,0,0,147456,0,0
512,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,16384,8192,0,0,16384,0,1133979,456988,24672,458256,24672,204800,8192,262144,2490368,786432,2490368,786432,47400801,0,0,0,0,1000,0,0,0,0,0,0,253440,126720,0,0,0,0,0,0,0,0,0,19220,19236,16738,15769,33987,31786,38443,38468,65536,65536,131072,131072,0,0,98304,98304,0,0,19239,19220,15681,16145,1132426,0,0,0,0,131080,131088,65536,65536,0,0,0,0,524288,0,0,0,0,262144,0,0
640,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,25600,12800,0,0,25600,0,1759804,711828,38496,707876,38496,320000,12800,409600,3891200,1228800,3891200,1228800,72507061,0,0,0,0,1570,0,0,0,0,0,0,395264,197632,0,0,0,0,0,0,0,0,0,29996,30032,24110,23762,47607,47239,59995,60052,102400,102400,204800,204800,0,0,153600,153600,0,0,30015,29996,23930,24564,1757342,0,0,0,0,204820,204808,102400,102400,0,0,0,0,819200,0,0,0,0,409600,0,0
768,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,36864,18432,0,0,36864,0,2530333,1017444,55392,1019647,55392,460800,18432,589824,5603328,1769472,5603328,1769472,105480358,0,0,0,0,2246,0,0,0,0,0,0,580608,290304,0,0,0,0,0,0,0,0,0,43212,40532,36151,36010,71152,72392,86427,81052,147456,147456,294912,294912,0,0,221184,221184,0,0,43227,43200,34987,34679,2535890,0,0,0,0,294928,294920,147456,147456,0,0,0,0,1179648,0,0,0,0,589824,0,0
896,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,50176,25088,0,0,50176,0,3482165,1410045,75360,1407345,75360,627200,25088,802816,7626752,2408448,7626752,2408448,144856367,0,0,0,0,3058,0,0,0,0,0,0,780288,390144,0,0,0,0,0,0,0,0,0,56232,58908,48758,49576,97270,98703,112468,117808,200704,200704,401408,401408,0,0,301056,301056,0,0,58887,58884,49684,49746,3496490,0,0,0,0,401416,401416,200704,200704,0,0,0,0,1605632,0,0,0,0,802816,0,0
1024,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,65536,32768,0,0,65536,0,4498723,1814235,98400,1815062,98400,819200,32768,1048576,9961472,3145728,9961472,3145728,189713140,0,0,0,0,3988,0,0,0,0,0,0,1014272,507136,0,0,0,0,0,0,0,0,0,76856,76808,59382,60597,119187,121690,153727,153616,262144,262144,524288,524288,0,0,393216,393216,0,0,76795,76832,61795,60716,4530542,0,0,0,0,524296,524296,262144,262144,0,0,0,0,2097152,0,0,0,0,1048576,0,0
1152,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,82944,41472,0,0,82944,0,5698085,2300561,124512,2304851,124512,1036800,41472,1327104,12607488,3981312,12607488,3981312,236962606,0,0,0,0,5046,0,0,0,0,0,0,1285632,642816,0,0,0,0,0,0,0,0,0,97228,97204,79763,80536,160231,160934,194467,194412,331776,331776,663552,663552,0,0,497664,497664,0,0,96256,97136,80719,82753,5714050,0,0,0,0,663560,663560,331776,331776,0,0,0,0,2654208,0,0,0,0,1327104,0,0
1280,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,102400,51200,0,0,102400,0,7092972,2865513,153696,2867451,153696,1280000,51200,1638400,15564800,4915200,15564800,4915200,296021614,0,0,0,0,6210,0,0,0,0,0,0,1592320,796160,0,0,0,0,0,0,0,0,0,120132,120112,94645,93667,189778,187208,240267,240220,409600,409600,819200,819200,0,0,614400,614400,0,0,120151,120084,94130,96133,7093234,0,0,0,0,819208,819208,409600,409600,0,0,0,0,3276800,0,0,0,0,1638400,0,0
1408,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0,0,123904,61952,0,0,123904,0,8548975,3455477,185952,3454110,185952,1548800,61952,1982464,18833408,5947392,18833408,5947392,355316873,0,0,0,0,7512,0,0,0,0,0,0,1920000,960000,0,0,0,0,0,0,0,0,0,145236,145300,117409,115066,233986,230073,290479,290588,495616,495616,991232,991232,0,0,743424,743424,0,0,145307,142560,113832,117429,8533346,0,0,0,0,991240,991240,495616,495616,0,0,0,0,3964928,0,0,0,0,1982464,0,0
