256,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7191,7220,4096,4096,2048,2048,2048,2048,3588,3611,3600,3576,2048,2048,2048,2048,4096,4096,4096,4096,496,524,512,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4112,4160,4128,4112,2048,2049,2049,2049,83410,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,2048,65536,49152,52321,2560,0,0,0,0,4096,2048,54294,2762164,64,2048,0,0,0,0,0,0,0,4096,2048,0,0,0,0,0,0,0,0,4096,2048,0,0
512,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32775,32768,16384,16384,8192,8192,8192,8192,16388,16387,16384,16388,8192,8192,8192,8192,16384,16384,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400,16400,16400,16400,8193,8192,8196,8193,228664,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,262144,196608,209863,8704,0,0,0,0,16384,8192,192466,9876566,256,8192,0,0,0,0,0,0,0,16384,8192,0,0,0,0,0,0,0,0,16406,8192,0,0
768,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,73735,73728,36864,36864,18432,18432,18432,18432,36868,36867,36864,36864,18432,18432,18432,18452,36864,36864,36864,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36882,36882,36880,36880,18437,18433,18432,18437,475886,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,18432,589824,442368,467391,18944,0,0,0,0,36864,18432,432672,21750198,576,18432,0,0,0,0,0,0,0,36864,18432,0,0,0,0,0,0,0,0,36910,18433,0,0
1024,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,131079,131072,65536,65536,32768,32768,32768,32768,65540,65539,65536,65540,32768,32768,32768,32768,65536,65536,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,65552,65552,65552,65556,32768,32773,32768,32769,797504,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,786432,830828,33280,0,0,0,0,65536,32768,737153,38481000,1024,32768,0,0,0,0,0,0,0,65536,32768,0,0,0,0,0,0,0,0,65611,32768,0,0
1280,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,204807,204800,102400,102400,51200,51200,51200,51200,102404,102403,102400,102400,51200,51200,51200,51200,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,102418,102448,102420,102416,51201,51200,51204,51200,1233432,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1228800,1292982,51712,0,0,0,0,102400,51200,1163909,59888944,1600,51200,0,0,0,0,0,0,0,102400,51200,0,0,0,0,0,0,0,0,102454,51200,0,0
1536,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,294919,294912,147456,147456,73728,73728,73728,73728,147460,147459,147456,147456,73728,73728,73728,73728,147456,147456,147456,147456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,147472,147472,147472,147472,73732,73728,73732,73728,1797512,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1769472,1871199,74240,0,0,0,0,147456,73728,1744510,88273036,2304,73728,0,0,0,0,0,0,0,147456,73728,0,0,0,0,0,0,0,0,147553,73730,0,0
1792,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,401415,401408,200704,200704,100352,100352,100352,100352,200708,200707,200704,200704,100352,100352,100352,100352,200704,200704,200704,200704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,200720,200724,200720,200736,100352,100357,100352,100356,2278504,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2408448,2534162,100864,0,0,0,0,200704,100352,2180539,112395986,3136,100352,0,0,0,0,0,0,0,200704,100352,0,0,0,0,0,0,0,0,200786,100353,0,0
2048,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,524295,524288,262144,262144,131072,131072,131072,131072,262148,262147,262172,262144,131072,131072,131072,131072,262144,262144,262144,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,262160,262162,262162,262160,131072,131076,131076,131072,2962630,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3145728,3317264,131584,0,0,0,0,262144,131072,2840242,147652470,4096,131072,0,0,0,0,0,0,0,262144,131072,0,0,0,0,0,0,0,0,262273,131072,0,0
2304,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,663559,663552,331776,331776,165888,165888,165888,165888,331780,331779,331776,331808,165888,165888,165888,165888,331776,331776,331776,331776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,331824,331794,331792,331792,165889,165888,165892,165893,3794654,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,3981312,4198949,166400,0,0,0,0,331776,165888,3654952,187261632,5184,165888,0,0,0,0,0,0,0,331776,165888,0,0,0,0,0,0,0,0,331860,165890,0,0
2560,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,819207,819200,409600,409600,204800,204800,204800,204800,409604,409603,409600,409600,204800,204800,204800,204800,409600,409600,409600,409600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,409616,409616,409618,409618,204800,204800,204800,204801,4643920,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,4915200,5180331,205312,0,0,0,0,409600,204800,4503864,232747412,6400,204800,0,0,0,0,0,0,0,409600,204800,0,0,0,0,0,0,0,0,409845,204806,0,0
