"","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","System.Memory.Utilization","Unified.Cache.Utilization","L2.Cache.Utilization","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","L2.Throughput..Atomic.requests.","ECC.Transactions","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","L2.Transactions..Atomic.requests.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp2_write_sector_misses","l2_subp3_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp2_read_sector_misses","l2_subp3_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp2_read_tex_sector_queries","l2_subp3_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp2_write_tex_sector_queries","l2_subp3_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp2_read_tex_hit_sectors","l2_subp3_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp2_write_tex_hit_sectors","l2_subp3_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp2_total_read_sector_queries","l2_subp3_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp2_total_write_sector_queries","l2_subp3_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp2_read_sysmem_sector_queries","l2_subp3_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","l2_subp2_write_sysmem_sector_queries","l2_subp3_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"289",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,256,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",98.254479,0.95308,2.319734,2.310005,1312,100,100,99.847561,0.000246,49.119785,1.2,1,0,0,8,8,131072,786432,0,0,1048576,16384,0,5,524312,16390,0,4546,50,0,63.186458,0.987288,63.186458,1.974577,0,49.230769,100,100,0,561.026633,63.186458,63.186458,1.974577,63.18935,1.9753,0,631.864258,0,0,379.118746,63.186458,100,50,524288,"Low (1)","Low (3)","Mid (5)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,33554432,0,16777216,0,0,2686976,2687636,"Low (1)","Low (1)","Low (3)","Low (3)",5.661118,18.432975,17.065567,0,20.300893,36.729554,0.068035,0.461818,128.571429,"High (8)",16777216,0,32768000,0,2097152,29425664,4784128,0,2285972,69632,69632,1458176,1058816,0,0,0,0,0,2.658819,0,524288,16384,11.16449,0,0.0696,1.21044,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",533520,531440,270072,270600,0,0,6,0,0,6,0,0,0,0,0,0,131072,131072,131072,131072,4096,4096,4096,4096,131072,131072,131072,131072,4096,4096,4096,4096,131072,131072,131088,131080,4097,4100,4096,4097,0,0,0,0,1,4,0,0,1162008,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,2277731,1884303,401664,2686976,85983232,85852160,0,0,655360,131072,0,0,0,0,0,131072,2048,0,69632,1143646,69844632,34870683,1024,0,0,786432,131072,0.221835,0.0002503292,32,32,1,8,8,1,23,512,0
"290",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,512,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.743374,0.983723,2.345595,2.351274,2592,100,100,99.92284,3.1e-05,49.982283,1.2,1,0,0,8,8,1048576,6291456,0,0,8388608,65536,0,5,4194328,65542,65376,57740,50,0,64.483945,515.871562,64.483945,1.007562,0,49.612403,98.443508,87.5,1.005102,909.009521,64.483945,64.483945,1.007562,64.484314,1.007654,0,80.604492,0,0,386.903672,64.483945,100,50,4194304,"Low (1)","Low (3)","Mid (5)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,268435456,0,134217728,0,0,21233664,21234322,"Low (1)","Low (1)","Low (3)","Low (3)",5.490871,18.276228,19.332729,0,20.405099,34.835045,0.018047,0.435808,128.571429,"High (9)",134217728,0,256901120,0,16777216,235143168,35913728,0,18055570,540672,540672,11599872,8429568,0,0,0,0,0,2.710224,0,4194304,65536,11.570637,0,0.034294,1.17188,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",4227072,4227072,2129920,2129920,162350,32668,28738,27766,14369,14369,14322,14318,81174,81176,81173,81184,1048576,1048576,1048576,1048576,16384,16384,16384,16384,1032268,1032268,1032280,1032276,14336,14336,14336,14336,1048584,1048576,1048584,1048584,16384,16385,16389,16384,0,0,0,0,0,0,1,4,9047888,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,17694522,14876818,3178752,21233664,679477248,678952960,0,0,5242880,1048576,0,0,0,0,0,1048576,8192,0,540672,9027775,565325024,283987650,4096,0,0,6291456,1048576,0.227813,0.0019551688,64,64,1,8,8,1,23,512,0
"291",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,768,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.948238,0.99418,2.034406,1.998013,3872,100,100,99.948347,9e-06,42.467988,1.2,1,0,0,8,8,3538944,21233664,0,0,28311552,147456,0,5,14415298,147462,6425995,111110,50,0,55.934737,298.318596,55.934737,596.637193,0,49.740933,57.499214,87.5,25.391497,449.573829,55.934737,55.934737,596.637193,56.960205,596.66147,0,20.71582,0,0,335.608421,55.934737,100,50,14155776,"Low (1)","Low (3)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,905969664,0,452984832,0,0,71368704,71369363,"Mid (4)","Low (1)","Low (3)","Low (3)",4.035732,13.485739,60.732634,0,11.253887,9.176355,0.003736,0.365648,128.571429,"High (7)",452984832,0,861143040,0,56623104,793313280,118554624,0,60678547,1806336,1806336,39075840,28403712,0,0,0,0,0,2.242244,0,14155776,147456,10.043943,0,0.047587,0.898684,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",14232592,14226416,7151616,7151616,3270211,3103128,55824,55874,27895,27929,27864,27886,1637187,1633024,1637476,1634732,3538944,3538944,3538944,3538944,36864,36864,36864,36864,1940240,1944460,1940032,1942436,32256,32256,32256,32256,3538944,3538952,3538952,3538952,36864,36865,36864,36869,0,0,0,0,0,1,4,0,32304852,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,70688052,49987732,10690816,71368704,2283798528,2282618880,0,0,17694720,3538944,0,0,0,0,0,3538944,18432,0,1806336,32281586,2053667110,1004390290,9216,0,0,21233664,3538944,0.236989,0.0073280166,96,96,1,8,8,1,23,512,0
"292",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,1024,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.938277,0.995809,1.81175,1.811411,5152,100,100,99.96118,5e-06,38.499477,1.2,1,0,0,8,8,8388608,50331648,0,0,67108864,262144,0,5,33814066,262150,17297418,169596,50,0,50.124826,200.499303,50.124826,400.998607,0,49.805447,49.609375,87.5,25.83951,259.429014,50.124826,50.124826,400.998607,50.512677,401.007785,0,7.831055,0,0,300.748955,50.124826,100,50,33554432,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,2147483648,0,1073741824,0,0,168820736,168821393,"Mid (4)","Low (1)","Low (2)","Low (2)",3.410274,13.318601,65.304205,0,9.760212,7.059445,0.001613,0.325077,128.571429,"High (7)",1073741824,0,2034237440,0,134217728,1880096768,277872640,0,143524241,4259840,4259840,92536832,67272704,0,0,0,0,0,2.004569,0,33554432,262144,8.998504,0,0.075501,0.74507,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",33683448,33687560,16908288,16908288,8583730,8713609,83522,84904,41757,41765,41776,41768,4291866,4291864,4291864,4291873,8388608,8388608,8388608,8388608,65536,65536,65536,65536,4161536,4161536,4161536,4161536,57344,57344,57344,57344,8453474,8453472,8453488,8453480,65536,65540,65536,65538,0,0,0,0,0,4,0,1,93498164,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,232421788,118227200,25297152,168820736,5402263552,5400166400,0,0,41943040,8388608,0,0,0,0,0,8388608,32768,0,4259840,93464421,5958612142,2962716322,16384,0,0,50331648,8388608,0.250947,0.0200916,128,128,1,8,8,1,23,512,0
"293",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,1280,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.976162,0.997704,1.838757,1.849351,6432,100,100,99.968905,2e-06,39.304432,1.2,1,0,0,8,8,16384000,98304000,0,0,131072000,409600,0,5,66314398,409606,33500682,243676,50,0,51.110992,163.555175,51.110992,327.110351,0,49.844237,49.679327,87.5,26.126909,194.601909,51.110992,51.110992,327.110351,51.718059,327.115142,0,4.088867,0,0,306.665954,51.110992,100,50,65536000,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304000,0,2097152000,0,0,329318400,329319168,"Mid (4)","Low (1)","Low (2)","Low (2)",3.526957,13.816273,63.541919,1.3e-05,10.437507,7.518749,0.000892,0.329341,128.571429,"High (7)",2097152000,0,3964928000,0,262144000,3671654400,539033600,0,279962112,8294400,8294400,180633600,131328000,0,0,0,0,0,2.051777,0,65536000,409600,9.140527,0,0.059183,0.769166,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",65740800,65740800,32971512,32974088,16748561,16882004,121760,123612,60885,60875,60840,60818,8374280,8374281,8374260,8374272,16384000,16384000,16384000,16384000,102400,102400,102400,102400,8139448,8139472,8139448,8139460,89600,89600,89600,89600,16513764,16513760,16513784,16513784,102404,102401,102400,102401,0,0,0,0,0,5,0,0,178951184,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,430523360,230605056,49357056,329318400,10538188800,10534912000,0,0,81920000,16384000,0,0,0,0,0,16384000,51200,0,8294400,178894899,11417007456,5686986258,25600,0,0,98304000,16384000,0.26876,0.0378515,160,160,1,8,8,1,23,512,0
"294",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,1536,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.983333,0.997794,1.667913,1.671275,7712,100,100,99.974066,1e-06,35.518923,1.2,1,0,0,8,8,28311552,169869312,0,0,226492416,589824,0,5,114284500,589830,58030465,331020,50,0,46.249596,123.332254,46.249596,246.66451,0,49.87013,49.715371,87.5,23.699562,138.432627,46.249596,46.249596,246.66451,46.673633,246.667019,0,2.140625,0,0,277.497574,46.249596,100,50,113246208,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,7247757312,0,3623878656,0,0,568590336,568591104,"Mid (4)","Low (1)","Low (2)","Low (2)",3.075083,12.491508,67.336527,2.2e-05,10.070162,6.009324,0.000364,0.300485,128.571429,"Mid (6)",3623878656,0,6841958400,0,452984832,6344146944,927203328,0,483361280,14303232,14303232,312016896,226861056,0,0,0,0,0,1.830623,0,113246208,589824,8.351481,0,0.058909,0.657617,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",113547280,113534960,56919560,56916472,28986584,28983948,166754,166858,83389,83365,83436,83432,14493260,14493324,14493384,14493337,28311552,28311552,28311552,28311552,147456,147456,147456,147456,14078860,14078972,14078924,14078932,129024,129024,129024,129024,28571072,28571064,28571080,28571080,147462,147456,147456,147456,0,0,0,0,5,0,0,0,337120628,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,881417993,398131347,85229824,568590336,18194890752,18190172160,0,0,141557760,28311552,0,0,0,0,0,28311552,73728,0,14303232,337063777,21517179878,10944337717,36864,0,0,169869312,28311552,0.286409,0.0728687,192,192,1,8,8,1,23,512,0
"295",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,1792,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.992279,0.997641,1.612835,1.62252,8992,100,100,99.977758,1e-06,34.482143,1.2,1,0,0,8,8,44957696,269746176,0,0,359661568,802816,0,5,181647246,802822,92171551,439034,50,0,44.837187,102.484999,44.837187,204.969998,0,49.888641,49.750163,87.498754,22.981121,112.091435,44.837187,44.837187,204.969998,45.290085,204.97153,0,1.306641,0,0,269.023123,44.837187,100,50,179830784,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,11509170176,0,5754585088,0,0,902365184,902365842,"Mid (4)","Low (1)","Low (2)","Low (2)",2.962142,12.243098,68.117076,3.8e-05,9.982096,5.724714,0.000233,0.292086,128.571429,"Mid (6)",5754585088,0,10854072320,0,719323136,10073735168,1467547648,0,767091090,22679552,22679552,495337472,360163328,0,0,0,0,0,1.771326,0,179830784,802816,8.044391,0,0.05157,0.626947,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",180225008,180239376,90316800,90316800,46077654,46077209,218754,218780,109373,109381,109400,109388,23038874,23038780,23039040,23038881,44957696,44957696,44957696,44957696,200704,200704,200704,200704,22372512,22372536,22372420,22372432,175614,175614,175613,175609,45411838,45411832,45411824,45411840,200708,200705,200704,200705,0,0,0,0,0,5,0,0,557735312,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,1477691893,631816339,135274752,902365184,28875685888,28869263360,0,0,224788480,44957696,0,0,0,0,0,44957696,100352,0,22679552,557650662,35619553358,17809659303,50176,0,0,269746176,44957696,0.30766,0.1221706,224,224,1,8,8,1,23,512,0
"296",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,2048,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.987352,0.998623,1.780728,1.791487,10272,100,100,99.98053,1e-06,38.072585,1.2,1,0,0,8,8,67108864,402653184,0,0,536870912,1048576,0,5,271030916,1048582,137359021,563234,50,0,49.513623,99.027245,49.513623,198.05449,0,49.902534,49.796399,87.499809,25.336231,106.383346,49.513623,49.513623,198.05449,49.992362,198.055624,0,990,0,0,297.081736,49.513623,100,50,268435456,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,1346371584,1346372352,"Mid (4)","Low (1)","Low (2)","Low (2)",3.381612,13.596322,65.934415,1.4e-05,9.741828,6.250443,0.000211,0.322236,128.571429,"High (7)",8589934592,0,16190013440,0,1073741824,15036579840,2185232384,0,1144521216,33816576,33816576,739246080,537526272,0,0,0,0,0,1.980571,0,268435456,1048576,8.881544,0,0.037818,0.735101,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",268963848,268955640,134744072,134739960,68550535,68549928,280176,280174,140084,140092,140072,140074,34275282,34275253,34275308,34275348,67108864,67108864,67108864,67108864,262144,262144,262144,262144,33407412,33407416,33407388,33407376,229376,229376,229376,229375,67757620,67757584,67757608,67757608,262148,262145,262145,262144,0,0,0,0,4,0,1,0,752594132,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1877781614,942670080,201851136,1346371584,43083890688,43075502080,0,0,335544320,67108864,0,0,0,0,0,67108864,131072,0,33816576,752527997,48078824674,24077534263,65536,0,0,402653184,67108864,0.335512,0.1634306,256,256,1,8,8,1,23,512,0
"297",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,2304,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.992487,0.998518,1.636856,1.623078,11552,100,100,99.982687,0,34.49321,1.2,1,0,0,8,8,95551488,573308928,0,0,764411904,1327104,0,5,386098654,1327110,195710518,699834,50,0,45.369413,80.656734,45.369413,161.313469,0,49.913345,49.767483,87.485156,23.231641,85.06692,45.369413,45.369413,161.313469,45.831493,161.314198,0,637,0,0,272.21648,45.369413,100,50,382205952,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,24461180928,0,12230590464,0,0,1916338176,1916338944,"Mid (4)","Low (1)","Low (2)","Low (2)",3.003845,12.257446,67.978204,2.5e-05,9.990836,5.799681,0.000112,0.29493,128.571429,"Mid (6)",12230590464,0,23038525440,0,1528823808,21408841728,3105423360,0,1629020672,48107520,48107520,1052393472,765241344,0,0,0,0,0,1.773383,0,382205952,1327104,8.122955,0,0.037763,0.63716,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",382869504,382869504,191766528,191766528,97871888,97857505,349836,349960,174921,174915,174929,174899,48936056,48935832,48935880,48935956,95551488,95551488,95551488,95551488,331776,331776,331776,331776,47586524,47586564,47586684,47586764,290261,290280,290275,290258,96524622,96524576,96524584,96524616,331776,331780,331777,331777,0,0,0,0,4,0,1,0,1167614296,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,3061437570,1341702400,287318272,1916338176,61322821632,61312204800,0,0,477757440,95551488,0,0,0,0,0,95551488,165888,0,48107520,1167530774,74630795718,37490212680,82944,0,0,573308928,95551488,0.361758,0.2521731,288,288,1,8,8,1,23,512,0
"298",5,7,"GTX-750",0,1110,512,2,128,2505,"80,16","matMul_gpu_sharedmem",4,2560,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",99.980938,0.998055,1.577552,1.587025,12832,100,100,99.984414,0,33.726757,1.2,1,0,0,8,8,131072000,786432000,0,0,1048576000,1638400,0,5,529998156,1638406,268490963,856862,50,0,44.217097,70.747355,44.217097,141.49471,0,49.921997,49.824506,87.459595,22.643835,73.999903,44.217097,44.217097,141.49471,44.698677,141.495228,0,452,0,0,265.302582,44.217097,100,50,524288000,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432000,0,16777216000,0,0,2627993600,2627994368,"Mid (4)","Low (1)","Low (2)","Low (2)",2.915768,12.864782,67.619729,3.7e-05,9.980826,5.679173,9.8e-05,0.28781,128.571429,"Mid (6)",16777216000,0,31588352000,0,2097152000,29366681600,4253286400,0,2233958912,65945600,65945600,1443430400,1049600000,0,0,0,0,0,1.730004,0,524288000,1638400,7.914865,0,0.038118,0.61366,"GeForce GTX 750 (0)",1,7,"matMul(float*, float*, float*, int)",525112328,525102072,262968336,262958064,134279942,134277428,429221,427696,214579,214642,214346,214334,67140146,67139796,67139857,67140148,131072000,131072000,131072000,131072000,409600,409600,409600,409600,65275968,65275716,65275888,65275336,358371,358374,358374,358372,132499252,132499200,132499272,132499272,409604,409601,409600,409601,0,0,0,0,4,0,0,1,1648365912,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,4354519778,1839923456,394035456,2627993600,84095795200,84082688000,0,0,655360000,131072000,0,0,0,0,0,131072000,204800,0,65945600,1648170627,105215746168,52568451161,102400,0,0,786432000,131072000,0.3961,0.3545626,320,320,1,8,8,1,23,512,0
