"","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"641",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,131072,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",70.887149,0.752588,2.188597,2.182803,120.5,100,85.477178,81.327801,0.001242,45.756551,1,1,0,0,8,1,16384,26624,0,0,65536,2048,0,34,50,0,92.206827,737.654612,92.206827,5.762927,0,97.969752,92.206827,0,0,299.672186,184.413653,100,12.5,32768,"Low (2)","Low (1)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,391168,129024,131072,0,0,493568,494181,"Low (1)","Low (1)",37.797619,"Low (2)",260096,0,7344128,0,2621440,784384,1835008,0,414309,112640,112640,114688,90112,0,0,12.394185,20.050566,8.205601,0,31.571622,24.117814,0.82589,0.805227,0.398863,1.630231,0,5,32871,2054,0,0,48.484848,100,100,92.206827,5.762927,32768,2048,92.496661,5.77981,0,14.407316,"Low (2)",0,0,"Low (1)",0,2.56888,0.482055,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",33841,33743,17409,17407,0,0,12,9,8,10,0,0,16384,16384,1024,1024,16384,16384,1024,1024,16528,16535,1029,1025,0,0,5,0,314412,0,0,262144,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,4096,562348,335995,79872,493568,13500416,12845056,0,0,26624,16384,0,0,0,0,0,8192,2048,0,83968,222263,10756250,5443944,2048,0,0,26624,16384,1.32443,1.2673e-05,2048,1,1,64,1,1,11,256,0
"642",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,262144,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",82.098993,0.834534,2.349759,2.268164,120.5,100,85.477178,81.327801,0.000764,47.540979,1,1,0,0,8,1,32768,53248,0,0,131072,4096,6848,10576,50,0,106.815696,854.525567,106.815696,6.675981,11.161406,17.237592,106.815696,0,0,347.151012,213.631392,100,12.5,65536,"Low (2)","Low (1)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,782336,258048,262144,0,0,987136,987890,"Low (1)","Low (1)",37.797619,"Low (2)",520192,0,14688256,0,5242880,1568768,3670016,0,828146,225280,225280,229376,180224,0,0,10.200053,16.3734,19.955069,0,26.603408,21.309571,3.192649,0.689525,0.326046,1.350278,0,5,65639,4102,0,0,48.484848,34.631348,97.485352,106.815696,6.675981,65536,4096,106.983573,6.68576,0,8.344975,"Low (2)",0,0,"Low (1)",0,2.679204,0.590947,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",67649,67519,34815,34817,4496,3144,5612,5817,5567,5782,4024,4332,32768,32768,2048,2048,28824,28492,1984,1984,32816,32823,2049,2053,0,0,1,4,510824,0,0,524288,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,8192,842760,668419,159744,987136,27000832,25690112,0,0,53248,32768,0,0,0,0,0,16384,4096,0,167936,421901,22585516,11470288,4096,0,0,53248,32768,1.277971,2.16e-05,4096,1,1,64,1,1,11,256,0
"643",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,524288,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",89.866103,0.868876,2.323901,2.367932,120.5,100,85.477178,81.327801,0.000381,49.622217,1,1,0,0,8,1,65536,106496,0,0,262144,8192,117944,47125,50,0,116.195193,929.561543,116.195193,7.2622,104.557235,41.776264,116.195193,0,0,377.634377,232.390386,100,12.5,131072,"Low (2)","Low (1)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,1564672,516096,524288,0,0,1974272,1975025,"Mid (5)","Low (1)",37.797619,"Low (2)",1040384,0,29376512,0,10485760,3137536,7340032,0,1655537,450560,450560,458752,360448,0,0,11.329765,17.911442,20.0267,0,27.119407,20.671667,0.347516,0.757873,0.357412,1.478218,0,5,131367,8198,0,0,48.484848,9.555054,96.875,116.195193,7.2622,131072,8192,116.45671,7.267519,0,4.538875,"Low (2)",0,0,"Low (1)",0,2.795796,0.652944,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",135186,135150,69622,69642,59436,59988,23877,23798,23927,23876,59348,59444,65536,65536,4096,4096,5640,6296,3968,3968,65584,65591,4096,4102,0,0,4,1,910612,0,0,1048576,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,16384,1715616,1336689,319488,1974272,54001664,51380224,0,0,106496,65536,0,0,0,0,0,32768,8192,0,335872,820145,46083724,23786643,8192,0,0,106496,65536,1.318537,4.0609e-05,8192,1,1,64,1,1,11,256,0
"644",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,1048576,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",94.417662,0.892371,2.469278,2.475477,120.5,100,85.477178,81.327801,0.000192,51.873941,1,1,0,0,8,1,131072,212992,0,0,524288,16384,262152,50064,50,0,125.748455,0.98241,125.748455,7.859278,125.752292,24.015315,125.748455,0,0,408.682478,251.49691,100,12.5,262144,"Low (2)","Low (1)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,3129344,1032192,1048576,0,0,3948544,3949301,"Mid (5)","Low (1)",37.797619,"Low (3)",2080768,0,58753024,0,20971520,6275072,14680064,0,3310325,901120,901120,917504,720896,0,0,11.553575,18.430893,17.608352,0,27.896783,21.605263,0.183906,0.792428,0.369116,1.559685,0,5,262439,16390,0,0,48.484848,0,96.875,125.748455,7.859278,262144,16384,125.889964,7.862157,0,2.456024,"Low (2)",0,0,"Low (1)",0,2.941766,0.722727,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",270287,270385,139248,139280,131072,131104,25387,24912,25235,25312,131072,131080,131072,131072,8192,8192,0,0,7936,7936,131232,131252,8192,8198,0,0,4,1,1691428,0,0,2097152,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,32768,3080486,2671355,638976,3948544,108003328,102760448,0,0,212992,131072,0,0,0,0,0,65536,16384,0,671744,1596564,92199014,47297603,16384,0,0,212992,131072,1.383202,7.6577e-05,16384,1,1,64,1,1,11,256,0
"645",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,2097152,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",97.108972,0.911073,2.498647,2.510809,120.5,100,85.477178,81.327801,9.4e-05,52.613343,1,1,0,0,8,1,262144,425984,0,0,1048576,32768,524296,52753,50,0,130.603409,1.020339,130.603409,8.162713,130.605401,13.141101,130.603409,0,0,424.461078,261.206817,100,12.5,524288,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,6258688,2064384,2097152,0,0,7897088,7897828,"Mid (5)","Low (1)",37.797619,"Low (3)",4161536,0,117506048,0,41943040,12550144,29360128,0,6619876,1802240,1802240,1835008,1441792,0,0,11.567025,18.308714,15.539255,0,29.09556,22.673716,0.091537,0.792789,0.366994,1.564411,0,5,524583,32774,0,0,48.484848,0,96.875,130.603409,8.162713,524288,32768,130.676895,8.164208,0,1.275423,"Low (2)",0,0,"Low (1)",0,2.99149,0.752924,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",540606,540738,278547,278509,262156,262152,22882,25908,22814,22898,262176,262197,262144,262144,16384,16384,0,0,15872,15872,262192,262199,16389,16385,0,0,5,0,3282004,0,0,4194304,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,65536,6020264,5342550,1277952,7897088,216006656,205520896,0,0,425984,262144,0,0,0,0,0,131072,32768,0,1343488,3187871,185927086,93382183,32768,0,0,425984,262144,1.331795,0.00014765,32768,1,1,64,1,1,11,256,0
"646",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,4194304,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",98.043718,0.917799,2.524443,2.524846,120.5,100,85.477178,81.327801,8.6e-05,52.907028,1,1,0,0,8,1,524288,851968,0,0,2097152,65536,1048584,55859,50,0,133.331627,1.041653,133.331627,8.333227,133.332644,7.102748,133.331627,0,0,433.327787,266.663253,100,12.5,1048576,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,12517376,4128768,4194304,0,0,15794176,15794946,"Mid (5)","Low (1)",37.797619,"Low (3)",8323072,0,235012096,0,83886080,25100288,58720256,0,13239042,3604480,3604480,3670016,2883584,0,0,11.714741,18.537799,14.85354,0,29.187629,22.899493,0.043476,0.805134,0.37172,1.586467,0,5,1048679,65542,0,0,48.484848,0,96.875,133.331627,8.333227,1048576,65536,133.344724,8.33399,0,666.657227,"Low (2)",0,0,"Low (1)",0,3.008655,0.770389,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",1081377,1081311,557107,557005,524296,524320,28361,28226,28346,28357,524304,524312,524288,524288,32768,32768,0,0,31744,31744,524336,524343,32773,32769,0,0,5,0,6394556,0,0,8388608,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,131072,11797163,10683135,2555904,15794176,432013312,411041792,0,0,851968,524288,0,0,0,0,0,262144,65536,0,2686976,6266563,368070936,186994542,65536,0,0,851968,524288,1.336393,0.0002897,65536,1,1,64,1,1,11,256,0
"647",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,8388608,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",98.967313,0.918448,2.529862,2.530146,120.5,100,85.477178,81.327801,4.4e-05,53.018032,1,1,0,0,8,1,1048576,1703936,0,0,4194304,131072,2097168,64432,50,0,133.769958,1.045078,133.769958,8.360622,133.770979,4.109891,133.769958,0,0,434.752365,267.539917,100,12.5,2097152,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,25034752,8257536,8388608,0,0,31588352,31589752,"Mid (5)","Low (1)",37.797619,"Low (3)",16646144,0,470024192,0,167772160,50200576,117440512,0,26477944,7208960,7208960,7340032,5767168,0,0,11.794912,18.548754,14.476772,0,29.347458,23.03109,0.023015,0.80918,0.376196,1.592622,0,5,2097447,131078,0,0,48.484848,0,96.875,133.769958,8.360622,2097152,131072,133.788775,8.361005,0,334.424805,"Low (2)",0,0,"Low (1)",0,3.01741,0.774907,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",2162804,2162572,1114106,1114118,1048576,1048584,32285,31964,32231,32240,1048576,1048584,1048576,1048576,65536,65536,0,0,63488,63488,1048624,1048631,65541,65537,0,0,5,0,12577540,0,0,16777216,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,262144,23277875,21365503,5111808,31588352,864026624,822083584,0,0,1703936,1048576,0,0,0,0,0,524288,131072,0,5373952,12446373,732596992,373481301,131072,0,0,1703936,1048576,1.324366,0.000574728,131072,1,1,64,1,1,11,256,0
"648",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,12582912,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",99.511721,0.921678,2.537354,2.536334,120.5,100,85.477178,81.327801,3e-05,53.14742,1,1,0,0,8,1,1572864,2555904,0,0,6291456,196608,3145736,70633,50,0,115.993636,927.949083,115.993636,7.249602,115.99393,2.604478,115.993636,0,0,376.979315,231.987271,100,12.5,3145728,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,37552128,12386304,12582912,0,0,47382528,47383932,"Mid (4)","Low (1)",37.797619,"Low (3)",24969216,0,705036288,0,251658240,75300864,176160768,0,39716220,10813440,10813440,11010048,8650752,0,0,11.838117,18.729256,13.233771,0,29.527522,23.855102,0.01456,0.815499,0.376483,1.609691,0,5,3145831,196614,0,0,48.484848,0,96.875,115.993636,7.249602,3145728,196608,115.997433,7.249823,0,193.322266,"Low (2)",0,0,"Low (1)",0,3.025185,0.781719,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",3244069,3243995,1671219,1671117,1572864,1572896,35972,36191,36038,36037,1572864,1572872,1572864,1572864,98304,98304,0,0,95232,95232,1573104,1573140,98308,98306,0,0,4,1,18760476,0,0,25165824,0,0,0,0,196608,0,0,0,0,0,0,0,0,0,0,393216,34896050,32047846,7667712,47382528,1296039936,1233125376,0,0,2555904,1572864,0,0,0,0,0,786432,196608,0,8060928,18668757,1099919572,558837834,196608,0,0,2555904,1572864,1.357408,0.000858891,196608,1,1,64,1,1,11,256,0
"649",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,16777216,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",99.601222,0.922267,2.540003,2.54101,120.5,100,85.477178,81.327801,2.1e-05,53.245472,1,1,0,0,8,1,2097152,3407872,0,0,8388608,262144,4194320,80553,50,0,116.133875,929.071003,116.133875,7.258367,116.134318,2.23039,116.133875,0,0,377.435095,232.267751,100,12.5,4194304,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,50069504,16515072,16777216,0,0,63176704,63178057,"Mid (4)","Low (1)",37.797619,"Low (3)",33292288,0,940048384,0,335544320,100401152,234881024,0,52954441,14417920,14417920,14680064,11534336,0,0,11.731393,18.57305,14.16054,0,29.534568,23.211779,0.010848,0.809524,0.372974,1.595323,0,5,4194599,262150,0,0,48.484848,0,96.875,116.133875,7.258367,4194304,262144,116.142044,7.258533,0,145.166992,"Low (2)",0,0,"Low (1)",0,3.030608,0.782031,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",4325329,4325423,2228223,2228225,2097152,2097184,40312,40343,40278,40221,2097152,2097160,2097152,2097152,131072,131072,0,0,126976,126976,2097296,2097303,131077,131073,0,0,1,4,24961000,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,524288,46491086,42730242,10223616,63176704,1728053248,1644167168,0,0,3407872,2097152,0,0,0,0,0,1048576,262144,0,10747904,24865906,1466016388,746271979,262144,0,0,3407872,2097152,1.371329,0.001143087,262144,1,1,64,1,1,11,256,0
"650",5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","dotProd",7,20971520,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",99.701292,0.922092,2.54134,2.539955,120.5,100,85.477178,81.327801,1e-05,53.223301,1,1,0,0,8,1,2621440,4259840,0,0,10485760,327680,5242896,88767,50,0,132.50801,1.035219,132.50801,8.281751,132.508414,2.243488,132.50801,0,0,430.651032,265.01602,100,12.5,5242880,"Low (2)","Low (1)","Low (3)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,62586880,20643840,20971520,0,0,78970880,78971650,"Mid (5)","Low (1)",37.797619,"Low (3)",41615360,0,1175060480,0,419430400,125501440,293601280,0,66192130,18022400,18022400,18350080,14417920,0,0,11.729114,18.572293,14.055633,0,29.512626,23.33132,0.018901,0.810091,0.372852,1.59717,0,5,5242983,327686,0,0,48.484848,0,96.875,132.50801,8.281751,5242880,327680,132.510613,8.281902,0,132.507812,"Low (2)",0,0,"Low (1)",0,3.030294,0.783105,0,"GeForce GTX TITAN X (0)",1,7,"dotProd(float*, float*, float*, int)",5406737,5406703,2785288,2785272,2621440,2621448,44506,44269,44422,44469,2621440,2621448,2621440,2621440,163840,163840,0,0,158720,158720,2621744,2621780,163845,163841,0,0,1,4,31193804,0,0,41943040,0,0,0,0,327680,0,0,0,0,0,0,0,0,0,0,655360,57874450,53412579,12779520,78970880,2160066560,2055208960,0,0,4259840,2621440,0,0,0,0,0,1310720,327680,0,13434880,31070836,1835686142,932642544,327680,0,0,4259840,2621440,1.367682,0.001425491,327680,1,1,64,1,1,11,256,0
