"","x"
"16225","2"
"16226","2"
"16227","2"
"16228","2"
"16229","2"
"16230","2"
"16231","2"
"16232","2"
"16233","2"
"16234","2"
"16235","2"
"16236","2"
"16237","2"
"16238","2"
"16239","2"
"16240","2"
"16241","2"
"16242","2"
"16243","2"
"16244","2"
"16245","2"
"16246","2"
"16247","2"
"16248","2"
"16249","2"
"16250","2"
"16251","2"
"16252","2"
"16253","2"
"16254","2"
"16255","2"
"16256","2"
"16257","2"
"16258","2"
"16259","2"
"16260","2"
"16261","2"
"16262","2"
"16263","2"
"16264","2"
"16265","2"
"16266","2"
"16267","2"
"16268","2"
"16269","2"
"16270","2"
"16271","2"
"16272","2"
"16273","2"
"16274","2"
"16275","2"
"16276","2"
"16277","2"
"16278","2"
"16279","2"
"16280","2"
"16281","2"
"16282","2"
"16283","2"
"16284","2"
"16285","14"
"16286","14"
"16287","14"
"16288","14"
"16289","14"
"16290","14"
"16291","14"
"16292","14"
"16293","14"
"16294","14"
"16295","14"
"16296","14"
"16297","14"
"16298","14"
"16299","14"
"16300","14"
"16301","14"
"16302","14"
"16303","14"
"16304","14"
"16305","14"
"16306","14"
"16307","14"
"16308","14"
"16309","14"
"16310","14"
"16311","14"
"16312","14"
"16313","14"
"16314","14"
"16315","14"
"16316","14"
"16317","14"
"16318","14"
"16319","14"
"16320","14"
"16321","14"
"16322","14"
"16323","14"
"16324","14"
"16325","14"
"16326","14"
"16327","14"
"16328","14"
"16329","14"
"16330","14"
"16331","14"
"16332","14"
"16333","14"
"16334","14"
"16335","14"
"16336","14"
"16337","14"
"16338","14"
"16339","14"
"16340","14"
"16341","14"
"16342","14"
"16343","14"
"16344","14"
"16345","14"
"16346","14"
"16347","14"
"16348","14"
"16349","14"
"16350","14"
"16351","14"
"16352","14"
"16353","14"
"16354","14"
"16355","14"
"16356","14"
"16357","14"
"16358","14"
"16359","14"
"16360","14"
"16361","14"
"16362","14"
"16363","14"
"16364","14"
"16365","14"
"16366","14"
"16367","14"
"16368","14"
"16369","14"
"16370","14"
"16371","14"
"16372","14"
"16373","14"
"16374","14"
"16375","14"
"16376","14"
"16377","14"
"16378","14"
"16379","14"
"16380","14"
"16381","14"
"16382","14"
"16383","14"
"16384","14"
"16385","14"
"16386","14"
"16387","14"
"16388","14"
"16389","14"
"16390","14"
"16391","14"
"16392","14"
"16393","14"
"16394","14"
"16395","14"
"16396","14"
"16397","14"
"16398","14"
"16399","14"
"16400","14"
"16401","14"
"16402","14"
"16403","14"
"16404","14"
"16405","14"
"16406","14"
"16407","14"
"16408","14"
"16409","14"
"16410","14"
"16411","14"
"16412","14"
"16413","14"
"16414","14"
"16415","14"
"16416","14"
"16417","14"
"16418","14"
"16419","14"
"16420","14"
"16421","14"
"16422","14"
"16423","subSeqMax(int*, int*, int, int)"
"16424","subSeqMax(int*, int*, int, int)"
"16425","subSeqMax(int*, int*, int, int)"
"16426","subSeqMax(int*, int*, int, int)"
"16427","subSeqMax(int*, int*, int, int)"
"16428","subSeqMax(int*, int*, int, int)"
"16429","subSeqMax(int*, int*, int, int)"
"16430","subSeqMax(int*, int*, int, int)"
"16431","subSeqMax(int*, int*, int, int)"
"16432","subSeqMax(int*, int*, int, int)"
"16433","subSeqMax(int*, int*, int, int)"
"16434","subSeqMax(int*, int*, int, int)"
"16435","subSeqMax(int*, int*, int, int)"
"16436","subSeqMax(int*, int*, int, int)"
"16437","subSeqMax(int*, int*, int, int)"
"16438","subSeqMax(int*, int*, int, int)"
"16439","subSeqMax(int*, int*, int, int)"
"16440","subSeqMax(int*, int*, int, int)"
"16441","subSeqMax(int*, int*, int, int)"
"16442","subSeqMax(int*, int*, int, int)"
"16443","subSeqMax(int*, int*, int, int)"
"16444","subSeqMax(int*, int*, int, int)"
"16445","subSeqMax(int*, int*, int, int)"
"16446","subSeqMax(int*, int*, int, int)"
"16447","subSeqMax(int*, int*, int, int)"
"16448","subSeqMax(int*, int*, int, int)"
"16449","subSeqMax(int*, int*, int, int)"
"16450","subSeqMax(int*, int*, int, int)"
"16451","subSeqMax(int*, int*, int, int)"
"16452","subSeqMax(int*, int*, int, int)"
"16453","subSeqMax(int*, int*, int, int)"
"16454","subSeqMax(int*, int*, int, int)"
"16455","subSeqMax(int*, int*, int, int)"
"16456","subSeqMax(int*, int*, int, int)"
"16457","subSeqMax(int*, int*, int, int)"
"16458","subSeqMax(int*, int*, int, int)"
"16459","subSeqMax(int*, int*, int, int)"
"16460","subSeqMax(int*, int*, int, int)"
"16461","subSeqMax(int*, int*, int, int)"
"16462","subSeqMax(int*, int*, int, int)"
"16463","subSeqMax(int*, int*, int, int)"
"16464","subSeqMax(int*, int*, int, int)"
"16465","subSeqMax(int*, int*, int, int)"
"16466","subSeqMax(int*, int*, int, int)"
"16467","subSeqMax(int*, int*, int, int)"
"16468","subSeqMax(int*, int*, int, int)"
"16469","subSeqMax(int*, int*, int, int)"
"16470","subSeqMax(int*, int*, int, int)"
"16471","subSeqMax(int*, int*, int, int)"
"16472","subSeqMax(int*, int*, int, int)"
"16473","subSeqMax(int*, int*, int, int)"
"16474","subSeqMax(int*, int*, int, int)"
"16475","subSeqMax(int*, int*, int, int)"
"16476","subSeqMax(int*, int*, int, int)"
"16477","subSeqMax(int*, int*, int, int)"
"16478","subSeqMax(int*, int*, int, int)"
"16479","subSeqMax(int*, int*, int, int)"
"16480","subSeqMax(int*, int*, int, int)"
"16481","subSeqMax(int*, int*, int, int)"
"16482","subSeqMax(int*, int*, int, int)"
"16483","subSeqMax(int*, int*, int, int)"
"16484","subSeqMax(int*, int*, int, int)"
"16485","subSeqMax(int*, int*, int, int)"
"16486","subSeqMax(int*, int*, int, int)"
"16487","subSeqMax(int*, int*, int, int)"
"16488","subSeqMax(int*, int*, int, int)"
"16489","subSeqMax(int*, int*, int, int)"
"16490","subSeqMax(int*, int*, int, int)"
"16491","subSeqMax(int*, int*, int, int)"
"16492","subSeqMax(int*, int*, int, int)"
"16493","subSeqMax(int*, int*, int, int)"
"16494","subSeqMax(int*, int*, int, int)"
"16495","subSeqMax(int*, int*, int, int)"
"16496","subSeqMax(int*, int*, int, int)"
"16497","subSeqMax(int*, int*, int, int)"
"16498","subSeqMax(int*, int*, int, int)"
"16499","subSeqMax(int*, int*, int, int)"
"16500","subSeqMax(int*, int*, int, int)"
"16501","subSeqMax(int*, int*, int, int)"
"16502","subSeqMax(int*, int*, int, int)"
"16503","subSeqMax(int*, int*, int, int)"
"16504","subSeqMax(int*, int*, int, int)"
"16505","subSeqMax(int*, int*, int, int)"
"16506","subSeqMax(int*, int*, int, int)"
"16507","subSeqMax(int*, int*, int, int)"
"16508","subSeqMax(int*, int*, int, int)"
"16509","subSeqMax(int*, int*, int, int)"
"16510","subSeqMax(int*, int*, int, int)"
"16511","subSeqMax(int*, int*, int, int)"
"16512","subSeqMax(int*, int*, int, int)"
"16513","subSeqMax(int*, int*, int, int)"
"16514","subSeqMax(int*, int*, int, int)"
"16515","subSeqMax(int*, int*, int, int)"
"16516","subSeqMax(int*, int*, int, int)"
"16517","subSeqMax(int*, int*, int, int)"
"16518","subSeqMax(int*, int*, int, int)"
"16519","subSeqMax(int*, int*, int, int)"
"16520","subSeqMax(int*, int*, int, int)"
"16521","subSeqMax(int*, int*, int, int)"
"16522","subSeqMax(int*, int*, int, int)"
"16523","subSeqMax(int*, int*, int, int)"
"16524","subSeqMax(int*, int*, int, int)"
"16525","subSeqMax(int*, int*, int, int)"
"16526","subSeqMax(int*, int*, int, int)"
"16527","subSeqMax(int*, int*, int, int)"
"16528","subSeqMax(int*, int*, int, int)"
"16529","subSeqMax(int*, int*, int, int)"
"16530","subSeqMax(int*, int*, int, int)"
"16531","subSeqMax(int*, int*, int, int)"
"16532","subSeqMax(int*, int*, int, int)"
"16533","subSeqMax(int*, int*, int, int)"
"16534","subSeqMax(int*, int*, int, int)"
"16535","subSeqMax(int*, int*, int, int)"
"16536","subSeqMax(int*, int*, int, int)"
"16537","subSeqMax(int*, int*, int, int)"
"16538","subSeqMax(int*, int*, int, int)"
"16539","subSeqMax(int*, int*, int, int)"
"16540","subSeqMax(int*, int*, int, int)"
"16541","subSeqMax(int*, int*, int, int)"
"16542","subSeqMax(int*, int*, int, int)"
"16543","subSeqMax(int*, int*, int, int)"
"16544","subSeqMax(int*, int*, int, int)"
"16545","subSeqMax(int*, int*, int, int)"
"16546","subSeqMax(int*, int*, int, int)"
"16547","subSeqMax(int*, int*, int, int)"
"16548","subSeqMax(int*, int*, int, int)"
"16549","subSeqMax(int*, int*, int, int)"
"16550","subSeqMax(int*, int*, int, int)"
"16551","subSeqMax(int*, int*, int, int)"
"16552","subSeqMax(int*, int*, int, int)"
"16553","subSeqMax(int*, int*, int, int)"
"16554","subSeqMax(int*, int*, int, int)"
"16555","subSeqMax(int*, int*, int, int)"
"16556","subSeqMax(int*, int*, int, int)"
"16557","subSeqMax(int*, int*, int, int)"
"16558","subSeqMax(int*, int*, int, int)"
"16559","subSeqMax(int*, int*, int, int)"
"16560","subSeqMax(int*, int*, int, int)"
"16561","0"
"16562","0"
"16563","0"
"16564","0"
"16565","0"
"16566","0"
"16567","0"
"16568","0"
"16569","0"
"16570","0"
"16571","0"
"16572","0"
"16573","0"
"16574","0"
"16575","0"
"16576","0"
"16577","0"
"16578","0"
"16579","0"
"16580","0"
"16581","0"
"16582","0"
"16583","0"
"16584","0"
"16585","0"
"16586","0"
"16587","0"
"16588","0"
"16589","0"
"16590","0"
"16591","0"
"16592","0"
"16593","0"
"16594","0"
"16595","0"
"16596","0"
"16597","0"
"16598","0"
"16599","0"
"16600","0"
"16601","0"
"16602","0"
"16603","0"
"16604","0"
"16605","0"
"16606","0"
"16607","0"
"16608","0"
"16609","0"
"16610","0"
"16611","0"
"16612","0"
"16613","0"
"16614","0"
"16615","0"
"16616","0"
"16617","0"
"16618","0"
"16619","0"
"16620","0"
"16621","0"
"16622","0"
"16623","0"
"16624","0"
"16625","0"
"16626","0"
"16627","0"
"16628","0"
"16629","0"
"16630","0"
"16631","0"
"16632","0"
"16633","0"
"16634","0"
"16635","0"
"16636","0"
"16637","0"
"16638","0"
"16639","0"
"16640","0"
"16641","0"
"16642","0"
"16643","0"
"16644","0"
"16645","0"
"16646","0"
"16647","0"
"16648","0"
"16649","0"
"16650","0"
"16651","0"
"16652","0"
"16653","0"
"16654","0"
"16655","0"
"16656","0"
"16657","0"
"16658","0"
"16659","0"
"16660","0"
"16661","0"
"16662","0"
"16663","0"
"16664","0"
"16665","0"
"16666","0"
"16667","0"
"16668","0"
"16669","0"
"16670","0"
"16671","0"
"16672","0"
"16673","0"
"16674","0"
"16675","0"
"16676","0"
"16677","0"
"16678","0"
"16679","0"
"16680","0"
"16681","0"
"16682","0"
"16683","0"
"16684","0"
"16685","0"
"16686","0"
"16687","0"
"16688","0"
"16689","0"
"16690","0"
"16691","0"
"16692","0"
"16693","0"
"16694","0"
"16695","0"
"16696","0"
"16697","0"
"16698","0"
"16699","0"
"16700","0"
"16701","0"
"16702","0"
"16703","0"
"16704","0"
"16705","0"
"16706","0"
"16707","0"
"16708","0"
"16709","0"
"16710","0"
"16711","0"
"16712","0"
"16713","0"
"16714","0"
"16715","0"
"16716","0"
"16717","0"
"16718","0"
"16719","0"
"16720","0"
"16721","0"
"16722","0"
"16723","0"
"16724","0"
"16725","0"
"16726","0"
"16727","0"
"16728","0"
"16729","0"
"16730","0"
"16731","0"
"16732","0"
"16733","0"
"16734","0"
"16735","0"
"16736","0"
"16737","0"
"16738","0"
"16739","0"
"16740","0"
"16741","0"
"16742","0"
"16743","0"
"16744","0"
"16745","0"
"16746","0"
"16747","0"
"16748","0"
"16749","0"
"16750","0"
"16751","0"
"16752","0"
"16753","0"
"16754","0"
"16755","0"
"16756","0"
"16757","0"
"16758","0"
"16759","0"
"16760","0"
"16761","0"
"16762","0"
"16763","0"
"16764","0"
"16765","0"
"16766","0"
"16767","0"
"16768","0"
"16769","0"
"16770","0"
"16771","0"
"16772","0"
"16773","0"
"16774","0"
"16775","0"
"16776","0"
"16777","0"
"16778","0"
"16779","0"
"16780","0"
"16781","0"
"16782","0"
"16783","0"
"16784","0"
"16785","0"
"16786","0"
"16787","0"
"16788","0"
"16789","0"
"16790","0"
"16791","0"
"16792","0"
"16793","0"
"16794","0"
"16795","0"
"16796","0"
"16797","0"
"16798","0"
"16799","0"
"16800","0"
"16801","0"
"16802","0"
"16803","0"
"16804","0"
"16805","0"
"16806","0"
"16807","0"
"16808","0"
"16809","0"
"16810","0"
"16811","0"
"16812","0"
"16813","0"
"16814","0"
"16815","0"
"16816","0"
"16817","0"
"16818","0"
"16819","0"
"16820","0"
"16821","0"
"16822","0"
"16823","0"
"16824","0"
"16825","0"
"16826","0"
"16827","0"
"16828","0"
"16829","0"
"16830","0"
"16831","0"
"16832","0"
"16833","0"
"16834","0"
"16835","0"
"16836","0"
"16837","0"
"16838","0"
"16839","0"
"16840","0"
"16841","0"
"16842","0"
"16843","0"
"16844","0"
"16845","0"
"16846","0"
"16847","0"
"16848","0"
"16849","0"
"16850","0"
"16851","0"
"16852","0"
"16853","0"
"16854","0"
"16855","0"
"16856","0"
"16857","0"
"16858","0"
"16859","0"
"16860","0"
"16861","0"
"16862","0"
"16863","0"
"16864","0"
"16865","0"
"16866","0"
"16867","0"
"16868","0"
"16869","0"
"16870","0"
"16871","0"
"16872","0"
"16873","0"
"16874","0"
"16875","0"
"16876","0"
"16877","0"
"16878","0"
"16879","0"
"16880","0"
"16881","0"
"16882","0"
"16883","0"
"16884","0"
"16885","0"
"16886","0"
"16887","0"
"16888","0"
"16889","0"
"16890","0"
"16891","0"
"16892","0"
"16893","0"
"16894","0"
"16895","0"
"16896","0"
"16897","0"
"16898","0"
"16899","0"
"16900","0"
"16901","0"
"16902","0"
"16903","0"
"16904","0"
"16905","0"
"16906","0"
"16907","0"
"16908","0"
"16909","0"
"16910","0"
"16911","0"
"16912","0"
"16913","0"
"16914","0"
"16915","0"
"16916","0"
"16917","0"
"16918","0"
"16919","0"
"16920","0"
"16921","0"
"16922","0"
"16923","0"
"16924","0"
"16925","0"
"16926","0"
"16927","0"
"16928","0"
"16929","0"
"16930","0"
"16931","0"
"16932","0"
"16933","0"
"16934","0"
"16935","0"
"16936","0"
"16937","0"
"16938","0"
"16939","0"
"16940","0"
"16941","0"
"16942","0"
"16943","0"
"16944","0"
"16945","0"
"16946","0"
"16947","0"
"16948","0"
"16949","0"
"16950","0"
"16951","0"
"16952","0"
"16953","0"
"16954","0"
"16955","0"
"16956","0"
"16957","0"
"16958","0"
"16959","0"
"16960","0"
"16961","0"
"16962","0"
"16963","0"
"16964","0"
"16965","0"
"16966","0"
"16967","0"
"16968","0"
"16969","0"
"16970","0"
"16971","0"
"16972","0"
"16973","0"
"16974","0"
"16975","0"
"16976","0"
"16977","0"
"16978","0"
"16979","0"
"16980","0"
"16981","0"
"16982","0"
"16983","0"
"16984","0"
"16985","0"
"16986","0"
"16987","0"
"16988","0"
"16989","0"
"16990","0"
"16991","0"
"16992","0"
"16993","0"
"16994","0"
"16995","0"
"16996","0"
"16997","0"
"16998","0"
"16999","0"
"17000","0"
"17001","0"
"17002","0"
"17003","0"
"17004","0"
"17005","0"
"17006","0"
"17007","0"
"17008","0"
"17009","0"
"17010","0"
"17011","0"
"17012","0"
"17013","0"
"17014","0"
"17015","0"
"17016","0"
"17017","0"
"17018","0"
"17019","0"
"17020","0"
"17021","0"
"17022","0"
"17023","0"
"17024","0"
"17025","0"
"17026","0"
"17027","0"
"17028","0"
"17029","0"
"17030","0"
"17031","0"
"17032","0"
"17033","0"
"17034","0"
"17035","0"
"17036","0"
"17037","0"
"17038","0"
"17039","0"
"17040","0"
"17041","0"
"17042","0"
"17043","0"
"17044","0"
"17045","0"
"17046","0"
"17047","0"
"17048","0"
"17049","0"
"17050","0"
"17051","0"
"17052","0"
"17053","0"
"17054","0"
"17055","0"
"17056","0"
"17057","0"
"17058","0"
"17059","0"
"17060","0"
"17061","0"
"17062","0"
"17063","0"
"17064","0"
"17065","0"
"17066","0"
"17067","0"
"17068","0"
"17069","0"
"17070","0"
"17071","0"
"17072","0"
"17073","0"
"17074","0"
"17075","0"
"17076","0"
"17077","0"
"17078","0"
"17079","0"
"17080","0"
"17081","0"
"17082","0"
"17083","0"
"17084","0"
"17085","0"
"17086","0"
"17087","0"
"17088","0"
"17089","0"
"17090","0"
"17091","0"
"17092","0"
"17093","0"
"17094","0"
"17095","0"
"17096","0"
"17097","0"
"17098","0"
"17099","0"
"17100","0"
"17101","0"
"17102","0"
"17103","0"
"17104","0"
"17105","0"
"17106","0"
"17107","0"
"17108","0"
"17109","0"
"17110","0"
"17111","0"
"17112","0"
"17113","0"
"17114","0"
"17115","0"
"17116","0"
"17117","0"
"17118","0"
"17119","0"
"17120","0"
"17121","0"
"17122","0"
"17123","0"
"17124","0"
"17125","0"
"17126","0"
"17127","0"
"17128","0"
"17129","0"
"17130","0"
"17131","0"
"17132","0"
"17133","0"
"17134","0"
"17135","0"
"17136","0"
"17137","0"
"17138","0"
"17139","0"
"17140","0"
"17141","0"
"17142","0"
"17143","0"
"17144","0"
"17145","0"
"17146","0"
"17147","0"
"17148","0"
"17149","0"
"17150","0"
"17151","0"
"17152","0"
"17153","0"
"17154","0"
"17155","0"
"17156","0"
"17157","0"
"17158","0"
"17159","0"
"17160","0"
"17161","0"
"17162","0"
"17163","0"
"17164","0"
"17165","0"
"17166","0"
"17167","0"
"17168","0"
"17169","0"
"17170","0"
"17171","0"
"17172","0"
"17173","0"
"17174","0"
"17175","0"
"17176","0"
"17177","0"
"17178","0"
"17179","0"
"17180","0"
"17181","0"
"17182","0"
"17183","0"
"17184","0"
"17185","0"
"17186","0"
"17187","0"
"17188","0"
"17189","0"
"17190","0"
"17191","0"
"17192","0"
"17193","0"
"17194","0"
"17195","0"
"17196","0"
"17197","0"
"17198","0"
"17199","0"
"17200","0"
"17201","0"
"17202","0"
"17203","0"
"17204","0"
"17205","0"
"17206","0"
"17207","0"
"17208","0"
"17209","0"
"17210","0"
"17211","0"
"17212","0"
"17213","0"
"17214","0"
"17215","0"
"17216","0"
"17217","0"
"17218","0"
"17219","0"
"17220","0"
"17221","0"
"17222","0"
"17223","0"
"17224","0"
"17225","0"
"17226","0"
"17227","0"
"17228","0"
"17229","0"
"17230","0"
"17231","0"
"17232","0"
"17233","0"
"17234","0"
"17235","0"
"17236","0"
"17237","0"
"17238","0"
"17239","0"
"17240","0"
"17241","0"
"17242","0"
"17243","0"
"17244","0"
"17245","0"
"17246","0"
"17247","0"
"17248","0"
"17249","0"
"17250","0"
"17251","0"
"17252","0"
"17253","0"
"17254","0"
"17255","0"
"17256","0"
"17257","0"
"17258","0"
"17259","0"
"17260","0"
"17261","0"
"17262","0"
"17263","0"
"17264","0"
"17265","0"
"17266","0"
"17267","0"
"17268","0"
"17269","0"
"17270","0"
"17271","0"
"17272","0"
"17273","0"
"17274","0"
"17275","0"
"17276","0"
"17277","0"
"17278","0"
"17279","0"
"17280","0"
"17281","0"
"17282","0"
"17283","0"
"17284","0"
"17285","0"
"17286","0"
"17287","0"
"17288","0"
"17289","0"
"17290","0"
"17291","0"
"17292","0"
"17293","0"
"17294","0"
"17295","0"
"17296","0"
"17297","0"
"17298","0"
"17299","0"
"17300","0"
"17301","0"
"17302","0"
"17303","0"
"17304","0"
"17305","0"
"17306","0"
"17307","0"
"17308","0"
"17309","0"
"17310","0"
"17311","0"
"17312","0"
"17313","0"
"17314","0"
"17315","0"
"17316","0"
"17317","0"
"17318","0"
"17319","0"
"17320","0"
"17321","0"
"17322","0"
"17323","0"
"17324","0"
"17325","0"
"17326","0"
"17327","0"
"17328","0"
"17329","0"
"17330","0"
"17331","0"
"17332","0"
"17333","0"
"17334","0"
"17335","0"
"17336","0"
"17337","0"
"17338","0"
"17339","0"
"17340","0"
"17341","0"
"17342","0"
"17343","0"
"17344","0"
"17345","0"
"17346","0"
"17347","0"
"17348","0"
"17349","0"
"17350","0"
"17351","0"
"17352","0"
"17353","0"
"17354","0"
"17355","0"
"17356","0"
"17357","0"
"17358","0"
"17359","0"
"17360","0"
"17361","0"
"17362","0"
"17363","0"
"17364","0"
"17365","0"
"17366","0"
"17367","0"
"17368","0"
"17369","0"
"17370","0"
"17371","0"
"17372","0"
"17373","0"
"17374","0"
"17375","0"
"17376","0"
"17377","0"
"17378","0"
"17379","0"
"17380","0"
"17381","0"
"17382","0"
"17383","0"
"17384","0"
"17385","0"
"17386","0"
"17387","0"
"17388","0"
"17389","0"
"17390","0"
"17391","0"
"17392","0"
"17393","0"
"17394","0"
"17395","0"
"17396","0"
"17397","0"
"17398","0"
"17399","0"
"17400","0"
"17401","0"
"17402","0"
"17403","0"
"17404","0"
"17405","0"
"17406","0"
"17407","0"
"17408","0"
"17409","0"
"17410","0"
"17411","0"
"17412","0"
"17413","0"
"17414","0"
"17415","0"
"17416","0"
"17417","0"
"17418","0"
"17419","0"
"17420","0"
"17421","0"
"17422","0"
"17423","0"
"17424","0"
"17425","0"
"17426","0"
"17427","0"
"17428","0"
"17429","0"
"17430","0"
"17431","0"
"17432","0"
"17433","0"
"17434","0"
"17435","0"
"17436","0"
"17437","0"
"17438","0"
"17439","0"
"17440","0"
"17441","0"
"17442","0"
"17443","0"
"17444","0"
"17445","0"
"17446","0"
"17447","0"
"17448","0"
"17449","0"
"17450","0"
"17451","0"
"17452","0"
"17453","0"
"17454","0"
"17455","0"
"17456","0"
"17457","0"
"17458","0"
"17459","0"
"17460","0"
"17461","0"
"17462","0"
"17463","0"
"17464","0"
"17465","0"
"17466","0"
"17467","0"
"17468","0"
"17469","0"
"17470","0"
"17471","0"
"17472","0"
"17473","0"
"17474","0"
"17475","0"
"17476","0"
"17477","0"
"17478","0"
"17479","0"
"17480","0"
"17481","0"
"17482","0"
"17483","0"
"17484","0"
"17485","0"
"17486","0"
"17487","0"
"17488","0"
"17489","0"
"17490","0"
"17491","0"
"17492","0"
"17493","0"
"17494","0"
"17495","0"
"17496","0"
"17497","0"
"17498","0"
"17499","0"
"17500","0"
"17501","0"
"17502","0"
"17503","0"
"17504","0"
"17505","0"
"17506","0"
"17507","0"
"17508","0"
"17509","0"
"17510","0"
"17511","0"
"17512","0"
"17513","0"
"17514","0"
"17515","0"
"17516","0"
"17517","0"
"17518","0"
"17519","0"
"17520","0"
"17521","0"
"17522","0"
"17523","0"
"17524","0"
"17525","0"
"17526","0"
"17527","0"
"17528","0"
"17529","0"
"17530","0"
"17531","0"
"17532","0"
"17533","0"
"17534","0"
"17535","0"
"17536","0"
"17537","0"
"17538","0"
"17539","0"
"17540","0"
"17541","0"
"17542","0"
"17543","0"
"17544","0"
"17545","0"
"17546","0"
"17547","0"
"17548","0"
"17549","0"
"17550","0"
"17551","0"
"17552","0"
"17553","0"
"17554","0"
"17555","0"
"17556","0"
"17557","0"
"17558","0"
"17559","0"
"17560","0"
"17561","0"
"17562","0"
"17563","0"
"17564","0"
"17565","0"
"17566","0"
"17567","0"
"17568","0"
"17569","0"
"17570","0"
"17571","0"
"17572","0"
"17573","0"
"17574","0"
"17575","0"
"17576","0"
"17577","0"
"17578","0"
"17579","0"
"17580","0"
"17581","0"
"17582","0"
"17583","0"
"17584","0"
"17585","0"
"17586","0"
"17587","0"
"17588","0"
"17589","0"
"17590","0"
"17591","0"
"17592","0"
"17593","0"
"17594","0"
"17595","0"
"17596","0"
"17597","0"
"17598","0"
"17599","0"
"17600","0"
"17601","0"
"17602","0"
"17603","0"
"17604","0"
"17605","0"
"17606","0"
"17607","0"
"17608","0"
"17609","0"
"17610","0"
"17611","0"
"17612","0"
"17613","0"
"17614","0"
"17615","0"
"17616","0"
"17617","0"
"17618","0"
"17619","0"
"17620","0"
"17621","0"
"17622","0"
"17623","0"
"17624","0"
"17625","0"
"17626","0"
"17627","0"
"17628","0"
"17629","0"
"17630","0"
"17631","0"
"17632","0"
"17633","0"
"17634","0"
"17635","0"
"17636","0"
"17637","0"
"17638","0"
"17639","0"
"17640","0"
"17641","0"
"17642","0"
"17643","0"
"17644","0"
"17645","0"
"17646","0"
"17647","0"
"17648","0"
"17649","0"
"17650","0"
"17651","0"
"17652","0"
"17653","0"
"17654","0"
"17655","0"
"17656","0"
"17657","0"
"17658","0"
"17659","0"
"17660","0"
"17661","0"
"17662","0"
"17663","0"
"17664","0"
"17665","       6864"
"17666","      16384"
"17667","      32768"
"17668","      65536"
"17669","     131072"
"17670","     262144"
"17671","     614416"
"17672","     876652"
"17673","    1138704"
"17674","    1310720"
"17675","    1587337"
"17676","    1925136"
"17677","    2187280"
"17678","    2449424"
"17679","    2711568"
"17680","    3063840"
"17681","    3235856"
"17682","    3498040"
"17683","    3850272"
"17684","    4112416"
"17685","    4374560"
"17686","    4645880"
"17687","    4988976"
"17688","    5251120"
"17689","    5423180"
"17690","    5685664"
"17691","    5975128"
"17692","    6299696"
"17693","    6561840"
"17694","    6824024"
"17695","    7086128"
"17696","    7348748"
"17697","    7610416"
"17698","    7872560"
"17699","    8224832"
"17700","    8486976"
"17701","    8749120"
"17702","    9011264"
"17703","    9363536"
"17704","    9625680"
"17705","    9797696"
"17706","   10149968"
"17707","   10412112"
"17708","   10674304"
"17709","   10936400"
"17710","   11209516"
"17711","   11461405"
"17712","   11722832"
"17713","   12075104"
"17714","   12247120"
"17715","   12599392"
"17716","   12861536"
"17717","   13123680"
"17718","   13385824"
"17719","   13647968"
"17720","   13910152"
"17721","   14175172"
"17722","   14524528"
"17723","   14786740"
"17724","   15049749"
"17725","   15220888"
"17726","   15573104"
"17727","   15835248"
"17728","   16097392"
"17729","   16359536"
"17730","   16711808"
"17731","   16975022"
"17732","   17236096"
"17733","   17498240"
"17734","       6864"
"17735","      16384"
"17736","      32768"
"17737","      65536"
"17738","     131072"
"17739","     262144"
"17740","     614416"
"17741","     876652"
"17742","    1138704"
"17743","    1310720"
"17744","    1587337"
"17745","    1925136"
"17746","    2187280"
"17747","    2449424"
"17748","    2711568"
"17749","    3063840"
"17750","    3235856"
"17751","    3498040"
"17752","    3850272"
"17753","    4112416"
"17754","    4374560"
"17755","    4645880"
"17756","    4988976"
"17757","    5251120"
"17758","    5423180"
"17759","    5685664"
"17760","    5975128"
"17761","    6299696"
"17762","    6561840"
"17763","    6824024"
"17764","    7086128"
"17765","    7348748"
"17766","    7610416"
"17767","    7872560"
"17768","    8224832"
"17769","    8486976"
"17770","    8749120"
"17771","    9011264"
"17772","    9363536"
"17773","    9625680"
"17774","    9797696"
"17775","   10149968"
"17776","   10412112"
"17777","   10674304"
"17778","   10936400"
"17779","   11209516"
"17780","   11461405"
"17781","   11722832"
"17782","   12075104"
"17783","   12247120"
"17784","   12599392"
"17785","   12861536"
"17786","   13123680"
"17787","   13385824"
"17788","   13647968"
"17789","   13910152"
"17790","   14175172"
"17791","   14524528"
"17792","   14786740"
"17793","   15049749"
"17794","   15220888"
"17795","   15573104"
"17796","   15835248"
"17797","   16097392"
"17798","   16359536"
"17799","   16711808"
"17800","   16975022"
"17801","   17236096"
"17802","   17498240"
"17803","       8219"
"17804","      16391"
"17805","      32828"
"17806","      65543"
"17807","     131079"
"17808","     262151"
"17809","     614425"
"17810","     786483"
"17811","    1138713"
"17812","    1310727"
"17813","    1572871"
"17814","    1925145"
"17815","    2187289"
"17816","    2449473"
"17817","    2711794"
"17818","    3063851"
"17819","    3325995"
"17820","    3588139"
"17821","    3850283"
"17822","    4112427"
"17823","    4342341"
"17824","    4636715"
"17825","    4989033"
"17826","    5251144"
"17827","    5423147"
"17828","    5775421"
"17829","    6037565"
"17830","    6299709"
"17831","    6561893"
"17832","    6823997"
"17833","    7086181"
"17834","    7348285"
"17835","    7610429"
"17836","    7962703"
"17837","    8224847"
